"relative_path","line","object","object_start","object_end","value","depth","indentation","encoding","bom","line_ending","fresh_diagnostic","previous_diagnostic","rotation_diagnostic","source_object","source_old","source_modern","vanilla_object","vanilla_old","vanilla_modern","classification","corrected","sha_before","sha_after","merge_status","required_for_merge","protected_concurrent_work","exception_reason"
"common/journal_entries/00_negotiation_quests_je.txt","687","je_negotiate_taxes","588","688","yes","1","    ","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","FABE7156A215D65AE8BBA1E06C922468508D644192C31FC07A67DFBEAA566A04","1F4190BC1AC0CEDDB23A8A877058CE3201086F357563DB89A2CD379ADCED3641","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_negotiation_quests_je.txt","825","je_negotiate_sol","691","826","yes","1","    ","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","FABE7156A215D65AE8BBA1E06C922468508D644192C31FC07A67DFBEAA566A04","1F4190BC1AC0CEDDB23A8A877058CE3201086F357563DB89A2CD379ADCED3641","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_niger_river.txt","141","je_niger_river_expedition","1","142","yes","1","    ","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","54A2C56CDC0F077D7825BFE05486EE6DA36BAB3C0C54C6CD784826D8D0303503","99583D938E13615C8A31BB4F1B6FBA31D62203F9D3A428B108D2109C9D3870DA","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_opium_wars.txt","112","je_opium_obsession","1","113","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","6C1CFFB4D67619F2A8EDBE4EEB6B2440650566CD85E6FA9BAAB18EE3818960EC","167CD0056ABDAC54EB10EDE02C587DAC8CCDA6DC5EB716B54DD31B5EF00D2DC0","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_opium_wars.txt","191","je_opium_wars","115","194","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","6C1CFFB4D67619F2A8EDBE4EEB6B2440650566CD85E6FA9BAAB18EE3818960EC","167CD0056ABDAC54EB10EDE02C587DAC8CCDA6DC5EB716B54DD31B5EF00D2DC0","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_patagonia.txt","82","je_patagonia","1","83","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","93CFC705F94FEA24EF62A0A9946E3632EEDF2676E7418151C40DB6A9EE0913EF","1F5CB73B9DE8738BD58CD4E9C6B925F2CE3B53FC210466C3C999B75007A9CF24","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_peoples_springtime_je.txt","324","je_springtime_of_the_peoples","1","330","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","F4CDC7255EF7516AE76B3462100E7F5CC3841358D90985D8DFEB3E3DD40529A3","9B3B89C35D0455E46188C648A434D108B2223E0C5EC2BAC20974F4DBEBBC7656","VANILLA_1_13_ALIGNMENT_REQUIRED","true","false",""
"common/journal_entries/00_peoples_springtime_je.txt","478","je_red_summer","332","482","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","F4CDC7255EF7516AE76B3462100E7F5CC3841358D90985D8DFEB3E3DD40529A3","9B3B89C35D0455E46188C648A434D108B2223E0C5EC2BAC20974F4DBEBBC7656","VANILLA_1_13_ALIGNMENT_REQUIRED","true","false",""
"common/journal_entries/00_plague.txt","132","je_spanish_flu","2","133","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","4073E17AFC1DE6CD56B8411C1685515B2D78028B5666E80A54FBE0231A1055DD","967C55E4AF3EAB7612391FDC556BF98293B6F49E5C0612540E0CC89A3C3DF488","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_player_objectives_economic_dominance.txt","2","je_objective_expand_goods_production","1","58","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","2FBEEDFC3FEA9864DED16879ECE33578B99E3B158E1BB8A52E0EB21EECD74976","75228F0BCBB72EABCB0A2BB13E3E623158D3254D62544AB120DE0A6A10449927","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_player_objectives_economic_dominance.txt","61","je_refining_goods","60","87","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","2FBEEDFC3FEA9864DED16879ECE33578B99E3B158E1BB8A52E0EB21EECD74976","75228F0BCBB72EABCB0A2BB13E3E623158D3254D62544AB120DE0A6A10449927","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_player_objectives_economic_dominance.txt","90","je_specialized_goods","89","116","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","2FBEEDFC3FEA9864DED16879ECE33578B99E3B158E1BB8A52E0EB21EECD74976","75228F0BCBB72EABCB0A2BB13E3E623158D3254D62544AB120DE0A6A10449927","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_player_objectives_economic_dominance.txt","119","je_expanding_the_market","118","136","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","2FBEEDFC3FEA9864DED16879ECE33578B99E3B158E1BB8A52E0EB21EECD74976","75228F0BCBB72EABCB0A2BB13E3E623158D3254D62544AB120DE0A6A10449927","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_player_objectives_economic_dominance.txt","139","je_strong_market","138","167","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","2FBEEDFC3FEA9864DED16879ECE33578B99E3B158E1BB8A52E0EB21EECD74976","75228F0BCBB72EABCB0A2BB13E3E623158D3254D62544AB120DE0A6A10449927","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_player_objectives_economic_dominance.txt","170","je_specialized_inputs","169","235","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","2FBEEDFC3FEA9864DED16879ECE33578B99E3B158E1BB8A52E0EB21EECD74976","75228F0BCBB72EABCB0A2BB13E3E623158D3254D62544AB120DE0A6A10449927","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_player_objectives_economic_dominance.txt","238","je_utilizing_our_strength","237","259","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","2FBEEDFC3FEA9864DED16879ECE33578B99E3B158E1BB8A52E0EB21EECD74976","75228F0BCBB72EABCB0A2BB13E3E623158D3254D62544AB120DE0A6A10449927","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_player_objectives_economic_dominance.txt","262","je_exporting_profits","261","288","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","2FBEEDFC3FEA9864DED16879ECE33578B99E3B158E1BB8A52E0EB21EECD74976","75228F0BCBB72EABCB0A2BB13E3E623158D3254D62544AB120DE0A6A10449927","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_player_objectives_economic_dominance.txt","291","je_raise_exports_value","290","312","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","2FBEEDFC3FEA9864DED16879ECE33578B99E3B158E1BB8A52E0EB21EECD74976","75228F0BCBB72EABCB0A2BB13E3E623158D3254D62544AB120DE0A6A10449927","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_player_objectives_economic_dominance.txt","315","je_lower_production_costs","314","346","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","2FBEEDFC3FEA9864DED16879ECE33578B99E3B158E1BB8A52E0EB21EECD74976","75228F0BCBB72EABCB0A2BB13E3E623158D3254D62544AB120DE0A6A10449927","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_player_objectives_egalitarian_society.txt","2","je_objective_encourage_liberal_ideas","1","27","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","6DD06E14C9C7035B9A71B6024E6C5A304728EEEFF6DEE9216C4B85EAC6659F5E","752C04043124F2FCEC37028D3520E1B2C8AEB140AF4889E613CD0CF4C4FE129A","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_player_objectives_egalitarian_society.txt","30","je_liberate_the_slaves","29","41","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","6DD06E14C9C7035B9A71B6024E6C5A304728EEEFF6DEE9216C4B85EAC6659F5E","752C04043124F2FCEC37028D3520E1B2C8AEB140AF4889E613CD0CF4C4FE129A","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_player_objectives_egalitarian_society.txt","44","je_pass_laws","43","68","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","6DD06E14C9C7035B9A71B6024E6C5A304728EEEFF6DEE9216C4B85EAC6659F5E","752C04043124F2FCEC37028D3520E1B2C8AEB140AF4889E613CD0CF4C4FE129A","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_player_objectives_egalitarian_society.txt","71","je_public_services","70","119","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","6DD06E14C9C7035B9A71B6024E6C5A304728EEEFF6DEE9216C4B85EAC6659F5E","752C04043124F2FCEC37028D3520E1B2C8AEB140AF4889E613CD0CF4C4FE129A","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_player_objectives_egalitarian_society.txt","122","je_women_and_children","121","154","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","6DD06E14C9C7035B9A71B6024E6C5A304728EEEFF6DEE9216C4B85EAC6659F5E","752C04043124F2FCEC37028D3520E1B2C8AEB140AF4889E613CD0CF4C4FE129A","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_player_objectives_egalitarian_society.txt","157","je_egalitarian_society","156","207","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","6DD06E14C9C7035B9A71B6024E6C5A304728EEEFF6DEE9216C4B85EAC6659F5E","752C04043124F2FCEC37028D3520E1B2C8AEB140AF4889E613CD0CF4C4FE129A","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_player_objectives_great_game.txt","3","je_great_game_control","2","654","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","0353354E1DC9925EA37BED22930738E2D6AF649EAAE8C47323ED3AB3ABE25677","72937E24C93FA2771B0843432B5F8894CC4E66A588AB134A99EDFD5F44853A89","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_player_objectives_great_game.txt","659","je_secure_persian_border","658","694","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","0353354E1DC9925EA37BED22930738E2D6AF649EAAE8C47323ED3AB3ABE25677","72937E24C93FA2771B0843432B5F8894CC4E66A588AB134A99EDFD5F44853A89","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_player_objectives_great_game.txt","697","je_pacify_kazakh_steppes","696","732","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","0353354E1DC9925EA37BED22930738E2D6AF649EAAE8C47323ED3AB3ABE25677","72937E24C93FA2771B0843432B5F8894CC4E66A588AB134A99EDFD5F44853A89","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_player_objectives_great_game.txt","735","je_codify_chinese_border","734","791","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","0353354E1DC9925EA37BED22930738E2D6AF649EAAE8C47323ED3AB3ABE25677","72937E24C93FA2771B0843432B5F8894CC4E66A588AB134A99EDFD5F44853A89","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_player_objectives_great_game.txt","794","je_consolidate_central_asia","793","853","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","0353354E1DC9925EA37BED22930738E2D6AF649EAAE8C47323ED3AB3ABE25677","72937E24C93FA2771B0843432B5F8894CC4E66A588AB134A99EDFD5F44853A89","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_player_objectives_great_game.txt","856","je_chinese_concessions","855","913","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","0353354E1DC9925EA37BED22930738E2D6AF649EAAE8C47323ED3AB3ABE25677","72937E24C93FA2771B0843432B5F8894CC4E66A588AB134A99EDFD5F44853A89","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_player_objectives_great_game.txt","916","je_acquire_korean_protectorate","915","952","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","0353354E1DC9925EA37BED22930738E2D6AF649EAAE8C47323ED3AB3ABE25677","72937E24C93FA2771B0843432B5F8894CC4E66A588AB134A99EDFD5F44853A89","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_player_objectives_great_game.txt","957","je_disrupt_russian_caucasus","956","994","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","0353354E1DC9925EA37BED22930738E2D6AF649EAAE8C47323ED3AB3ABE25677","72937E24C93FA2771B0843432B5F8894CC4E66A588AB134A99EDFD5F44853A89","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_player_objectives_great_game.txt","997","je_counter_russian_pacific_influence","996","1042","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","0353354E1DC9925EA37BED22930738E2D6AF649EAAE8C47323ED3AB3ABE25677","72937E24C93FA2771B0843432B5F8894CC4E66A588AB134A99EDFD5F44853A89","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_player_objectives_great_game.txt","1045","je_consolidate_british_india","1044","1151","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","0353354E1DC9925EA37BED22930738E2D6AF649EAAE8C47323ED3AB3ABE25677","72937E24C93FA2771B0843432B5F8894CC4E66A588AB134A99EDFD5F44853A89","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_player_objectives_great_game.txt","1154","je_pamir_expedition_objective","1153","1227","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","0353354E1DC9925EA37BED22930738E2D6AF649EAAE8C47323ED3AB3ABE25677","72937E24C93FA2771B0843432B5F8894CC4E66A588AB134A99EDFD5F44853A89","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_player_objectives_great_game.txt","1232","je_maintain_afghan_protectorate","1231","1480","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","0353354E1DC9925EA37BED22930738E2D6AF649EAAE8C47323ED3AB3ABE25677","72937E24C93FA2771B0843432B5F8894CC4E66A588AB134A99EDFD5F44853A89","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_player_objectives_great_game.txt","1483","je_consolidate_afghanistan_objective","1482","1524","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","0353354E1DC9925EA37BED22930738E2D6AF649EAAE8C47323ED3AB3ABE25677","72937E24C93FA2771B0843432B5F8894CC4E66A588AB134A99EDFD5F44853A89","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_player_objectives_great_game.txt","1527","je_secure_influence_over_persia","1526","1711","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","0353354E1DC9925EA37BED22930738E2D6AF649EAAE8C47323ED3AB3ABE25677","72937E24C93FA2771B0843432B5F8894CC4E66A588AB134A99EDFD5F44853A89","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_player_objectives_great_game.txt","1716","je_unify_afghanistan_objective","1715","1740","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","0353354E1DC9925EA37BED22930738E2D6AF649EAAE8C47323ED3AB3ABE25677","72937E24C93FA2771B0843432B5F8894CC4E66A588AB134A99EDFD5F44853A89","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_player_objectives_great_game.txt","1743","je_consolidate_persia","1742","1778","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","0353354E1DC9925EA37BED22930738E2D6AF649EAAE8C47323ED3AB3ABE25677","72937E24C93FA2771B0843432B5F8894CC4E66A588AB134A99EDFD5F44853A89","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_player_objectives_great_game.txt","1781","je_achieve_sovereignty","1780","1847","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","0353354E1DC9925EA37BED22930738E2D6AF649EAAE8C47323ED3AB3ABE25677","72937E24C93FA2771B0843432B5F8894CC4E66A588AB134A99EDFD5F44853A89","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_player_objectives_hegemon.txt","2","je_colonization_laws","1","24","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","610DF305BFC1F76C654E024C11EDC4A7050A4D1F37394576DD13D71072530566","6531EE0667FF504184951B25B5E879669CDF6033173C76E7406F2ABDC3026B5B","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_player_objectives_hegemon.txt","27","je_african_colonies","26","51","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","610DF305BFC1F76C654E024C11EDC4A7050A4D1F37394576DD13D71072530566","6531EE0667FF504184951B25B5E879669CDF6033173C76E7406F2ABDC3026B5B","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_player_objectives_hegemon.txt","54","je_expand_navy_and_army","53","71","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","610DF305BFC1F76C654E024C11EDC4A7050A4D1F37394576DD13D71072530566","6531EE0667FF504184951B25B5E879669CDF6033173C76E7406F2ABDC3026B5B","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_player_objectives_hegemon.txt","74","je_form_alliance","73","98","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","610DF305BFC1F76C654E024C11EDC4A7050A4D1F37394576DD13D71072530566","6531EE0667FF504184951B25B5E879669CDF6033173C76E7406F2ABDC3026B5B","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_player_objectives_hegemon.txt","101","je_take_subject","100","148","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","610DF305BFC1F76C654E024C11EDC4A7050A4D1F37394576DD13D71072530566","6531EE0667FF504184951B25B5E879669CDF6033173C76E7406F2ABDC3026B5B","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_player_objectives_hegemon.txt","151","je_increase_technology","150","167","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","610DF305BFC1F76C654E024C11EDC4A7050A4D1F37394576DD13D71072530566","6531EE0667FF504184951B25B5E879669CDF6033173C76E7406F2ABDC3026B5B","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_player_objectives_hegemon.txt","170","je_greatest_power","169","184","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","610DF305BFC1F76C654E024C11EDC4A7050A4D1F37394576DD13D71072530566","6531EE0667FF504184951B25B5E879669CDF6033173C76E7406F2ABDC3026B5B","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_player_objectives_hegemon.txt","187","je_greater_power","186","201","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","610DF305BFC1F76C654E024C11EDC4A7050A4D1F37394576DD13D71072530566","6531EE0667FF504184951B25B5E879669CDF6033173C76E7406F2ABDC3026B5B","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_player_objectives_hegemon.txt","204","je_great_power","203","218","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","610DF305BFC1F76C654E024C11EDC4A7050A4D1F37394576DD13D71072530566","6531EE0667FF504184951B25B5E879669CDF6033173C76E7406F2ABDC3026B5B","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_player_objectives_hegemon.txt","221","je_unrecognized_power","220","241","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","610DF305BFC1F76C654E024C11EDC4A7050A4D1F37394576DD13D71072530566","6531EE0667FF504184951B25B5E879669CDF6033173C76E7406F2ABDC3026B5B","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_player_objectives_hegemon.txt","244","je_the_hegemon","243","266","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","610DF305BFC1F76C654E024C11EDC4A7050A4D1F37394576DD13D71072530566","6531EE0667FF504184951B25B5E879669CDF6033173C76E7406F2ABDC3026B5B","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_poland.txt","59","je_christ_of_nations","1","60","yes","1","    ","UTF-8","true","LF","false","false","false","true","","yes","true","","yes","ALREADY_MODERN","false","A5EAF687DC6A736CD50D3C66E5E7601D29442FF3FA8A292C4EE751A7FF981E6A","A5EAF687DC6A736CD50D3C66E5E7601D29442FF3FA8A292C4EE751A7FF981E6A","ALREADY_MERGED","true","false",""
"common/journal_entries/00_poland.txt","131","je_poland_lithuania","62","132","yes","1","    ","UTF-8","true","LF","false","false","false","true","","yes","true","","yes","ALREADY_MODERN","false","A5EAF687DC6A736CD50D3C66E5E7601D29442FF3FA8A292C4EE751A7FF981E6A","A5EAF687DC6A736CD50D3C66E5E7601D29442FF3FA8A292C4EE751A7FF981E6A","ALREADY_MERGED","true","false",""
"common/journal_entries/00_prohibition_laws.txt","120","je_prohibition","1","121","yes","1","\t","UTF-8","true","LF","true","true","true","true","","no","true","","no","PINNING_ATOMICITY_EXCEPTION","false","42E51BEBA8A66C3CDAA46EC93EC55555152B1B2FD9B8A4CCF4DD6668CB3D9531","42E51BEBA8A66C3CDAA46EC93EC55555152B1B2FD9B8A4CCF4DD6668CB3D9531","INTENTIONAL_FORK_DIVERGENCE","false","false","UNKNOWN_SEMANTIC_REPLACEMENT: fork boolean yes conflicts with source modern no and vanilla modern no"
"common/journal_entries/00_red_scare.txt","87","je_the_red_scare","1","88","yes","1","    ","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","7531EDFB51621B5A9AF7DDAC312C329AF2DB0BF0F96BDA546B0C4B28B3DE3B1C","87EADC16E6FB6ECA0C2F954CE1DBDBAD07955A0727B56F5B078A75C01493F0CE","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_request_recognition.txt","69","je_earn_recognition","1","70","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","4633C26CABD8774865837C67258E4E6466F9149E2EA7C42B55A6E23F36AC8BE8","7309FBC8315F20DDDBE804F58CF94AE91A63E9D62B9DDD45AD6910FA67E0045B","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_reunify_china.txt","2","je_reunify_china","1","133","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","573B2B156C6C277EA02E2F4D9E1D5B545F8EBEB095DFC9C846E4FAE069047D8B","CEE69EDBC8BD4FE9575D385B4393124AC6602F91C1F320050F237F0131FED377","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_romania.txt","76","je_unite_the_principalities","1","77","yes","1","    ","UTF-8","true","LF","false","false","false","true","","yes","true","","yes","ALREADY_MODERN","false","DEE084181C30A4DD72D85132F50EF725B654ACA70E22AA30E851FF7D743DE578","DEE084181C30A4DD72D85132F50EF725B654ACA70E22AA30E851FF7D743DE578","ALREADY_MERGED","false","false",""
"common/journal_entries/00_romania.txt","149","je_all_for_one","79","150","yes","1","    ","UTF-8","true","LF","false","false","false","true","","yes","true","","yes","ALREADY_MODERN","false","DEE084181C30A4DD72D85132F50EF725B654ACA70E22AA30E851FF7D743DE578","DEE084181C30A4DD72D85132F50EF725B654ACA70E22AA30E851FF7D743DE578","ALREADY_MERGED","false","false",""
"common/journal_entries/00_scramble_for_africa.txt","193","je_scramble_for_africa","1","194","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","4A2291026B00879225FE9332047E194504166C3E8BB2019B7162A61DD5979D5C","8C441B825BDEB11EC25D0814917CA3293599893B0BC84869F57DD18E5796951C","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_seminole_wars.txt","84","je_seminole_wars","1","85","yes","1","\t","UTF-8","true","LF","true","true","true","true","","yes","true","","yes","DIRECT_THREE_WAY_ATOMIC","true","E70B33E961CAB35CC9A4B49DA4BD44B6B748F3A230DF5B291FA509444C67B7F1","ABFEBCA9EABC4BFAE0BB6E76AA9452647BEBC3057D351910E9D31309E84B9C07","INTENTIONAL_FORK_DIVERGENCE","false","false",""
"common/journal_entries/00_sick_man.txt","91","je_sick_man_main","1","92","yes","1","\t","UTF-8","true","LF","false","false","false","true","","yes","true","","yes","ALREADY_MODERN","false","B04C07388C944E5DA74CFCE142599797F582EA809412B9690170735BFA17B04A","B04C07388C944E5DA74CFCE142599797F582EA809412B9690170735BFA17B04A","ALREADY_MERGED","false","false",""
