path,historical_target_diagnostics,fresh_target_diagnostics,other_fresh_parser_diagnostics,other_fresh_PostValidate_diagnostics,new_normalized_diagnostics,sha256_committed,sha256_after_runtime,verdict
common/journal_entries/05_danubian_federation.txt,2,0,0,0,0,2EBD8901AA094D937E58A15D607B96A8FF2D70E5ACE6D3AA5CDDDAC3359DE4F9,2EBD8901AA094D937E58A15D607B96A8FF2D70E5ACE6D3AA5CDDDAC3359DE4F9,PASS_PINNING_RUNTIME
common/journal_entries/05_eastern_question.txt,2,0,0,0,0,085711B8A9B52DA92A9EA894AA4DC78868E89F94C778390D46D6156BB5D770D3,085711B8A9B52DA92A9EA894AA4DC78868E89F94C778390D46D6156BB5D770D3,PASS_PINNING_RUNTIME
common/journal_entries/05_greece.txt,1,0,0,0,0,2E362E3F97AB4A2B2EA8BCA0DB1810064BBBF79DF3635B050304D3A7DE19C8FA,2E362E3F97AB4A2B2EA8BCA0DB1810064BBBF79DF3635B050304D3A7DE19C8FA,PASS_PINNING_RUNTIME
common/journal_entries/05_hungary_je.txt,1,0,0,0,0,F65B11415EA76284045B2159CEBF0AE13F12B7589C3CBB7D016EC6278BF8EAE7,F65B11415EA76284045B2159CEBF0AE13F12B7589C3CBB7D016EC6278BF8EAE7,PASS_PINNING_RUNTIME
common/journal_entries/05_hungry_forties.txt,1,0,0,0,0,6C628D44690669B77D6503F369FFDB575B0B7EAB81D79D0B32D561C56984B104,6C628D44690669B77D6503F369FFDB575B0B7EAB81D79D0B32D561C56984B104,PASS_PINNING_RUNTIME
common/journal_entries/05_metternich.txt,1,0,1,0,0,84257192774869AE11B3818E6B2209AC4829EAB5F8190AE0785915ACF779BF45,84257192774869AE11B3818E6B2209AC4829EAB5F8190AE0785915ACF779BF45,PASS_PINNING_RUNTIME; FILE_FULLY_COMPLETE_NOT_CLAIMED
common/journal_entries/05_montenegro_je.txt,4,0,1,0,0,735FA463466FB24CEE9704C10823DED885A37A282EEE0091F0C90D2BFAA97DB7,735FA463466FB24CEE9704C10823DED885A37A282EEE0091F0C90D2BFAA97DB7,PASS_PINNING_RUNTIME; FILE_FULLY_COMPLETE_NOT_CLAIMED
common/journal_entries/05_national_awakening_monument.txt,1,0,0,0,0,DF72A7F0D43C0EC269CC8A339801714E7922B88258AF27B04C01C1BEDEC515C5,DF72A7F0D43C0EC269CC8A339801714E7922B88258AF27B04C01C1BEDEC515C5,PASS_PINNING_RUNTIME
common/journal_entries/05_prestige_goods.txt,16,0,0,0,0,7955865CDA1D5A0C991EB97864D8F1A5CA7BD1FE8074632C144B5C4FC87C6812,7955865CDA1D5A0C991EB97864D8F1A5CA7BD1FE8074632C144B5C4FC87C6812,PASS_PINNING_RUNTIME
common/journal_entries/05_struggle_for_the_highveld.txt,1,0,0,0,0,D95164692525083DA4535425CD601013DB131D464EE1EA34DF6D41F7E7AC399A,D95164692525083DA4535425CD601013DB131D464EE1EA34DF6D41F7E7AC399A,PASS_PINNING_RUNTIME
common/journal_entries/05_technocracy.txt,1,0,0,0,0,565C85F5E125B2DBBB09D608B21A08F42B39FE263E811825063528E4BF519D92,565C85F5E125B2DBBB09D608B21A08F42B39FE263E811825063528E4BF519D92,PASS_PINNING_RUNTIME
common/journal_entries/05_the_grand_collapse.txt,1,0,0,0,0,DA5B38D5374BC652240B8C88EEE3DBED631D6600FC158648C945FC41E6076530,DA5B38D5374BC652240B8C88EEE3DBED631D6600FC158648C945FC41E6076530,PASS_PINNING_RUNTIME
common/journal_entries/06_cuba.txt,3,0,0,0,0,8E97E53851CC5D7A656A71205AE53C0961843EDE48435C505CC721E9F4F1A396,8E97E53851CC5D7A656A71205AE53C0961843EDE48435C505CC721E9F4F1A396,PASS_PINNING_RUNTIME
common/journal_entries/06_dominican_content.txt,1,0,0,0,0,468A6748AA633BB19E619444392D73EC142F92F8596033B7A482308284E538E8,468A6748AA633BB19E619444392D73EC142F92F8596033B7A482308284E538E8,PASS_PINNING_RUNTIME
common/journal_entries/06_economic_regeneration.txt,7,0,0,0,0,6AC13878ABDD9BFE6C1D7B767E4A632A4DD96D05197B6A216E1DE0F6AB6C1EEF,6AC13878ABDD9BFE6C1D7B767E4A632A4DD96D05197B6A216E1DE0F6AB6C1EEF,PASS_PINNING_RUNTIME
common/journal_entries/06_french_revolution_mod.txt,1,0,0,0,0,816985646B257FC7351C6A9585748222B36C8764C1971F8261DEFC7B1F7CC820,816985646B257FC7351C6A9585748222B36C8764C1971F8261DEFC7B1F7CC820,PASS_PINNING_RUNTIME
common/journal_entries/06_iberian_twilight_monuments.txt,5,0,0,0,0,50023ADF9A6033D6CC89D89C1C7402765459AAD2A98A05A3C23A58A82F9EDDF7,50023ADF9A6033D6CC89D89C1C7402765459AAD2A98A05A3C23A58A82F9EDDF7,PASS_PINNING_RUNTIME
common/journal_entries/06_language_policy.txt,1,0,0,0,0,30ABA0968A3214DAB89E5CCAB4A36BF3C6C3E47871047D27D10F55F88572E56A,30ABA0968A3214DAB89E5CCAB4A36BF3C6C3E47871047D27D10F55F88572E56A,PASS_PINNING_RUNTIME
common/journal_entries/06_morocco_lands_of_anarchy.txt,1,0,0,0,0,1D1C477D4976A38162CBB73F7F0500C399E273DEB7015352656C34C4666AB379,1D1C477D4976A38162CBB73F7F0500C399E273DEB7015352656C34C4666AB379,PASS_PINNING_RUNTIME
common/journal_entries/06_new_imperialism.txt,1,0,0,0,0,5F9FAA0B8E30ABCB7562C98D292D02C946AC00090A5ACD4A5BFFC787AEA30822,5F9FAA0B8E30ABCB7562C98D292D02C946AC00090A5ACD4A5BFFC787AEA30822,PASS_PINNING_RUNTIME
common/journal_entries/06_philippines_je.txt,3,0,0,0,0,7CAC91756AFB3445EB4E7B4285553597094D4DDF09B4D5DF09C882D6244ECB27,7CAC91756AFB3445EB4E7B4285553597094D4DDF09B4D5DF09C882D6244ECB27,PASS_PINNING_RUNTIME
common/journal_entries/06_portugal_politics.txt,6,0,0,0,0,579BC26CE5C34857788CF3DED710D90DB31168A3ECD49E8D59B8BC62D0A73A53,579BC26CE5C34857788CF3DED710D90DB31168A3ECD49E8D59B8BC62D0A73A53,PASS_PINNING_RUNTIME
common/journal_entries/06_spanish_africa.txt,4,0,0,0,0,3D06B391F8934C812CFCFD72905A55DA8D5F698BD5FB35631F67ECFD01659AC8,3D06B391F8934C812CFCFD72905A55DA8D5F698BD5FB35631F67ECFD01659AC8,PASS_PINNING_RUNTIME
common/journal_entries/06_spanish_new_world.txt,4,0,0,0,0,F15D9A4A3D0EAA468746A0F825BA52B99E34BC5D48866F56F6256F12F68350FF,F15D9A4A3D0EAA468746A0F825BA52B99E34BC5D48866F56F6256F12F68350FF,PASS_PINNING_RUNTIME
common/journal_entries/06_usa_independence_mod.txt,2,0,0,0,0,86800653EF7329DDF254ED4F1C04DD9937A424933238CEA8EF981A46CA527EA0,86800653EF7329DDF254ED4F1C04DD9937A424933238CEA8EF981A46CA527EA0,PASS_PINNING_RUNTIME
common/journal_entries/07_american_mod_jes.txt,3,0,0,1,0,46847DFD2E296CA34DBD7E2811992A5DEC64EB415B50E6E842C45C8AB678C1DB,46847DFD2E296CA34DBD7E2811992A5DEC64EB415B50E6E842C45C8AB678C1DB,PASS_PINNING_RUNTIME; FILE_FULLY_COMPLETE_NOT_CLAIMED
common/journal_entries/07_iran_troubles_mod.txt,1,0,0,0,0,B3141DA1EFFB77620E77ED853385545155CDA4C140E372F0C2E3F7D6BED5B43E,B3141DA1EFFB77620E77ED853385545155CDA4C140E372F0C2E3F7D6BED5B43E,PASS_PINNING_RUNTIME
common/journal_entries/07_irish_question_mod.txt,1,0,0,0,0,4C6C7D5C4AB2A85975822E411900F38A64BDF60220B4490DC65CBDF87A935A4E,4C6C7D5C4AB2A85975822E411900F38A64BDF60220B4490DC65CBDF87A935A4E,PASS_PINNING_RUNTIME
common/journal_entries/07_poland_lithuania_mod.txt,7,0,2,1,0,F6A8EFBFAACED48A004240EBE47169FA0B1177C48FBB323705A35E33DB8E6F20,F6A8EFBFAACED48A004240EBE47169FA0B1177C48FBB323705A35E33DB8E6F20,PASS_PINNING_RUNTIME; FILE_FULLY_COMPLETE_NOT_CLAIMED
common/journal_entries/99_test_global_je.txt,1,0,0,0,0,5FD5B45F6049F34F8562B6B2FEAD3D591AF70B82AEDD3F19C6F2DE95A3E636FF,5FD5B45F6049F34F8562B6B2FEAD3D591AF70B82AEDD3F19C6F2DE95A3E636FF,PASS_PINNING_RUNTIME
