state_id,state_region_file,potential,tier,decision,geological_basis,confidence,source_category,source_url,notes
STATE_WEST_PRUSSIA,map_data/state_regions/02_east_europe.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_EAST_PRUSSIA,map_data/state_regions/02_east_europe.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_POSEN,map_data/state_regions/02_east_europe.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_WEST_GALICIA,map_data/state_regions/02_east_europe.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_EAST_GALICIA,map_data/state_regions/02_east_europe.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_CENTRAL_HUNGARY,map_data/state_regions/02_east_europe.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_BEKES,map_data/state_regions/02_east_europe.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_TRANSDANUBIA,map_data/state_regions/02_east_europe.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_DELVIDEK,map_data/state_regions/02_east_europe.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_BANAT,map_data/state_regions/02_east_europe.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_SLOVAKIA,map_data/state_regions/02_east_europe.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_RUTHENIA,map_data/state_regions/02_east_europe.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_SOUTHERN_TRANSYLVANIA,map_data/state_regions/02_east_europe.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_NORTHERN_TRANSYLVANIA,map_data/state_regions/02_east_europe.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_MOLDAVIA,map_data/state_regions/02_east_europe.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_BUKOVINA,map_data/state_regions/02_east_europe.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_WALLACHIA,map_data/state_regions/02_east_europe.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_BESSARABIA,map_data/state_regions/02_east_europe.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_LOWER_EGYPT,map_data/state_regions/03_north_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_UPPER_EGYPT,map_data/state_regions/03_north_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_MIDDLE_EGYPT,map_data/state_regions/03_north_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_EGYPTIAN_DESERT,map_data/state_regions/03_north_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_MATRUH,map_data/state_regions/03_north_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_SINAI,map_data/state_regions/03_north_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_ERITREA,map_data/state_regions/03_north_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_DONGOLA,map_data/state_regions/03_north_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_KORDOFAN,map_data/state_regions/03_north_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_DARFUR,map_data/state_regions/03_north_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_BLUE_NILE,map_data/state_regions/03_north_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_MARRAKECH,map_data/state_regions/03_north_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_FEZ,map_data/state_regions/03_north_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_AL_RIF,map_data/state_regions/03_north_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_INNER_MOROCCO,map_data/state_regions/03_north_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_ALGIERS,map_data/state_regions/03_north_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_CONSTANTINE,map_data/state_regions/03_north_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_ORAN,map_data/state_regions/03_north_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_TUNISIA,map_data/state_regions/03_north_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_TRIPOLI,map_data/state_regions/03_north_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_LIBYA,map_data/state_regions/03_north_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_LIBYAN_DESERT,map_data/state_regions/03_north_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_SAHARA,map_data/state_regions/03_north_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_EAST_SAHARA,map_data/state_regions/03_north_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_WEST_SAHARA,map_data/state_regions/03_north_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_MAURITANIA,map_data/state_regions/03_north_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_INNER_MAURITANIA,map_data/state_regions/03_north_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_EASTERN_MALI,map_data/state_regions/03_north_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_WESTERN_MALI,map_data/state_regions/03_north_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_TIMBUKTU,map_data/state_regions/03_north_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_NIGER,map_data/state_regions/03_north_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_CHAD,map_data/state_regions/03_north_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_IVORY_COAST,map_data/state_regions/04_subsaharan_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_WINDWARD_COAST,map_data/state_regions/04_subsaharan_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_SENEGAL,map_data/state_regions/04_subsaharan_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_SIERRA_LEONE,map_data/state_regions/04_subsaharan_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_VOLTA,map_data/state_regions/04_subsaharan_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_LIBERIA,map_data/state_regions/04_subsaharan_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_HAUSALAND,map_data/state_regions/04_subsaharan_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_BENIN,map_data/state_regions/04_subsaharan_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_YORUBA_STATES,map_data/state_regions/04_subsaharan_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_NIGER_DELTA,map_data/state_regions/04_subsaharan_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_OUTER_HAUSALAND,map_data/state_regions/04_subsaharan_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_BORNU,map_data/state_regions/04_subsaharan_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_NIGERIA,map_data/state_regions/04_subsaharan_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_EAST_HAUSALAND,map_data/state_regions/04_subsaharan_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_GUINEA,map_data/state_regions/04_subsaharan_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_GOLD_COAST,map_data/state_regions/04_subsaharan_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_TOGO,map_data/state_regions/04_subsaharan_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_DAHOMEY,map_data/state_regions/04_subsaharan_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_LINDI,map_data/state_regions/04_subsaharan_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_ZANZIBAR,map_data/state_regions/04_subsaharan_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_TANGANYIKA,map_data/state_regions/04_subsaharan_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_KENYA,map_data/state_regions/04_subsaharan_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_RIFT_VALLEY,map_data/state_regions/04_subsaharan_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_OROMIA,map_data/state_regions/04_subsaharan_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_AMHARA,map_data/state_regions/04_subsaharan_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_GONDER,map_data/state_regions/04_subsaharan_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_KAZEMBE,map_data/state_regions/04_subsaharan_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_SOMALILAND,map_data/state_regions/04_subsaharan_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_SOUTH_MADAGASCAR,map_data/state_regions/04_subsaharan_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_NORTH_MADAGASCAR,map_data/state_regions/04_subsaharan_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_UGANDA,map_data/state_regions/04_subsaharan_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
STATE_EQUATORIA,map_data/state_regions/04_subsaharan_africa.txt,0,NONE,NO_CANDIDATE,Hors de la ceinture de nitrates naturels de l’Atacama retenue comme économiquement exploitable à l’échelle du jeu.,LOW,GLOBAL_SCREEN,https://pubs.usgs.gov/pp/1188/report.pdf,Aucune ressource nitrate proposée dans cet audit préliminaire.
