state_id,state_region_file,preliminary_potential,final_potential,final_tier,implementation_action,revalidation_result,confidence,geological_basis,source_category,source_url,change_reason
STATE_BLUE_NILE,map_data/state_regions/03_north_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_MARRAKECH,map_data/state_regions/03_north_africa.txt,48,48,VERY_HIGH,ADD_CAPPED_RESOURCE,CONFIRMED_DISTRICT_OR_GAME_STATE_AGGREGATION,HIGH,"Bassin de Gantour, grand district phosphaté marocain.",USGS_DISTRICT_REPORT,https://pubs.usgs.gov/of/1978/1008/report.pdf,Confirmé après contrôle du district et de son rattachement à l'État de jeu.
STATE_FEZ,map_data/state_regions/03_north_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_AL_RIF,map_data/state_regions/03_north_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_INNER_MOROCCO,map_data/state_regions/03_north_africa.txt,60,60,WORLD_CLASS,ADD_CAPPED_RESOURCE,CONFIRMED_DISTRICT_OR_GAME_STATE_AGGREGATION,HIGH,"Bassin des Ouled Abdoun, cœur des réserves phosphatées marocaines.",USGS_DISTRICT_REPORT,https://pubs.usgs.gov/of/1978/1008/report.pdf,Confirmé après contrôle du district et de son rattachement à l'État de jeu.
STATE_ALGIERS,map_data/state_regions/03_north_africa.txt,16,0,NONE,KEEP_ZERO,REJECTED_EXACT_STATE_MAPPING,HIGH,Ressources algériennes secondaires agrégées à l’échelle de l’État de jeu.,USGS_MINERALS_YEARBOOK,https://pubs.usgs.gov/myb/vol3/2017-18/myb3-2017-18-algeria.pdf,"Retiré : Djebel Onk est à Tébessa dans l'est algérien, représenté par STATE_CONSTANTINE."
STATE_CONSTANTINE,map_data/state_regions/03_north_africa.txt,36,36,HIGH,ADD_CAPPED_RESOURCE,CONFIRMED_DISTRICT_OR_GAME_STATE_AGGREGATION,HIGH,Districts phosphatés de l’est algérien.,USGS_MINERALS_YEARBOOK,https://pubs.usgs.gov/myb/vol3/2017-18/myb3-2017-18-algeria.pdf,Confirmé après contrôle du district et de son rattachement à l'État de jeu.
STATE_ORAN,map_data/state_regions/03_north_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_TUNISIA,map_data/state_regions/03_north_africa.txt,48,48,VERY_HIGH,ADD_CAPPED_RESOURCE,CONFIRMED_DISTRICT_OR_GAME_STATE_AGGREGATION,HIGH,Bassin phosphaté tunisien de Gafsa et extensions.,OFFICIAL_TUNISIAN_MINING_OFFICE,https://www.onm.nat.tn/en/index.php?p=indminier,Confirmé après contrôle du district et de son rattachement à l'État de jeu.
STATE_TRIPOLI,map_data/state_regions/03_north_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_LIBYA,map_data/state_regions/03_north_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_LIBYAN_DESERT,map_data/state_regions/03_north_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_SAHARA,map_data/state_regions/03_north_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_EAST_SAHARA,map_data/state_regions/03_north_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_WEST_SAHARA,map_data/state_regions/03_north_africa.txt,60,60,WORLD_CLASS,ADD_CAPPED_RESOURCE,CONFIRMED_DISTRICT_OR_GAME_STATE_AGGREGATION,HIGH,"Gisement de Bou Craa, ressource phosphatée de classe mondiale.",USGS_GRADE_TONNAGE_MODEL,https://pubs.usgs.gov/bul/b1693/html/bull6spx.htm,Confirmé après contrôle du district et de son rattachement à l'État de jeu.
STATE_MAURITANIA,map_data/state_regions/03_north_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_INNER_MAURITANIA,map_data/state_regions/03_north_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_EASTERN_MALI,map_data/state_regions/03_north_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_WESTERN_MALI,map_data/state_regions/03_north_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_TIMBUKTU,map_data/state_regions/03_north_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_NIGER,map_data/state_regions/03_north_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_CHAD,map_data/state_regions/03_north_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_IVORY_COAST,map_data/state_regions/04_subsaharan_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_WINDWARD_COAST,map_data/state_regions/04_subsaharan_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_SENEGAL,map_data/state_regions/04_subsaharan_africa.txt,24,24,MEDIUM,ADD_CAPPED_RESOURCE,CONFIRMED_DISTRICT_OR_GAME_STATE_AGGREGATION,HIGH,Districts phosphatés sénégalais.,USGS_GRADE_TONNAGE_MODEL,https://pubs.usgs.gov/bul/b1693/html/bull6spx.htm,Confirmé après contrôle du district et de son rattachement à l'État de jeu.
STATE_SIERRA_LEONE,map_data/state_regions/04_subsaharan_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_VOLTA,map_data/state_regions/04_subsaharan_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_LIBERIA,map_data/state_regions/04_subsaharan_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_HAUSALAND,map_data/state_regions/04_subsaharan_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_BENIN,map_data/state_regions/04_subsaharan_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_YORUBA_STATES,map_data/state_regions/04_subsaharan_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_NIGER_DELTA,map_data/state_regions/04_subsaharan_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_OUTER_HAUSALAND,map_data/state_regions/04_subsaharan_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_BORNU,map_data/state_regions/04_subsaharan_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_NIGERIA,map_data/state_regions/04_subsaharan_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_EAST_HAUSALAND,map_data/state_regions/04_subsaharan_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_GUINEA,map_data/state_regions/04_subsaharan_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_GOLD_COAST,map_data/state_regions/04_subsaharan_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_TOGO,map_data/state_regions/04_subsaharan_africa.txt,16,16,MODEST,ADD_CAPPED_RESOURCE,CONFIRMED_DISTRICT_OR_GAME_STATE_AGGREGATION,HIGH,Bassin phosphaté côtier togolais.,USGS_GRADE_TONNAGE_MODEL,https://pubs.usgs.gov/bul/b1693/html/bull6spx.htm,Confirmé après contrôle du district et de son rattachement à l'État de jeu.
STATE_DAHOMEY,map_data/state_regions/04_subsaharan_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_LINDI,map_data/state_regions/04_subsaharan_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_ZANZIBAR,map_data/state_regions/04_subsaharan_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_TANGANYIKA,map_data/state_regions/04_subsaharan_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_KENYA,map_data/state_regions/04_subsaharan_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_RIFT_VALLEY,map_data/state_regions/04_subsaharan_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_OROMIA,map_data/state_regions/04_subsaharan_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_AMHARA,map_data/state_regions/04_subsaharan_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_GONDER,map_data/state_regions/04_subsaharan_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_KAZEMBE,map_data/state_regions/04_subsaharan_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_SOMALILAND,map_data/state_regions/04_subsaharan_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_SOUTH_MADAGASCAR,map_data/state_regions/04_subsaharan_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_NORTH_MADAGASCAR,map_data/state_regions/04_subsaharan_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_UGANDA,map_data/state_regions/04_subsaharan_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_EQUATORIA,map_data/state_regions/04_subsaharan_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_MOCAMBIQUE,map_data/state_regions/04_subsaharan_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_WADDAI,map_data/state_regions/04_subsaharan_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_NORTH_CAMEROON,map_data/state_regions/04_subsaharan_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_SOUTH_CAMEROON,map_data/state_regions/04_subsaharan_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_UBANGI_SHARI,map_data/state_regions/04_subsaharan_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_CONGO,map_data/state_regions/04_subsaharan_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_CONGO_ORIENTALE,map_data/state_regions/04_subsaharan_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_KASAI,map_data/state_regions/04_subsaharan_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_BAS_CONGO,map_data/state_regions/04_subsaharan_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_EQUATEUR,map_data/state_regions/04_subsaharan_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_NORTH_ANGOLA,map_data/state_regions/04_subsaharan_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_SOUTH_ANGOLA,map_data/state_regions/04_subsaharan_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
STATE_EAST_ANGOLA,map_data/state_regions/04_subsaharan_africa.txt,0,0,NONE,KEEP_ZERO,CONFIRMED_ZERO_GLOBAL_SCREEN,LOW,Aucun gisement économiquement exploitable identifié au seuil de cet audit mondial préliminaire.,GLOBAL_SCREEN,https://pubs.usgs.gov/periodicals/mcs2026/mcs2026-phosphate.pdf,Aucun district de phosphate de roche à l'échelle du jeu retenu par le criblage mondial.
