"tag","country_name_en","country_name_fr_if_available","active_1776","world_region","world_subregion","capital_or_primary_region","current_engine_classification","exclusion_reason","decentralized_exception_review","recommended_future_action","notes"
"MOS","Mossi","Mossi","YES","WEST_AFRICA","WEST_AFRICA","STATE_VOLTA","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"MRA","Mara","Mara","YES","OCEANIA","PACIFIC","STATE_QUEENSLAND","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"MRN","Mirning","Mirning","YES","OCEANIA","PACIFIC","STATE_WESTERN_AUSTRALIA","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"MRV","Maravi","Maravi","YES","EAST_AFRICA","EAST_AFRICA","STATE_KAZEMBE","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"MSH","Mashona","Mashona","YES","EAST_AFRICA","EAST_AFRICA","STATE_ZAMBEZI","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"MSI","Masai","Maasaï","YES","EAST_AFRICA","EAST_AFRICA","STATE_RIFT_VALLEY","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"MSK","Maseko","Maseko","YES","EAST_AFRICA","EAST_AFRICA","STATE_ZAMBEZIA","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"MTB","Ndebele","Ndébélé","YES","EAST_AFRICA","EAST_AFRICA","STATE_ZAMBEZI","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"MTP","Mutapa","Mutapa","YES","EAST_AFRICA","EAST_AFRICA","STATE_ZAMBEZI","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"MZB","Mzab","Mzab","YES","NORTH_AFRICA","NORTH_AFRICA","STATE_SAHARA","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"NAM","Nama","Nama","YES","SOUTHERN_AFRICA","SOUTHERN_AFRICA","STATE_NAMAQUALAND","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"NBB","NBB","","YES","ARABIAN_PENINSULA","ARABIA","STATE_NEJD","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"NGA","Naga","Naga","YES","INDIA","NORTH_INDIA","STATE_ASSAM","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"NNG","Noongar","Noongar","YES","OCEANIA","PACIFIC","STATE_WESTERN_AUSTRALIA","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"NRU","Nauru","Nauru","YES","OCEANIA","PACIFIC","STATE_NAURU","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"NTO","Ngāti Toa","Ngāti Toa","YES","OCEANIA","PACIFIC","STATE_NORTH_ISLAND","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"NTU","Ngāi Tahu","Ngāi Tahu","YES","OCEANIA","PACIFIC","STATE_SOUTH_ISLAND","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"NUE","Nuer","Nuer","YES","NORTH_AFRICA","NILE_BASIN","STATE_EQUATORIA","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"NVJ","Navajo","Navajo","YES","NORTH_AMERICA","PACIFIC_COAST","STATE_ARIZONA","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"NYM","Unyamwezi","Nyamwezi","YES","EAST_AFRICA","EAST_AFRICA","STATE_TANGANYIKA","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"NYP","Ngumpin-Yapa","Ngumpin-Yapa","YES","OCEANIA","PACIFIC","STATE_NORTHERN_TERRITORY","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"NZP","Nimíipuu","Nimíipuu","YES","NORTH_AMERICA","PACIFIC_COAST","STATE_IDAHO","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"ORM","Orma","Orma","YES","EAST_AFRICA","EAST_AFRICA","STATE_KENYA","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"OUA","Tagant","Tagant","YES","WEST_AFRICA","WEST_AFRICA","STATE_INNER_MAURITANIA","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"OVB","Ovambo","Ovambo","YES","SOUTHERN_AFRICA","SOUTHERN_AFRICA","STATE_HEREROLAND","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"OVM","Ovimbundu","Ovimbundu","YES","CENTRAL_AFRICA","EQUATORIAL_AFRICA","STATE_SOUTH_ANGOLA","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"PAA","Paakintyi","Paakantyi","YES","OCEANIA","PACIFIC","STATE_NEW_SOUTH_WALES","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"PAT","Mapuche","Mapuche","YES","SOUTH_AMERICA","LA_PLATA","STATE_PATAGONIA","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"PDI","Pedi","Pedi","YES","SOUTHERN_AFRICA","SOUTHERN_AFRICA","STATE_TRANSVAAL","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"PMA","Pama","Pama","YES","OCEANIA","PACIFIC","STATE_QUEENSLAND","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"PPU","Papua","Papouasie","YES","SOUTHEAST_ASIA","INDONESIA","STATE_EASTERN_NEW_GUINEA","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"PWN","Pawnee","Pawnee","YES","NORTH_AMERICA","GREAT_PLAINS","STATE_NEBRASKA","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"RGB","Reguibat","Reguibat","YES","NORTH_AFRICA","NORTH_AFRICA","STATE_WEST_SAHARA","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"SAN","San","San","YES","SOUTHERN_AFRICA","SOUTHERN_AFRICA","STATE_BOTSWANA","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"SCT","Sip Song Chau Tai","Sip Song Chau Tai","YES","SOUTHEAST_ASIA","INDOCHINA","STATE_TONKIN","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"SD1","SD1","","YES","NORTH_AFRICA","NILE_BASIN","STATE_BLUE_NILE","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"SKH","Evenki","Evenk","YES","EAST_ASIA","NORTHEAST_ASIA","STATE_SAKHALIN","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"SKM","Usukuma","Usukuma","YES","EAST_AFRICA","EAST_AFRICA","STATE_TANGANYIKA","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"SKY","Sakuye","Sakuye","YES","EAST_AFRICA","EAST_AFRICA","STATE_KENYA","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"SLK","Selk’nam","Selk’nam","YES","SOUTH_AMERICA","LA_PLATA","STATE_ARAUCANIA","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"SLS","Séliš","Sélish","YES","NORTH_AMERICA","GREAT_PLAINS","STATE_MONTANA","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"SLW","Sulawesi","Sulawesi","YES","SOUTHEAST_ASIA","INDONESIA","STATE_CELEBES","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"SML","Yat’siminoli","Yat’siminoli","YES","NORTH_AMERICA","ATLANTIC_COAST","STATE_FLORIDA","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"SNG","Sangu","Sangu","YES","EAST_AFRICA","EAST_AFRICA","STATE_LINDI","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"SRR","Serer","Serer","YES","WEST_AFRICA","WEST_AFRICA","STATE_SENEGAL","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"SSU","Susu","Susu","YES","WEST_AFRICA","WEST_AFRICA","STATE_GUINEA","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"TBI","Tubu","Toubou","YES","CENTRAL_AFRICA","EQUATORIAL_AFRICA","STATE_CHAD","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"TEK","Tekna","Tekna","YES","NORTH_AFRICA","NORTH_AFRICA","STATE_INNER_MOROCCO","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"THL","Tehuelche","Tehuelche","YES","SOUTH_AMERICA","LA_PLATA","STATE_PATAGONIA","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"TIP","Tipperah","Tripura","YES","INDIA","NORTH_INDIA","STATE_ASSAM","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"TKE","Teke","Teke","YES","CENTRAL_AFRICA","EQUATORIAL_AFRICA","STATE_CONGO","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"TMN","Temne","Temné","YES","WEST_AFRICA","WEST_AFRICA","STATE_SIERRA_LEONE","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"TNG","Tonga","Tonga","YES","OCEANIA","PACIFIC","STATE_TONGA","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"TPS","Toposa","Toposa","YES","NORTH_AFRICA","NILE_BASIN","STATE_EQUATORIA","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"TRK","Turkana","Turkana","YES","EAST_AFRICA","EAST_AFRICA","STATE_RIFT_VALLEY","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"TRM","Turkmenia","Turkménistan","YES","CENTRAL_ASIA","CENTRAL_ASIA","STATE_TURKMENIA","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"TRZ","Trarza","Trarza","YES","WEST_AFRICA","WEST_AFRICA","STATE_MAURITANIA","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"TSW","Tswana","Tswana","YES","SOUTHERN_AFRICA","SOUTHERN_AFRICA","STATE_BOTSWANA","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"TUA","Tuat","Touat","YES","NORTH_AFRICA","NORTH_AFRICA","STATE_SAHARA","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"ULT","Ulta","Uilta","YES","EAST_ASIA","NORTHEAST_ASIA","STATE_SAKHALIN","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"UTE","Ute","Ute","YES","NORTH_AMERICA","PACIFIC_COAST","STATE_UTAH","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"VND","Venda","Venda","YES","SOUTHERN_AFRICA","SOUTHERN_AFRICA","STATE_TRANSVAAL","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"VNT","Vanuatu","Vanuatu","YES","OCEANIA","PACIFIC","STATE_VANUATU","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"WDJ","Wiradjuri","Wiradjuri","YES","OCEANIA","PACIFIC","STATE_NEW_SOUTH_WALES","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"WKB","Waka-Gabi","Waka-Gabi","YES","OCEANIA","PACIFIC","STATE_QUEENSLAND","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"WRR","Worrorra","Worrorra","YES","OCEANIA","PACIFIC","STATE_WESTERN_AUSTRALIA","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"WTI","Anangu","Anangu","YES","OCEANIA","PACIFIC","STATE_WESTERN_AUSTRALIA","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"XHO","Xhosa","Xhosa","YES","SOUTHERN_AFRICA","SOUTHERN_AFRICA","STATE_EASTERN_CAPE","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"YGU","Yolngu","Yolngu","YES","OCEANIA","PACIFIC","STATE_NORTHERN_TERRITORY","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"YKA","Yaka","Yaka","YES","CENTRAL_AFRICA","EQUATORIAL_AFRICA","STATE_BAS_CONGO","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"YUR","Yura","Yura","YES","OCEANIA","PACIFIC","STATE_SOUTH_AUSTRALIA","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"ZND","Azande","Zandé","YES","CENTRAL_AFRICA","EQUATORIAL_AFRICA","STATE_CONGO_ORIENTALE","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
"ZWY","Zuwayya","Zuwayya","YES","NORTH_AFRICA","NORTH_AFRICA","STATE_LIBYA","country_type=decentralized","Permanently outside centralized historical-ruler audit","NOT_REQUIRED","MAP / POPULATION / POLITICAL STRUCTURE REWORK","Do not audit ruler, ruler age, character or starting ruler; no research-queue entry."
