object_type,object_id,name,localization_key,description_key,icon,source_file,technology_requirement,parent_category,compatible_hulls,slot_type,effects,construction_cost,maintenance,AI_logic,DLC_requirement,notes
PROPULSION,ship_mod_iron_frigate_propulsion_light,$ship_mod_full_sail_rig_single_expansion_engine$,ship_mod_iron_frigate_propulsion_light,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_propulsion_low.dds,common/ship_modifications/00_ship_modifications.txt:2494,NONE,ship_mod_slot_propulsion,ship_type_iron_frigate,ship_mod_slot_propulsion,ship_movement_speed_add=8.5,goods_input_fabric_add=5; goods_input_engines_add=5; goods_input_coal_add=3,inherited/global upkeep calculation,value=1; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROPULSION,ship_mod_iron_frigate_propulsion_medium,$ship_mod_full_sail_rig_compound_engine$,ship_mod_iron_frigate_propulsion_medium,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_propulsion_mid.dds,common/ship_modifications/00_ship_modifications.txt:2515,NONE,ship_mod_slot_propulsion,ship_type_iron_frigate,ship_mod_slot_propulsion,ship_movement_speed_add=11,goods_input_fabric_add=5; goods_input_engines_add=10; goods_input_coal_add=5,inherited/global upkeep calculation,value=2; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROPULSION,ship_mod_iron_frigate_propulsion_high,$ship_mod_barque_rig_compound_engine$,ship_mod_iron_frigate_propulsion_high,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_propulsion_high.dds,common/ship_modifications/00_ship_modifications.txt:2536,NONE,ship_mod_slot_propulsion,ship_type_iron_frigate,ship_mod_slot_propulsion,ship_movement_speed_add=13,goods_input_fabric_add=3; goods_input_engines_add=14; goods_input_coal_add=7,inherited/global upkeep calculation,value=3; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
COMPONENT,ship_mod_iron_frigate_range_light,$ship_mod_reduced_stowage$,ship_mod_iron_frigate_range_light,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_range_low.dds,common/ship_modifications/00_ship_modifications.txt:2557,NONE,ship_mod_slot_range,ship_type_iron_frigate,ship_mod_slot_range,ship_carrying_capacity_add=0.1; ship_marine_capacity_add=0.05; ship_supply_capacity_add=15,goods_input_grain_add=3; goods_input_groceries_add=2,inherited/global upkeep calculation,value=1; multiply=ship_mod_market_multiplier; multiply=ship_mod_power_projection_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification; range component
COMPONENT,ship_mod_iron_frigate_range_medium,$ship_mod_standard_stowage$,ship_mod_iron_frigate_range_medium,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_range_mid.dds,common/ship_modifications/00_ship_modifications.txt:2580,NONE,ship_mod_slot_range,ship_type_iron_frigate,ship_mod_slot_range,ship_carrying_capacity_add=0.25; ship_supply_capacity_add=35; ship_marine_capacity_add=0.125; ship_supply_efficiency_add=0.1,goods_input_grain_add=5; goods_input_groceries_add=5,inherited/global upkeep calculation,value=2; multiply=ship_mod_market_multiplier; multiply=ship_mod_power_projection_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification; range component
COMPONENT,ship_mod_iron_frigate_range_high,$ship_mod_increased_stowage$,ship_mod_iron_frigate_range_high,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_range_high.dds,common/ship_modifications/00_ship_modifications.txt:2604,NONE,ship_mod_slot_range,ship_type_iron_frigate,ship_mod_slot_range,ship_carrying_capacity_add=0.5; ship_supply_capacity_add=65; ship_marine_capacity_add=0.25; ship_supply_efficiency_add=0.25,goods_input_grain_add=10; goods_input_groceries_add=8,inherited/global upkeep calculation,value=3; multiply=ship_mod_market_multiplier; multiply=ship_mod_power_projection_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification; range component
PROTECTION,ship_mod_light_cruiser_armor_light,$ship_mod_protective_deck$,ship_mod_light_cruiser_armor_light,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_armor_low.dds,common/ship_modifications/00_ship_modifications.txt:2630,NONE,ship_mod_slot_armor,ship_type_light_cruiser,ship_mod_slot_armor,ship_armor_add=50; ship_hit_points_max_add=175,goods_input_steel_add=8,inherited/global upkeep calculation,value=1; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROTECTION,ship_mod_light_cruiser_armor_medium,$ship_mod_light_kc_belt$,ship_mod_light_cruiser_armor_medium,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_armor_mid.dds,common/ship_modifications/00_ship_modifications.txt:2650,NONE,ship_mod_slot_armor,ship_type_light_cruiser,ship_mod_slot_armor,ship_armor_add=131; ship_hit_points_max_add=475,goods_input_steel_add=14,inherited/global upkeep calculation,value=2; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROTECTION,ship_mod_light_cruiser_armor_high,$ship_mod_kc_belt_splinter_deck$,ship_mod_light_cruiser_armor_high,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_armor_high.dds,common/ship_modifications/00_ship_modifications.txt:2670,NONE,ship_mod_slot_armor,ship_type_light_cruiser,ship_mod_slot_armor,ship_armor_add=250; ship_hit_points_max_add=925,goods_input_steel_add=20,inherited/global upkeep calculation,value=3; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
WEAPON,ship_mod_light_cruiser_guns_light,12 x 4-in BL,ship_mod_light_cruiser_guns_light,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_guns_low.dds,common/ship_modifications/00_ship_modifications.txt:2690,NONE,ship_mod_slot_guns,ship_type_light_cruiser,ship_mod_slot_guns,ship_hull_damage_add=105; ship_crew_damage_add=14; ship_critical_hit_chance_add=0.1; ship_vulnerability_add=0.5,goods_input_artillery_add=8; goods_input_ammunition_add=3,inherited/global upkeep calculation,value=1; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
WEAPON,ship_mod_light_cruiser_guns_medium,2 x 6-in BL + 10 x 4-in BL,ship_mod_light_cruiser_guns_medium,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_guns_mid.dds,common/ship_modifications/00_ship_modifications.txt:2713,NONE,ship_mod_slot_guns,ship_type_light_cruiser,ship_mod_slot_guns,ship_hull_damage_add=180; ship_crew_damage_add=30; ship_critical_hit_chance_add=0.15; ship_vulnerability_add=1.5,goods_input_artillery_add=14; goods_input_ammunition_add=5,inherited/global upkeep calculation,value=2; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
WEAPON,ship_mod_light_cruiser_guns_high,12 x 6-in BL,ship_mod_light_cruiser_guns_high,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_guns_high.dds,common/ship_modifications/00_ship_modifications.txt:2736,NONE,ship_mod_slot_guns,ship_type_light_cruiser,ship_mod_slot_guns,ship_hull_damage_add=255; ship_crew_damage_add=45; ship_critical_hit_chance_add=0.2; ship_vulnerability_add=3,goods_input_artillery_add=20; goods_input_ammunition_add=5,inherited/global upkeep calculation,value=3; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROPULSION,ship_mod_light_cruiser_propulsion_light,$ship_mod_direct_drive_turbines$,ship_mod_light_cruiser_propulsion_light,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_propulsion_low.dds,common/ship_modifications/00_ship_modifications.txt:2759,NONE,ship_mod_slot_propulsion,ship_type_light_cruiser,ship_mod_slot_propulsion,ship_movement_speed_add=11,goods_input_engines_add=15; goods_input_coal_add=8,inherited/global upkeep calculation,value=1; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROPULSION,ship_mod_light_cruiser_propulsion_medium,$ship_mod_direct_drive_turbines_oil$,ship_mod_light_cruiser_propulsion_medium,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_propulsion_mid.dds,common/ship_modifications/00_ship_modifications.txt:2779,NONE,ship_mod_slot_propulsion,ship_type_light_cruiser,ship_mod_slot_propulsion,ship_movement_speed_add=14,goods_input_engines_add=20; goods_input_coal_add=5; goods_input_oil_add=2,inherited/global upkeep calculation,value=2; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROPULSION,ship_mod_light_cruiser_propulsion_high,$ship_mod_geared_turbines_oil$,ship_mod_light_cruiser_propulsion_high,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_propulsion_high.dds,common/ship_modifications/00_ship_modifications.txt:2800,NONE,ship_mod_slot_propulsion,ship_type_light_cruiser,ship_mod_slot_propulsion,ship_movement_speed_add=17,goods_input_engines_add=25; goods_input_oil_add=10,inherited/global upkeep calculation,value=3; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
COMPONENT,ship_mod_light_cruiser_range_light,$ship_mod_reduced_stowage$,ship_mod_light_cruiser_range_light,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_range_low.dds,common/ship_modifications/00_ship_modifications.txt:2820,NONE,ship_mod_slot_range,ship_type_light_cruiser,ship_mod_slot_range,ship_carrying_capacity_add=0.1; ship_marine_capacity_add=0.05; ship_supply_capacity_add=40,goods_input_groceries_add=10,inherited/global upkeep calculation,value=1; multiply=ship_mod_market_multiplier; multiply=ship_mod_power_projection_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification; range component
COMPONENT,ship_mod_light_cruiser_range_medium,$ship_mod_standard_stowage$,ship_mod_light_cruiser_range_medium,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_range_mid.dds,common/ship_modifications/00_ship_modifications.txt:2842,NONE,ship_mod_slot_range,ship_type_light_cruiser,ship_mod_slot_range,ship_carrying_capacity_add=0.25; ship_supply_capacity_add=105; ship_marine_capacity_add=0.125; ship_supply_efficiency_add=0.1,goods_input_groceries_add=19,inherited/global upkeep calculation,value=2; multiply=ship_mod_market_multiplier; multiply=ship_mod_power_projection_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification; range component
COMPONENT,ship_mod_light_cruiser_range_high,$ship_mod_increased_stowage$,ship_mod_light_cruiser_range_high,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_range_high.dds,common/ship_modifications/00_ship_modifications.txt:2865,NONE,ship_mod_slot_range,ship_type_light_cruiser,ship_mod_slot_range,ship_carrying_capacity_add=0.5; ship_supply_capacity_add=190; ship_marine_capacity_add=0.25; ship_supply_efficiency_add=0.25,goods_input_groceries_add=32,inherited/global upkeep calculation,value=3; multiply=ship_mod_market_multiplier; multiply=ship_mod_power_projection_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification; range component
PROTECTION,ship_mod_protected_cruiser_armor_light,$ship_mod_thin_protective_deck$,ship_mod_protected_cruiser_armor_light,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_armor_low.dds,common/ship_modifications/00_ship_modifications.txt:2890,NONE,ship_mod_slot_armor,ship_type_protected_cruiser,ship_mod_slot_armor,ship_armor_add=37; ship_hit_points_max_add=175,goods_input_steel_add=8,inherited/global upkeep calculation,value=1; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROTECTION,ship_mod_protected_cruiser_armor_medium,$ship_mod_armored_deck$,ship_mod_protected_cruiser_armor_medium,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_armor_mid.dds,common/ship_modifications/00_ship_modifications.txt:2910,NONE,ship_mod_slot_armor,ship_type_protected_cruiser,ship_mod_slot_armor,ship_armor_add=93; ship_hit_points_max_add=550,goods_input_steel_add=15,inherited/global upkeep calculation,value=2; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROTECTION,ship_mod_protected_cruiser_armor_high,$ship_mod_heavy_armored_deck$,ship_mod_protected_cruiser_armor_high,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_armor_high.dds,common/ship_modifications/00_ship_modifications.txt:2930,NONE,ship_mod_slot_armor,ship_type_protected_cruiser,ship_mod_slot_armor,ship_armor_add=190; ship_hit_points_max_add=1100,goods_input_steel_add=22,inherited/global upkeep calculation,value=3; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
WEAPON,ship_mod_protected_cruiser_guns_light,18 x 6-in QF,ship_mod_protected_cruiser_guns_light,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_guns_low.dds,common/ship_modifications/00_ship_modifications.txt:2950,NONE,ship_mod_slot_guns,ship_type_protected_cruiser,ship_mod_slot_guns,ship_hull_damage_add=75; ship_crew_damage_add=18; ship_critical_hit_chance_add=0.1; ship_vulnerability_add=1,goods_input_artillery_add=10; goods_input_ammunition_add=3,inherited/global upkeep calculation,value=1; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
WEAPON,ship_mod_protected_cruiser_guns_medium,2 x 9.2-in BL + 16 x 6-in QF,ship_mod_protected_cruiser_guns_medium,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_guns_mid.dds,common/ship_modifications/00_ship_modifications.txt:2973,NONE,ship_mod_slot_guns,ship_type_protected_cruiser,ship_mod_slot_guns,ship_hull_damage_add=130; ship_crew_damage_add=30; ship_critical_hit_chance_add=0.15; ship_vulnerability_add=2,goods_input_artillery_add=18; goods_input_ammunition_add=5,inherited/global upkeep calculation,value=2; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
WEAPON,ship_mod_protected_cruiser_guns_high,2 x Twin 9.2-in BL + 16 x 6-in QF,ship_mod_protected_cruiser_guns_high,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_guns_high.dds,common/ship_modifications/00_ship_modifications.txt:2996,NONE,ship_mod_slot_guns,ship_type_protected_cruiser,ship_mod_slot_guns,ship_hull_damage_add=185; ship_crew_damage_add=45; ship_critical_hit_chance_add=0.2; ship_vulnerability_add=4,goods_input_artillery_add=25; goods_input_ammunition_add=8,inherited/global upkeep calculation,value=3; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROPULSION,ship_mod_protected_cruiser_propulsion_light,$ship_mod_triple_expansion_engine$,ship_mod_protected_cruiser_propulsion_light,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_propulsion_low.dds,common/ship_modifications/00_ship_modifications.txt:3019,NONE,ship_mod_slot_propulsion,ship_type_protected_cruiser,ship_mod_slot_propulsion,ship_movement_speed_add=10,goods_input_engines_add=12; goods_input_coal_add=8,inherited/global upkeep calculation,value=1; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROPULSION,ship_mod_protected_cruiser_propulsion_medium,$ship_mod_te_water_tube_boilers$,ship_mod_protected_cruiser_propulsion_medium,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_propulsion_mid.dds,common/ship_modifications/00_ship_modifications.txt:3039,NONE,ship_mod_slot_propulsion,ship_type_protected_cruiser,ship_mod_slot_propulsion,ship_movement_speed_add=12.5,goods_input_engines_add=18; goods_input_coal_add=10,inherited/global upkeep calculation,value=2; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROPULSION,ship_mod_protected_cruiser_propulsion_high,$ship_mod_te_forced_draft$,ship_mod_protected_cruiser_propulsion_high,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_propulsion_high.dds,common/ship_modifications/00_ship_modifications.txt:3059,NONE,ship_mod_slot_propulsion,ship_type_protected_cruiser,ship_mod_slot_propulsion,ship_movement_speed_add=15,goods_input_engines_add=22; goods_input_coal_add=12,inherited/global upkeep calculation,value=3; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
COMPONENT,ship_mod_protected_cruiser_range_light,$ship_mod_reduced_stowage$,ship_mod_protected_cruiser_range_light,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_range_low.dds,common/ship_modifications/00_ship_modifications.txt:3079,NONE,ship_mod_slot_range,ship_type_protected_cruiser,ship_mod_slot_range,ship_carrying_capacity_add=0.1; ship_marine_capacity_add=0.05; ship_supply_capacity_add=30,goods_input_groceries_add=10,inherited/global upkeep calculation,value=1; multiply=ship_mod_market_multiplier; multiply=ship_mod_power_projection_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification; range component
COMPONENT,ship_mod_protected_cruiser_range_medium,$ship_mod_standard_stowage$,ship_mod_protected_cruiser_range_medium,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_range_mid.dds,common/ship_modifications/00_ship_modifications.txt:3101,NONE,ship_mod_slot_range,ship_type_protected_cruiser,ship_mod_slot_range,ship_carrying_capacity_add=0.25; ship_supply_capacity_add=70; ship_marine_capacity_add=0.125; ship_supply_efficiency_add=0.1,goods_input_groceries_add=24,inherited/global upkeep calculation,value=2; multiply=ship_mod_market_multiplier; multiply=ship_mod_power_projection_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification; range component
COMPONENT,ship_mod_protected_cruiser_range_high,$ship_mod_increased_stowage$,ship_mod_protected_cruiser_range_high,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_range_high.dds,common/ship_modifications/00_ship_modifications.txt:3124,NONE,ship_mod_slot_range,ship_type_protected_cruiser,ship_mod_slot_range,ship_carrying_capacity_add=0.5; ship_supply_capacity_add=140; ship_marine_capacity_add=0.25; ship_supply_efficiency_add=0.25,goods_input_groceries_add=38,inherited/global upkeep calculation,value=3; multiply=ship_mod_market_multiplier; multiply=ship_mod_power_projection_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification; range component
PROTECTION,ship_mod_armored_cruiser_armor_light,$ship_mod_thin_kc_belt$,ship_mod_armored_cruiser_armor_light,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_armor_low.dds,common/ship_modifications/00_ship_modifications.txt:3149,NONE,ship_mod_slot_armor,ship_type_armored_cruiser,ship_mod_slot_armor,ship_armor_add=46; ship_hit_points_max_add=275,goods_input_steel_add=10,inherited/global upkeep calculation,value=1; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROTECTION,ship_mod_armored_cruiser_armor_medium,$ship_mod_kc_belt_armored_deck$,ship_mod_armored_cruiser_armor_medium,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_armor_mid.dds,common/ship_modifications/00_ship_modifications.txt:3169,NONE,ship_mod_slot_armor,ship_type_armored_cruiser,ship_mod_slot_armor,ship_armor_add=110; ship_hit_points_max_add=650,goods_input_steel_add=18,inherited/global upkeep calculation,value=2; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROTECTION,ship_mod_armored_cruiser_armor_high,$ship_mod_heavy_kc_belt_armored_deck$,ship_mod_armored_cruiser_armor_high,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_armor_high.dds,common/ship_modifications/00_ship_modifications.txt:3189,NONE,ship_mod_slot_armor,ship_type_armored_cruiser,ship_mod_slot_armor,ship_armor_add=233; ship_hit_points_max_add=1300,goods_input_steel_add=25,inherited/global upkeep calculation,value=3; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
WEAPON,ship_mod_armored_cruiser_guns_light,2 x 9.2-in BL,ship_mod_armored_cruiser_guns_light,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_guns_low.dds,common/ship_modifications/00_ship_modifications.txt:3209,NONE,ship_mod_slot_guns,ship_type_armored_cruiser,ship_mod_slot_guns,ship_hull_damage_add=80; ship_crew_damage_add=25; ship_critical_hit_chance_add=0.1; ship_vulnerability_add=1,goods_input_artillery_add=10; goods_input_ammunition_add=3,inherited/global upkeep calculation,value=1; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
WEAPON,ship_mod_armored_cruiser_guns_medium,2 x 9.2-in BL + 4 x 7.5-in BL,ship_mod_armored_cruiser_guns_medium,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_guns_mid.dds,common/ship_modifications/00_ship_modifications.txt:3232,NONE,ship_mod_slot_guns,ship_type_armored_cruiser,ship_mod_slot_guns,ship_hull_damage_add=150; ship_crew_damage_add=40; ship_critical_hit_chance_add=0.15; ship_vulnerability_add=2.5,goods_input_artillery_add=18; goods_input_ammunition_add=5,inherited/global upkeep calculation,value=2; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
WEAPON,ship_mod_armored_cruiser_guns_high,2 x Twin 9.2-in BL + 4 x Twin 7.5-in BL,ship_mod_armored_cruiser_guns_high,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_guns_high.dds,common/ship_modifications/00_ship_modifications.txt:3255,NONE,ship_mod_slot_guns,ship_type_armored_cruiser,ship_mod_slot_guns,ship_hull_damage_add=220; ship_crew_damage_add=55; ship_critical_hit_chance_add=0.2; ship_vulnerability_add=5,goods_input_artillery_add=25; goods_input_ammunition_add=8,inherited/global upkeep calculation,value=3; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROPULSION,ship_mod_armored_cruiser_propulsion_light,$ship_mod_triple_expansion_engine$,ship_mod_armored_cruiser_propulsion_light,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_propulsion_low.dds,common/ship_modifications/00_ship_modifications.txt:3278,NONE,ship_mod_slot_propulsion,ship_type_armored_cruiser,ship_mod_slot_propulsion,ship_movement_speed_add=8.5,goods_input_engines_add=12; goods_input_coal_add=8,inherited/global upkeep calculation,value=1; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROPULSION,ship_mod_armored_cruiser_propulsion_medium,$ship_mod_te_water_tube_boilers$,ship_mod_armored_cruiser_propulsion_medium,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_propulsion_mid.dds,common/ship_modifications/00_ship_modifications.txt:3298,NONE,ship_mod_slot_propulsion,ship_type_armored_cruiser,ship_mod_slot_propulsion,ship_movement_speed_add=11,goods_input_engines_add=18; goods_input_coal_add=10,inherited/global upkeep calculation,value=2; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
PROPULSION,ship_mod_armored_cruiser_propulsion_high,$ship_mod_direct_drive_turbines$,ship_mod_armored_cruiser_propulsion_high,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_propulsion_high.dds,common/ship_modifications/00_ship_modifications.txt:3318,NONE,ship_mod_slot_propulsion,ship_type_armored_cruiser,ship_mod_slot_propulsion,ship_movement_speed_add=13,goods_input_engines_add=25; goods_input_coal_add=12,inherited/global upkeep calculation,value=3; multiply=ship_mod_market_multiplier,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification
COMPONENT,ship_mod_armored_cruiser_range_light,$ship_mod_reduced_stowage$,ship_mod_armored_cruiser_range_light,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_range_low.dds,common/ship_modifications/00_ship_modifications.txt:3338,NONE,ship_mod_slot_range,ship_type_armored_cruiser,ship_mod_slot_range,ship_carrying_capacity_add=0.1; ship_marine_capacity_add=0.05; ship_supply_capacity_add=40,goods_input_groceries_add=14,inherited/global upkeep calculation,value=1; multiply=ship_mod_market_multiplier; multiply=ship_mod_power_projection_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification; range component
COMPONENT,ship_mod_armored_cruiser_range_medium,$ship_mod_standard_stowage$,ship_mod_armored_cruiser_range_medium,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_range_mid.dds,common/ship_modifications/00_ship_modifications.txt:3360,NONE,ship_mod_slot_range,ship_type_armored_cruiser,ship_mod_slot_range,ship_carrying_capacity_add=0.25; ship_supply_capacity_add=95; ship_marine_capacity_add=0.125; ship_supply_efficiency_add=0.1,goods_input_groceries_add=26,inherited/global upkeep calculation,value=2; multiply=ship_mod_market_multiplier; multiply=ship_mod_power_projection_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification; range component
COMPONENT,ship_mod_armored_cruiser_range_high,$ship_mod_increased_stowage$,ship_mod_armored_cruiser_range_high,NONE,gfx/interface/icons/military_icons/navy_icons/ship_designer_icons/ship_designer_range_high.dds,common/ship_modifications/00_ship_modifications.txt:3383,NONE,ship_mod_slot_range,ship_type_armored_cruiser,ship_mod_slot_range,ship_carrying_capacity_add=0.5; ship_supply_capacity_add=190; ship_marine_capacity_add=0.25; ship_supply_efficiency_add=0.25,goods_input_groceries_add=38,inherited/global upkeep calculation,value=3; multiply=ship_mod_market_multiplier; multiply=ship_mod_power_projection_doctrine,BASE_GAME_FREE_1_13 data; custom authoring/selection UI requires DLC feature ship_designer,vanilla exact family=ship_modification; range component
