"relative_path","source_tracked","source_size","destination_size","source_sha256","destination_sha256","status","notes"
"common/history/countries/sia - siam.txt","true","320","320","EFEAE4B655EEE3897820D61D66EFCE20C8BC6D43589707226002E2B150CF6C21","EFEAE4B655EEE3897820D61D66EFCE20C8BC6D43589707226002E2B150CF6C21","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/countries/sic - two sicilies.txt","true","621","621","3749239B95929E7582A42F6C0B150063E848997BFC743DA5C6611710CC2086C8","3749239B95929E7582A42F6C0B150063E848997BFC743DA5C6611710CC2086C8","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/countries/sil - sierra leone.txt","true","493","493","17582FDFE849D461483DB1E4E13EAB8429BE2F67BBA4CD444B8886EEB8394E4B","17582FDFE849D461483DB1E4E13EAB8429BE2F67BBA4CD444B8886EEB8394E4B","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/countries/skh - sakhalin.txt","true","161","161","8CA0D4DB247076521764A72B44E8DCD20717F51B9ED2D8555F9B9E80B56E436F","8CA0D4DB247076521764A72B44E8DCD20717F51B9ED2D8555F9B9E80B56E436F","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/countries/spa - spain.txt","true","1720","1720","2A71765C8D9CEF1587CAB134026B03DE9A6131B1C480E37BDE282822E626FD46","2A71765C8D9CEF1587CAB134026B03DE9A6131B1C480E37BDE282822E626FD46","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/countries/swe - sweden.txt","true","1384","1384","10F6468041F8EA3DD1A1D16B2FF3C3DF32E01B1940B8DE070F00B6115117925B","10F6468041F8EA3DD1A1D16B2FF3C3DF32E01B1940B8DE070F00B6115117925B","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/countries/swi - switzerland.txt","true","1023","1023","B7EDAA90D3439733F8597FB36ADE8B90519AD1A261CDAB62AFDABBC2DFF4ECBB","B7EDAA90D3439733F8597FB36ADE8B90519AD1A261CDAB62AFDABBC2DFF4ECBB","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/countries/tib - tibet.txt","true","536","536","0809DE7E5C07C262A0999BDEA14D890A2E7899982F736BA81D0E3C541837BDAC","0809DE7E5C07C262A0999BDEA14D890A2E7899982F736BA81D0E3C541837BDAC","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/countries/tri - tripoli.txt","true","171","171","18FFC3CEFBA82D93A2278D1B7DD30E1E22F1C08788BF21CB8536F94DFE3B3854","18FFC3CEFBA82D93A2278D1B7DD30E1E22F1C08788BF21CB8536F94DFE3B3854","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/countries/trn - transvaal.txt","true","1080","1080","4E42E6F6D60D6EEF4F93A03D86B7713555C5C083D12EBD491118C06E23A387C2","4E42E6F6D60D6EEF4F93A03D86B7713555C5C083D12EBD491118C06E23A387C2","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/countries/trs - transylvania.txt","true","1112","1112","EAFBCB1FFA06B285A204D10A150EC75F7C8B0B21B75AC6E057A323710D884DA1","EAFBCB1FFA06B285A204D10A150EC75F7C8B0B21B75AC6E057A323710D884DA1","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/countries/tug - touggourt.txt","true","332","332","52C44D6FD1018500F5A9075EC5DC87E1C83C32D80787E928967EE9D8A5C71FA9","52C44D6FD1018500F5A9075EC5DC87E1C83C32D80787E928967EE9D8A5C71FA9","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/countries/tun - tunis.txt","true","168","168","80A900AA263F59BF76B05F3D02AB9AD7AA62A6043608123CCD19BC1242F55A81","80A900AA263F59BF76B05F3D02AB9AD7AA62A6043608123CCD19BC1242F55A81","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/countries/tur - ottoman empire.txt","true","1166","1166","81ABC8DEA9DE93EC6A4DD417FD05FD6859F3122758D2B27E712B1880013F9CA9","81ABC8DEA9DE93EC6A4DD417FD05FD6859F3122758D2B27E712B1880013F9CA9","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/countries/tus - tuscany.txt","true","422","422","E5DD854E8469CB6675593B684CE9EE4F606C46F89687125D75C6F28A97490BD7","E5DD854E8469CB6675593B684CE9EE4F606C46F89687125D75C6F28A97490BD7","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/countries/ubd - baltic.txt","true","1337","1337","4E065D445F7BE83D1104AD4BDCE31317B970CBE0F04A5B672BBFAC4EBB2D61AA","4E065D445F7BE83D1104AD4BDCE31317B970CBE0F04A5B672BBFAC4EBB2D61AA","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/countries/uca - central america.txt","true","1158","1158","CEEF03830B1B724C16D6664BE543494072669A74136F6CD5C4C9A55461E270DD","CEEF03830B1B724C16D6664BE543494072669A74136F6CD5C4C9A55461E270DD","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/countries/ult - ulta.txt","true","161","161","7843B0B9EA7DB41C03F0F03BCAC08245E35F82760156AA03A0D8EB84EDA34996","7843B0B9EA7DB41C03F0F03BCAC08245E35F82760156AA03A0D8EB84EDA34996","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/countries/unt - united tribes.txt","true","549","549","21B89520D78F2899CA0D77C20A2FC5641184D512F474BCD7A37A911C7858D150","21B89520D78F2899CA0D77C20A2FC5641184D512F474BCD7A37A911C7858D150","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/countries/uru - uruguay.txt","true","1158","1158","6D1AC41964F03702DB8F80371E4269705BF0404E3E2C988F1CC02C40DF7E61FA","6D1AC41964F03702DB8F80371E4269705BF0404E3E2C988F1CC02C40DF7E61FA","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/countries/usa - usa.txt","true","2418","2418","97BE198F442D1706FA9C9A59D277E0F2A1D183748B197B0CA7163F1F6B303825","97BE198F442D1706FA9C9A59D277E0F2A1D183748B197B0CA7163F1F6B303825","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/countries/ven - venetia.txt","true","1448","1448","33503E48A69A431AD10ABC2AD71AF9D2147CDA6F19C0CD6C0C04434C1E5425B1","33503E48A69A431AD10ABC2AD71AF9D2147CDA6F19C0CD6C0C04434C1E5425B1","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/countries/vnz - venezula.txt","true","1158","1158","8340F69FF4B1CA87213CDEF7734736D51561EB6733E6AFA240B3CFD2C112BAB7","8340F69FF4B1CA87213CDEF7734736D51561EB6733E6AFA240B3CFD2C112BAB7","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/countries/wal - wallachia.txt","true","452","452","0614C7294B9F7C6E16A798E1D33787F8AA373B4A98D94B698E7CE61E34CD2C6B","0614C7294B9F7C6E16A798E1D33787F8AA373B4A98D94B698E7CE61E34CD2C6B","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/countries/wbl - waterboersland.txt","true","515","515","5AF2345A1CFF83A1CC19F2D39FB20075A8B5B23FC5D1C54B9AC7863DBDD52FF7","5AF2345A1CFF83A1CC19F2D39FB20075A8B5B23FC5D1C54B9AC7863DBDD52FF7","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/countries/wei - saxe-weimar.txt","true","183","183","01858DF9DFD2D5D05D44F69671B461F15694AEA4B602457BD72BD87653A88796","01858DF9DFD2D5D05D44F69671B461F15694AEA4B602457BD72BD87653A88796","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/countries/wld - waldeck.txt","true","273","273","5CA5B8CCD5DFE971E02BE6AB1F48008903A92CE831EF6363A5AC5A650BEF6AA3","5CA5B8CCD5DFE971E02BE6AB1F48008903A92CE831EF6363A5AC5A650BEF6AA3","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/countries/wlg - welega.txt","true","212","212","FE488AA972410DD9BC3AEB832118344D9ABE1A59AFDD3BB488CC73DDC8391DCF","FE488AA972410DD9BC3AEB832118344D9ABE1A59AFDD3BB488CC73DDC8391DCF","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/countries/wur - wurttemberg.txt","true","223","223","0AF66A58EC62F8ED25986E89E5F0E29C0A1F3F4A75A42ADDEB64E2F73EB0B7B6","0AF66A58EC62F8ED25986E89E5F0E29C0A1F3F4A75A42ADDEB64E2F73EB0B7B6","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/countries/zwy - zuwayya.txt","true","206","206","5983793EA90223DE060E2AD801D91C4A8143288694248072FEF3AFE42FC37321","5983793EA90223DE060E2AD801D91C4A8143288694248072FEF3AFE42FC37321","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/diplomacy/00_relations.txt","true","12522","12522","99AE0D5074AEFAFCFEDF2BA63A6A7C621C0A26D6A41418EEDC92B236AA91D5B0","99AE0D5074AEFAFCFEDF2BA63A6A7C621C0A26D6A41418EEDC92B236AA91D5B0","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/diplomacy/00_rivalries.txt","true","875","875","4D25E9975038F762CBE4E1C6C0889019987C83290A6DFD67BBE024A51D3A9F83","4D25E9975038F762CBE4E1C6C0889019987C83290A6DFD67BBE024A51D3A9F83","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/diplomacy/00_subject_relationships.txt","true","8164","8164","564DC3B276373D8007E8E89559584CB89F4E2F1DB02CCF75A51AFF6C8DFE801C","564DC3B276373D8007E8E89559584CB89F4E2F1DB02CCF75A51AFF6C8DFE801C","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/diplomacy/00_truces.txt","true","3","3","F1945CD6C19E56B3C1C78943EF5EC18116907A4CA1EFC40A57D48AB1DB7ADFC5","F1945CD6C19E56B3C1C78943EF5EC18116907A4CA1EFC40A57D48AB1DB7ADFC5","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/diplomatic_plays/00_american_revolution.txt","true","715","715","A6182D3F14BF24C2B10FC8360076B29A94F999D76D49C8A9360B17FC67E17A29","A6182D3F14BF24C2B10FC8360076B29A94F999D76D49C8A9360B17FC67E17A29","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/diplomatic_plays/00_ladakh_war.txt","true","15","15","75B9CEDB807EC898831E7900060D5A2C861A01C48BF98B5798157C01915FC2BE","75B9CEDB807EC898831E7900060D5A2C861A01C48BF98B5798157C01915FC2BE","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/diplomatic_plays/00_otto_iraqi_persia_war.txt","true","442","442","E8830D784649817541EA4AF09B80AD76734D8200F25D35556CBEB40ED4E695E1","E8830D784649817541EA4AF09B80AD76734D8200F25D35556CBEB40ED4E695E1","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/diplomatic_plays/00_south_american_wars.txt","true","15","15","27EFA11951B83AB5819B02836B5452FC6CF0DF27AAA07F5B4716E26785B4A063","27EFA11951B83AB5819B02836B5452FC6CF0DF27AAA07F5B4716E26785B4A063","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/diplomatic_plays/00_texan_war_of_independence.txt","true","16","16","75119211487C3CA3A1B5658DD76AB50B09B179DDD4379E77CD4E2FE9A8C562B2","75119211487C3CA3A1B5658DD76AB50B09B179DDD4379E77CD4E2FE9A8C562B2","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/global/00_global.txt","true","21134","21134","722130A6FC0C2C0943D5A1CFD74ABC5451747FB865463BCAF3C7F201522C4A5B","722130A6FC0C2C0943D5A1CFD74ABC5451747FB865463BCAF3C7F201522C4A5B","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/interests/00_interests.txt","true","4415","4415","A528418D3C18379C1175E6B469C0313D0AF8C7CC04E80BBE6382F72A097F5DBD","A528418D3C18379C1175E6B469C0313D0AF8C7CC04E80BBE6382F72A097F5DBD","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/military_deployments/00_military_deployments.txt","true","31","31","D3A02A4B6B123A83F1E92AA2CA56BF3663C2547CEE143D8A9C851F8172071E60","D3A02A4B6B123A83F1E92AA2CA56BF3663C2547CEE143D8A9C851F8172071E60","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/military_formations/00_military_formations_europe.txt","true","111467","111467","D85E9FF7A44E5FC1C2915969BEDCFC6DD298F6EE3F024155CC54E6E6BBE35292","D85E9FF7A44E5FC1C2915969BEDCFC6DD298F6EE3F024155CC54E6E6BBE35292","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/military_formations/01_military_formations_north_america.txt","true","7710","7710","1925531C33127C75B4594399FE97B47DF0725B49CDEE140DD977CFC561057D9B","1925531C33127C75B4594399FE97B47DF0725B49CDEE140DD977CFC561057D9B","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/military_formations/02_military_formations_south_america.txt","true","3461","3461","6F161D80CC0395EA30EED8FE5083161A611041757EB4827E87335B8F13E1D4D6","6F161D80CC0395EA30EED8FE5083161A611041757EB4827E87335B8F13E1D4D6","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/military_formations/03_military_formations_north_africa.txt","true","1413","1413","3E71D51B01B4756F105DA849BEB1D60D7812DE7B3A7D8D4CB3C1B63508591F6C","3E71D51B01B4756F105DA849BEB1D60D7812DE7B3A7D8D4CB3C1B63508591F6C","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/military_formations/04_military_formations_middle_east.txt","true","11848","11848","1ED618215E0093CED948C45D65B54AEB5DA0F7AED14AE968A4A930758D7D702A","1ED618215E0093CED948C45D65B54AEB5DA0F7AED14AE968A4A930758D7D702A","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/military_formations/05_military_formations_india.txt","true","15619","15619","22F43F5BC85998AD71697FEAEC0D22A5F31CD3F5AB46E0A8E242C45770652DA9","22F43F5BC85998AD71697FEAEC0D22A5F31CD3F5AB46E0A8E242C45770652DA9","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/military_formations/06_military_formations_asia.txt","true","16414","16414","D89F8AA9F5F9D67807943D2423A7B1742837EB0947A9675BD661C15A0E1669DC","D89F8AA9F5F9D67807943D2423A7B1742837EB0947A9675BD661C15A0E1669DC","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/military_formations/07_military_formations_subsaharan_africa.txt","true","287","287","90B46D91272DD1D5E885B87574C08F8C5AF10824BFCD36608F4695E0C13870FB","90B46D91272DD1D5E885B87574C08F8C5AF10824BFCD36608F4695E0C13870FB","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/military_formations/99_military_formations_example.txt","true","1148","1148","0BE0844AF76ED3DA3302C29794AD5970BF4C98040F6EB307C1FC5EEEBBB539E1","0BE0844AF76ED3DA3302C29794AD5970BF4C98040F6EB307C1FC5EEEBBB539E1","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/political_movements/00_movements.txt","true","7019","7019","2987611B1E017001846A125304EF9CDAF554A8B6147B4CE54D9ACAF47B5483AC","2987611B1E017001846A125304EF9CDAF554A8B6147B4CE54D9ACAF47B5483AC","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/pops/00_west_europe.txt","true","33374","33374","8A31C46D3402DB6FE13C2854D7D6EDC70C5B3B8D8443B82F1C5E02C2B84CA617","8A31C46D3402DB6FE13C2854D7D6EDC70C5B3B8D8443B82F1C5E02C2B84CA617","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/pops/01_south_europe.txt","true","17572","17572","9922E40542E5B1785F89049D518B73086E60366ACD0007725BF0A8F7703A0677","9922E40542E5B1785F89049D518B73086E60366ACD0007725BF0A8F7703A0677","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/pops/02_east_europe.txt","true","17309","17309","429068702F0A59A1C549680E7B5B3801369058809DAAAD4B9FC349E7FA6582AC","429068702F0A59A1C549680E7B5B3801369058809DAAAD4B9FC349E7FA6582AC","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/pops/03_north_africa.txt","true","22855","22855","E0608F6380828B47D50A69ACB887C97E25CBF3510C41E51A9D4A10F206649D73","E0608F6380828B47D50A69ACB887C97E25CBF3510C41E51A9D4A10F206649D73","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/pops/04_subsaharan_africa.txt","true","53998","53998","0B0DC9D7E1DC95849F48FB4DDC427318E9AF6415E1C085326D4A35F8A465DA2E","0B0DC9D7E1DC95849F48FB4DDC427318E9AF6415E1C085326D4A35F8A465DA2E","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/pops/05_north_america.txt","true","27222","27222","20BEC24A0C900B82167378EE18DB07A452E57E352D50615E9AA368F8F8175358","20BEC24A0C900B82167378EE18DB07A452E57E352D50615E9AA368F8F8175358","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/pops/06_central_america.txt","true","8604","8604","307A0E5B7E7F2187BDC1E6E713133505059023209A8C7227FA4F1A48EF2F6E4C","307A0E5B7E7F2187BDC1E6E713133505059023209A8C7227FA4F1A48EF2F6E4C","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/pops/07_south_america.txt","true","21097","21097","563F800AF8A5E4D0858E275B6EBD05FC8DF8062AE28BE74121F2498295196A3E","563F800AF8A5E4D0858E275B6EBD05FC8DF8062AE28BE74121F2498295196A3E","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/pops/08_middle_east.txt","true","29581","29581","BA09ECC3217A4A3976D3209DE8425C5FD312C02415886F028CCDB91F49C0AA84","BA09ECC3217A4A3976D3209DE8425C5FD312C02415886F028CCDB91F49C0AA84","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/pops/09_central_asia.txt","true","23840","23840","6128807820D2C56A09B4769927CB5362B320593763D80CAE7A00F8C04F760035","6128807820D2C56A09B4769927CB5362B320593763D80CAE7A00F8C04F760035","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/pops/10_india.txt","true","38558","38558","1E28CF92E639645BA49121CD08076E6FB4A253C4EAE1615DA0B5593544D8E276","1E28CF92E639645BA49121CD08076E6FB4A253C4EAE1615DA0B5593544D8E276","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/pops/11_east_asia.txt","true","32901","32901","748793B0FE5C86B4D068049758880D836F9C83705FF8C3D83B637E9F31B837F8","748793B0FE5C86B4D068049758880D836F9C83705FF8C3D83B637E9F31B837F8","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/pops/12_indonesia.txt","true","19551","19551","A3C1EFC602335F63D554C55344030D38A38B3388B628DEEB185C5684E2EE6832","A3C1EFC602335F63D554C55344030D38A38B3388B628DEEB185C5684E2EE6832","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/pops/13_australasia.txt","true","4958","4958","3E8879ADF33836F4E4007F252639B91EB2FBF4EB1A86B4FCDE19A587C33FE3E4","3E8879ADF33836F4E4007F252639B91EB2FBF4EB1A86B4FCDE19A587C33FE3E4","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/pops/14_siberia.txt","true","4689","4689","A80C644AF8231CA557BE1C2155124B1C9984DD74715009CF357FFFE8434C0B98","A80C644AF8231CA557BE1C2155124B1C9984DD74715009CF357FFFE8434C0B98","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/pops/15_russia.txt","true","19661","19661","1C47A5C7F7A2DFA5E62CB21DDEF4636A535F54DFF7DF8B296DEB1E53A402A0FE","1C47A5C7F7A2DFA5E62CB21DDEF4636A535F54DFF7DF8B296DEB1E53A402A0FE","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/power_blocs/00_power_blocs.txt","true","3394","3394","B041A84667AC1ED0FBB9B2BA9547E2D34CF2F0B1415993EE68B475AF23602153","B041A84667AC1ED0FBB9B2BA9547E2D34CF2F0B1415993EE68B475AF23602153","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/states/00_states.txt","true","469655","469655","4168903AFD57AC886631DA7CEB11D795D4A6F0FCE5164D6F9A37CC356A153CFC","4168903AFD57AC886631DA7CEB11D795D4A6F0FCE5164D6F9A37CC356A153CFC","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/trade/00_historical_trade.txt","true","1665","1665","1288E22D402F3D59EB6E83CF632450FB2139C6D9219E06025FACB452055B25A3","1288E22D402F3D59EB6E83CF632450FB2139C6D9219E06025FACB452055B25A3","IDENTICAL","Tracked source file copied byte-for-byte"
"common/history/treaties/00_historical_treaties.txt","true","16240","16240","EF7F3E975D6810D2AC0192119FF85DF4CDE6DDC471E8C788DB0CC8A90128FEEF","EF7F3E975D6810D2AC0192119FF85DF4CDE6DDC471E8C788DB0CC8A90128FEEF","IDENTICAL","Tracked source file copied byte-for-byte"
"common/ideologies/07_ig_ideologies_modded.txt","true","5600","5600","95CD173A6B7DD612365686440EE4980F3D0C88CB2D7AC2CE6BF7B392AAE2F7F3","95CD173A6B7DD612365686440EE4980F3D0C88CB2D7AC2CE6BF7B392AAE2F7F3","IDENTICAL","Tracked source file copied byte-for-byte"
"common/interest_groups/00_landowners.txt","true","13961","13961","F209C8E9DC3C0DCA6D30EB3312CED08C779C5C394935E23BFE2B145F82C2FFC4","F209C8E9DC3C0DCA6D30EB3312CED08C779C5C394935E23BFE2B145F82C2FFC4","IDENTICAL","Tracked source file copied byte-for-byte"
"common/journal_entries/00_abolish_monarchy.txt","true","1994","1994","F91E9C80AAA45F268634BC9D8B7B196BDA44E44B3E06072A4E343019C5BB5EE3","F91E9C80AAA45F268634BC9D8B7B196BDA44E44B3E06072A4E343019C5BB5EE3","IDENTICAL","Tracked source file copied byte-for-byte"
"common/journal_entries/00_acw_entries.txt","true","7770","7770","AD7269B774B5AD6C952FCD7597E79D1CE91D6E0A7F016A117016CBF86ECCECDB","AD7269B774B5AD6C952FCD7597E79D1CE91D6E0A7F016A117016CBF86ECCECDB","IDENTICAL","Tracked source file copied byte-for-byte"
"common/journal_entries/00_alaska.txt","true","3726","3726","4FF2D43DD4572DB4410C545A32D941AF15B81DCE3A12A8B8B15F1A40A55D86EC","4FF2D43DD4572DB4410C545A32D941AF15B81DCE3A12A8B8B15F1A40A55D86EC","IDENTICAL","Tracked source file copied byte-for-byte"
"common/journal_entries/00_antarctica.txt","true","2582","2582","F92FF24A3CFC6BD2301FFFC47E9427563CF43B9890F12C4C69CE5BF030932D15","F92FF24A3CFC6BD2301FFFC47E9427563CF43B9890F12C4C69CE5BF030932D15","IDENTICAL","Tracked source file copied byte-for-byte"
"common/journal_entries/00_art_jes.txt","true","3511","3511","CDAD9A29326543D97F1A0D46C44E1FC3BD83252481503656B261AF911DF3F4D7","CDAD9A29326543D97F1A0D46C44E1FC3BD83252481503656B261AF911DF3F4D7","IDENTICAL","Tracked source file copied byte-for-byte"
"common/journal_entries/00_assassination.txt","true","4216","4216","C03121CFFFB9F60812874EC604C5F2FF7830B381151CFF49E36C519FB5AFBD02","C03121CFFFB9F60812874EC604C5F2FF7830B381151CFF49E36C519FB5AFBD02","IDENTICAL","Tracked source file copied byte-for-byte"
"common/journal_entries/00_autocracy.txt","true","3608","3608","20C988F78A1F687626582390471E8DA921C18070A2E9EA5E5E7CFAFA7DCEB403","20C988F78A1F687626582390471E8DA921C18070A2E9EA5E5E7CFAFA7DCEB403","IDENTICAL","Tracked source file copied byte-for-byte"
"common/journal_entries/00_battle_for_india_mod.txt","true","1964","1964","0ECAA092E7B2ACE0FAC8CE2BB0DE8BDE58DC6F72434A926AE5B59675396369B9","0ECAA092E7B2ACE0FAC8CE2BB0DE8BDE58DC6F72434A926AE5B59675396369B9","IDENTICAL","Tracked source file copied byte-for-byte"
"common/journal_entries/00_belle_epoque.txt","true","5760","5760","48750AEF9C4017C1D3AF04F0A717C9DA0EFF0E6FCB36D12D667F0775E5A9D3A0","48750AEF9C4017C1D3AF04F0A717C9DA0EFF0E6FCB36D12D667F0775E5A9D3A0","IDENTICAL","Tracked source file copied byte-for-byte"
"common/journal_entries/00_boxer_rebellion.txt","true","1322","1322","DE1A14A85AF3AD20B8679A8D4B5BA43E15BB564C29E674832328B72ACDEB3790","DE1A14A85AF3AD20B8679A8D4B5BA43E15BB564C29E674832328B72ACDEB3790","IDENTICAL","Tracked source file copied byte-for-byte"
"common/journal_entries/00_canada_australia.txt","true","5762","5762","9A7C977630272510223ADEB52DB32FDE8E32FEA2DDEC08256B726CA9995A67B9","9A7C977630272510223ADEB52DB32FDE8E32FEA2DDEC08256B726CA9995A67B9","IDENTICAL","Tracked source file copied byte-for-byte"
"common/journal_entries/00_canals.txt","true","3351","3351","6D45A61952DE69EB48124A1598E5E752D1DB5DDADF78F02BCA21DF5691BC82F4","6D45A61952DE69EB48124A1598E5E752D1DB5DDADF78F02BCA21DF5691BC82F4","IDENTICAL","Tracked source file copied byte-for-byte"
"common/journal_entries/00_central_africa.txt","true","3694","3694","E2A9B8E6011BEC6B510165FBE46432DDD76F0B1AC7DE2ED61A6CF685B96DA489","E2A9B8E6011BEC6B510165FBE46432DDD76F0B1AC7DE2ED61A6CF685B96DA489","IDENTICAL","Tracked source file copied byte-for-byte"
"common/journal_entries/00_central_and_south_america.txt","true","3374","3374","AE679E6B8CCC04086AEB617FA75DECC4B6697C6243A84E5468C5A03C135A4DED","AE679E6B8CCC04086AEB617FA75DECC4B6697C6243A84E5468C5A03C135A4DED","IDENTICAL","Tracked source file copied byte-for-byte"
"common/journal_entries/00_communism.txt","true","6233","6233","E65BE84E103FD2FC1C1435A84D39B8F94BE3E4EFAB25AC0FF16B277994DB89F1","E65BE84E103FD2FC1C1435A84D39B8F94BE3E4EFAB25AC0FF16B277994DB89F1","IDENTICAL","Tracked source file copied byte-for-byte"
"common/journal_entries/00_congo.txt","true","4013","4013","59373E154DEBF416AE61B6A9E115A3E87D29D5FC022D6E1223E3EA6BFFC8A3D6","59373E154DEBF416AE61B6A9E115A3E87D29D5FC022D6E1223E3EA6BFFC8A3D6","IDENTICAL","Tracked source file copied byte-for-byte"
"common/journal_entries/00_congo_free_state.txt","true","3463","3463","B80AB687B2D349BBAA8A28A19C9EE8F2B8D6920A7838E69207D2CE5888203CD8","B80AB687B2D349BBAA8A28A19C9EE8F2B8D6920A7838E69207D2CE5888203CD8","IDENTICAL","Tracked source file copied byte-for-byte"
"common/journal_entries/00_corn_laws.txt","true","1474","1474","CD95FDEC7B13C30057B4EB1226CF07435D5971C242DE94F33DD77875962A077D","CD95FDEC7B13C30057B4EB1226CF07435D5971C242DE94F33DD77875962A077D","IDENTICAL","Tracked source file copied byte-for-byte"
"common/journal_entries/00_east_indies.txt","true","3853","3853","3E33450D38B078523B9F7718FBD6DF0B1896D4A12FB1A62DCA7E0AA936ACD8A6","3E33450D38B078523B9F7718FBD6DF0B1896D4A12FB1A62DCA7E0AA936ACD8A6","IDENTICAL","Tracked source file copied byte-for-byte"
"common/journal_entries/00_establish_colonial_administration.txt","true","2446","2446","73DFD48B924F9B723E9BA2B87724316BEB7666942113BA8016F94ABB595B06B7","73DFD48B924F9B723E9BA2B87724316BEB7666942113BA8016F94ABB595B06B7","IDENTICAL","Tracked source file copied byte-for-byte"
"common/journal_entries/00_ethiopia.txt","true","597","597","F2608E8A3A45BF4567E1407D1876FD4B2FEE700FEE9513A15EBBA50E5A2139A7","F2608E8A3A45BF4567E1407D1876FD4B2FEE700FEE9513A15EBBA50E5A2139A7","IDENTICAL","Tracked source file copied byte-for-byte"
"common/journal_entries/00_fascism.txt","true","10914","10914","D8CDF76AC8F9FB43190BD8581B46DC04A5118D05F08585AE77F671C6A9870D79","D8CDF76AC8F9FB43190BD8581B46DC04A5118D05F08585AE77F671C6A9870D79","IDENTICAL","Tracked source file copied byte-for-byte"
"common/journal_entries/00_german_unification.txt","true","9417","9417","A52D4525DED1BE8F804CEEDD99329E03EAABB9E53376D04F4BBE9A8CDC32EC22","A52D4525DED1BE8F804CEEDD99329E03EAABB9E53376D04F4BBE9A8CDC32EC22","IDENTICAL","Tracked source file copied byte-for-byte"
