Owner_TAG,Country,State_ID,State_Name,Current_Population,Priority,Estimated_Bureaucracy_Reduction,Reason,Runtime_Validation_Required
TUR,Turkey,STATE_MONTENEGRO,Montenegro,170996,9,16.8,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
TUR,Turkey,STATE_KARS,Kars,189700,10,17.6,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
TUR,Turkey,STATE_PELOPONNESE,Peloponnese,221996,11,18.9,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
TUR,Turkey,STATE_DOBRUDJA,Dobrudja,231948,12,19.3,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
TUR,Turkey,STATE_KOSOVO,Kosovo,308893,13,22.4,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
TUR,Turkey,STATE_ADANA,Adana,368409,14,24.7,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
TUR,Turkey,STATE_PALESTINE,Palestine,370500,15,24.8,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
TUR,Turkey,STATE_LEBANON,Lebanon,378000,16,25.1,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
TUR,Turkey,STATE_UPPER_EGYPT,Upper Egypt,391745,17,25.7,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
TUR,Turkey,STATE_MACEDONIA,Macedonia,446104,18,27.8,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
TUR,Turkey,STATE_WESTERN_SERBIA,Western Serbia,512254,19,30.5,Peripheral low-population incorporated state selected before adding administration; runtime/historical review required.,"YES — confirm state incorporation, strategic importance and resulting bureaucracy balance"
