"relative_path","present_in_fork","present_in_hotfix","present_in_vanilla","size_fork","size_hotfix","size_vanilla","sha256_fork","sha256_hotfix","sha256_vanilla","file_domain","region","feature","difference_type","merge_status","intentional_local_preservation","runtime_validation_status","recommended_action","priority","evidence","notes"
"common/journal_entries/00_congo.txt","True","True","True","4013","4038","4038","59373E154DEBF416AE61B6A9E115A3E87D29D5FC022D6E1223E3EA6BFFC8A3D6","735EBF0D09D10E604DB04F34A71EB79AD521CF8F0933EB44C5AB2E844C4BB16A","735EBF0D09D10E604DB04F34A71EB79AD521CF8F0933EB44C5AB2E844C4BB16A","journal_entries","global","Other cross-cutting systems","CONTENT_DIFFERENT","VANILLA_1_13_ADAPTATION","true","NOT_APPLICABLE_OR_PENDING","Preserve fork-specific 1776 override","P3_OPTIONAL_CLEANUP","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","Hotfix matches vanilla while fork intentionally overrides the base; last_fork_commit=b602804"
"common/journal_entries/00_congo_free_state.txt","True","True","True","3463","3485","3485","B80AB687B2D349BBAA8A28A19C9EE8F2B8D6920A7838E69207D2CE5888203CD8","C45A5E2B711442573303660AE5F760C066DF9FEDAFD88C662C5F150C18F6AA9F","C45A5E2B711442573303660AE5F760C066DF9FEDAFD88C662C5F150C18F6AA9F","journal_entries","global","Other cross-cutting systems","CONTENT_DIFFERENT","VANILLA_1_13_ADAPTATION","true","NOT_APPLICABLE_OR_PENDING","Preserve fork-specific 1776 override","P3_OPTIONAL_CLEANUP","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","Hotfix matches vanilla while fork intentionally overrides the base; last_fork_commit=b602804"
"common/journal_entries/00_corn_laws.txt","True","True","True","1474","1500","1500","CD95FDEC7B13C30057B4EB1226CF07435D5971C242DE94F33DD77875962A077D","0CDDFE4EAF90710BD7611D27FDD172A7663F2966D6AF06B40AEBB6DB01CB8CD8","0CDDFE4EAF90710BD7611D27FDD172A7663F2966D6AF06B40AEBB6DB01CB8CD8","journal_entries","global","Other cross-cutting systems","CONTENT_DIFFERENT","VANILLA_1_13_ADAPTATION","true","NOT_APPLICABLE_OR_PENDING","Preserve fork-specific 1776 override","P3_OPTIONAL_CLEANUP","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","Hotfix matches vanilla while fork intentionally overrides the base; last_fork_commit=b602804"
"common/journal_entries/00_east_indies.txt","True","True","True","3853","3148","3148","3E33450D38B078523B9F7718FBD6DF0B1896D4A12FB1A62DCA7E0AA936ACD8A6","2398D417AFC4DE586401479B7BBD95C4129E9A1EF66E0D290561B5595362CCD2","2398D417AFC4DE586401479B7BBD95C4129E9A1EF66E0D290561B5595362CCD2","journal_entries","global","Other cross-cutting systems","CONTENT_DIFFERENT","VANILLA_1_13_ADAPTATION","true","NOT_APPLICABLE_OR_PENDING","Preserve fork-specific 1776 override","P3_OPTIONAL_CLEANUP","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","Hotfix matches vanilla while fork intentionally overrides the base; last_fork_commit=b602804"
"common/journal_entries/00_establish_colonial_administration.txt","True","True","True","2446","1930","1930","73DFD48B924F9B723E9BA2B87724316BEB7666942113BA8016F94ABB595B06B7","A5A1FC6BD2C502A67B282AAD0AC421EBC20D6C38E8888AAD7794F6F6358B6509","A5A1FC6BD2C502A67B282AAD0AC421EBC20D6C38E8888AAD7794F6F6358B6509","journal_entries","global","Other cross-cutting systems","CONTENT_DIFFERENT","VANILLA_1_13_ADAPTATION","true","NOT_APPLICABLE_OR_PENDING","Preserve fork-specific 1776 override","P3_OPTIONAL_CLEANUP","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","Hotfix matches vanilla while fork intentionally overrides the base; last_fork_commit=b602804"
"common/journal_entries/00_ethiopia.txt","True","True","True","597","622","622","F2608E8A3A45BF4567E1407D1876FD4B2FEE700FEE9513A15EBBA50E5A2139A7","38909C798D04DB0EE711387E6AD51D3D9BF0F2C9856B98657746401C15767F71","38909C798D04DB0EE711387E6AD51D3D9BF0F2C9856B98657746401C15767F71","journal_entries","global","Other cross-cutting systems","CONTENT_DIFFERENT","VANILLA_1_13_ADAPTATION","true","NOT_APPLICABLE_OR_PENDING","Preserve fork-specific 1776 override","P3_OPTIONAL_CLEANUP","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","Hotfix matches vanilla while fork intentionally overrides the base; last_fork_commit=b602804"
"common/journal_entries/00_fascism.txt","True","True","True","10914","11162","10889","D8CDF76AC8F9FB43190BD8581B46DC04A5118D05F08585AE77F671C6A9870D79","DA01C819E6610E2B1278199C0987B8C050AC927A881482993AF27AE20046315E","8CBF885D774E6DB38785EB6D46CC1A93E069F46098CBE5A57D41CBCA3BDCF7A0","journal_entries","global","Other cross-cutting systems","CONTENT_DIFFERENT","UNKNOWN_REQUIRES_REVIEW","false","NOT_APPLICABLE_OR_PENDING","Perform line-by-line three-way review before deciding import or obsolescence","P0_BLOCKS_FINAL_MERGE","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","No report or later local commit proves disposition; last_fork_commit=b602804"
"common/journal_entries/00_german_unification.txt","True","True","True","9417","7717","9782","A52D4525DED1BE8F804CEEDD99329E03EAABB9E53376D04F4BBE9A8CDC32EC22","38A42BBFAE01CBC32D42B9076C904A4D0CB65C3C2959F7F7C3ACA2271A7C66B8","842D3205CAB766B681DED9BF53D3D17381DA5284CF5DC25EEAB9DE6803B0BF6F","journal_entries","global","Other cross-cutting systems","CONTENT_DIFFERENT","UNKNOWN_REQUIRES_REVIEW","false","NOT_APPLICABLE_OR_PENDING","Perform line-by-line three-way review before deciding import or obsolescence","P0_BLOCKS_FINAL_MERGE","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","No report or later local commit proves disposition; last_fork_commit=b602804"
"common/journal_entries/00_grand_exhibition.txt","True","True","True","2884","2909","2909","CCD6BB6039F7F87BB157BC14D4179AA84B5CB70AE818576846128C0076BA6D4D","2A9DE48E559B2BEE5BE16F677BC499AACC450BB4DC6D87E36E87F44ECAE18BCC","2A9DE48E559B2BEE5BE16F677BC499AACC450BB4DC6D87E36E87F44ECAE18BCC","journal_entries","global","Other cross-cutting systems","CONTENT_DIFFERENT","VANILLA_1_13_ADAPTATION","true","NOT_APPLICABLE_OR_PENDING","Preserve fork-specific 1776 override","P3_OPTIONAL_CLEANUP","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","Hotfix matches vanilla while fork intentionally overrides the base; last_fork_commit=b602804"
"common/journal_entries/00_greek_nationalism.txt","True","True","True","5935","6024","5959","41E56B210D8D990B3F848AA02010E6CE11E0B93A32532FC74A2E225E9A8AFF58","76925B166C659F1DA986A445FE8343638465860628DFC5881DB4427CE1877517","E8ACC0F043E30C2578BD9A49375360534073D4562BBC31C6699FF6789BB0E7B9","journal_entries","global","Other cross-cutting systems","CONTENT_DIFFERENT","UNKNOWN_REQUIRES_REVIEW","false","NOT_APPLICABLE_OR_PENDING","Perform line-by-line three-way review before deciding import or obsolescence","P0_BLOCKS_FINAL_MERGE","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","No report or later local commit proves disposition; last_fork_commit=b602804"
"common/journal_entries/00_hawaii.txt","True","True","True","2452","2505","2505","C5D702F764BF3B92A959A43DCA96BB8140F1BFE0F0B75A401A34FBA05203CA18","43EB4DE1C8D507F679D35F6228FA09CBAE258E926414F6DEB91C71092E82DDBD","43EB4DE1C8D507F679D35F6228FA09CBAE258E926414F6DEB91C71092E82DDBD","journal_entries","global","Other cross-cutting systems","CONTENT_DIFFERENT","VANILLA_1_13_ADAPTATION","true","NOT_APPLICABLE_OR_PENDING","Preserve fork-specific 1776 override","P3_OPTIONAL_CLEANUP","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","Hotfix matches vanilla while fork intentionally overrides the base; last_fork_commit=b602804"
"common/journal_entries/00_ig_agendas.txt","True","True","True","8683","8708","8708","F28DB01616ED28379678F48205684447CC0607CF116CB90A726A3C08D03FF11D","82F49578E7565A76981F8C9DBDA08DD9B10436E92D17F3CBD9EDB7B3A95D806F","82F49578E7565A76981F8C9DBDA08DD9B10436E92D17F3CBD9EDB7B3A95D806F","journal_entries","global","Other cross-cutting systems","CONTENT_DIFFERENT","VANILLA_1_13_ADAPTATION","true","NOT_APPLICABLE_OR_PENDING","Preserve fork-specific 1776 override","P3_OPTIONAL_CLEANUP","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","Hotfix matches vanilla while fork intentionally overrides the base; last_fork_commit=b602804"
"common/journal_entries/00_impose_law.txt","True","True","True","2482","2507","2507","E59ED8C00D280DE7A81A952408A848F661ABDAF218F311F3AB21DFED556971B0","62FE40C1B04FD352A4F997BB623A795BB54C4B4FFBBC27584EC039606F9E313B","62FE40C1B04FD352A4F997BB623A795BB54C4B4FFBBC27584EC039606F9E313B","journal_entries","global","Other cross-cutting systems","CONTENT_DIFFERENT","VANILLA_1_13_ADAPTATION","true","NOT_APPLICABLE_OR_PENDING","Preserve fork-specific 1776 override","P3_OPTIONAL_CLEANUP","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","Hotfix matches vanilla while fork intentionally overrides the base; last_fork_commit=b602804"
"common/journal_entries/00_indian_removal.txt","True","True","True","1416","1441","1441","30B19421B0D3ACBD1BACA956029D8E0A02929CF57DAD0335BDB5A01D89E35EB8","9A849A3B3E5A64709A9E5CD09A1E13174C6A88CB2C95EB5B907F7142C1B53CB0","9A849A3B3E5A64709A9E5CD09A1E13174C6A88CB2C95EB5B907F7142C1B53CB0","journal_entries","india","India and East India Company","CONTENT_DIFFERENT","VANILLA_1_13_ADAPTATION","true","NOT_APPLICABLE_OR_PENDING","Preserve fork-specific 1776 override","P3_OPTIONAL_CLEANUP","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","Hotfix matches vanilla while fork intentionally overrides the base; last_fork_commit=b602804"
"common/journal_entries/00_italian_unification.txt","True","True","True","2426","2548","2436","C7FE858F8D736EFE56B75FA146B417E017DF1999D215A453EBF1B073CF196388","9515EE785F32B69DD06883136C40D4E39F17376049685D29F992ABD536238A52","1C7BA000D79B68973D8A4C7AAECB49FCF6CD4685022582F7BF7B0A258FD01E8C","journal_entries","global","Other cross-cutting systems","CONTENT_DIFFERENT","UNKNOWN_REQUIRES_REVIEW","false","NOT_APPLICABLE_OR_PENDING","Perform line-by-line three-way review before deciding import or obsolescence","P0_BLOCKS_FINAL_MERGE","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","No report or later local commit proves disposition; last_fork_commit=b602804"
"common/journal_entries/00_krakatoa.txt","True","True","True","1807","1832","1832","230FD1223AC5CD6F266C6642160B6966047833C6CD2BE41F22D7BE35E55FA65E","57427ADC923621DFB59B07BF7753936F55D0544D5ECB00D4120906CF81943D2C","57427ADC923621DFB59B07BF7753936F55D0544D5ECB00D4120906CF81943D2C","journal_entries","india","India and East India Company","CONTENT_DIFFERENT","VANILLA_1_13_ADAPTATION","true","NOT_APPLICABLE_OR_PENDING","Preserve fork-specific 1776 override","P3_OPTIONAL_CLEANUP","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","Hotfix matches vanilla while fork intentionally overrides the base; last_fork_commit=b602804"
"common/journal_entries/00_land_reclamation.txt","True","True","True","1397","1422","1422","7AABE7E4D9B3844D360DDDEF05F5FCA4E377799307043AF925CDDBBA9FECEFFC","9E758E20DCC0B7F3524912BC963266EBB52D60CDCC430ABBE7D831F97241A26B","9E758E20DCC0B7F3524912BC963266EBB52D60CDCC430ABBE7D831F97241A26B","journal_entries","global","Other cross-cutting systems","CONTENT_DIFFERENT","VANILLA_1_13_ADAPTATION","true","NOT_APPLICABLE_OR_PENDING","Preserve fork-specific 1776 override","P3_OPTIONAL_CLEANUP","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","Hotfix matches vanilla while fork intentionally overrides the base; last_fork_commit=b602804"
"common/journal_entries/00_liberalism.txt","True","True","True","3487","3597","3503","B1E1FF71E810AC2496DF3CA9130F5F73F367F0DC53FC997357BA2D35F467E733","B158653CAD59B6D761351A3DB56B6BE193A3347859F3EAFCED248E2E9B79C4F5","C6168137313E741CB7D2692BFB3B57647AE83B0C5E349C7CF78CF1CA4B34DD47","journal_entries","global","Other cross-cutting systems","CONTENT_DIFFERENT","UNKNOWN_REQUIRES_REVIEW","false","NOT_APPLICABLE_OR_PENDING","Perform line-by-line three-way review before deciding import or obsolescence","P0_BLOCKS_FINAL_MERGE","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","No report or later local commit proves disposition; last_fork_commit=b602804"
"common/journal_entries/00_major_railroads.txt","True","True","True","4589","4490","4490","89BD766879089F4A454584B470D9861723C96EDD98A3605CAD9EE727BF3CDB5D","14592B73831F8899CD089604FC4F3D1961B858E06CCE09CEFCB9DC5C3E2C8C9F","14592B73831F8899CD089604FC4F3D1961B858E06CCE09CEFCB9DC5C3E2C8C9F","journal_entries","global","Other cross-cutting systems","CONTENT_DIFFERENT","VANILLA_1_13_ADAPTATION","true","NOT_APPLICABLE_OR_PENDING","Preserve fork-specific 1776 override","P3_OPTIONAL_CLEANUP","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","Hotfix matches vanilla while fork intentionally overrides the base; last_fork_commit=b602804"
"common/journal_entries/00_manifest_destiny.txt","True","True","True","1336","1386","1386","F8B1DE5D57CD4AEAB140D09A30E356207262160EC4E81DC1DF8E6698FA4ED19A","D9CA139B1B41ABE98B4C19AD42BEA8F6772A5CF2A9738E4B929BC13A7939DE7A","D9CA139B1B41ABE98B4C19AD42BEA8F6772A5CF2A9738E4B929BC13A7939DE7A","journal_entries","global","Other cross-cutting systems","CONTENT_DIFFERENT","VANILLA_1_13_ADAPTATION","true","NOT_APPLICABLE_OR_PENDING","Preserve fork-specific 1776 override","P3_OPTIONAL_CLEANUP","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","Hotfix matches vanilla while fork intentionally overrides the base; last_fork_commit=b602804"
"common/journal_entries/00_meiji_restoration.txt","True","True","True","6177","17136","16618","354A5EDE127171278F6FFD6CC4D64A4E4665334883E35201666973C32CB66977","AAAF94EB3C4ACD16E2985381EF68F6CD1CF1CA8FA012002AD2305C24FAA135D0","37D0B13EF66D44C9E150721779BEF4E0B70957C94AC1DC8E5FECB2360D8941E0","journal_entries","japan","Japan","CONTENT_DIFFERENT","UNKNOWN_REQUIRES_REVIEW","false","NOT_APPLICABLE_OR_PENDING","Perform line-by-line three-way review before deciding import or obsolescence","P0_BLOCKS_FINAL_MERGE","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","No report or later local commit proves disposition; last_fork_commit=b602804"
"common/journal_entries/00_negotiation_quests_je.txt","True","True","True","21264","21613","21613","FABE7156A215D65AE8BBA1E06C922468508D644192C31FC07A67DFBEAA566A04","049B761DD327AB4F25F445974F13F292B7CE4CA05D3BD0114D8F4E3FBFB22603","049B761DD327AB4F25F445974F13F292B7CE4CA05D3BD0114D8F4E3FBFB22603","journal_entries","global","Other cross-cutting systems","CONTENT_DIFFERENT","VANILLA_1_13_ADAPTATION","true","NOT_APPLICABLE_OR_PENDING","Preserve fork-specific 1776 override","P3_OPTIONAL_CLEANUP","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","Hotfix matches vanilla while fork intentionally overrides the base; last_fork_commit=b602804"
"common/journal_entries/00_niger_river.txt","True","True","True","3696","3721","3721","54A2C56CDC0F077D7825BFE05486EE6DA36BAB3C0C54C6CD784826D8D0303503","382D98038A4AEB629DD1F14A8D7591AF2A1C4768BDFB9571D67A04C7EA67354F","382D98038A4AEB629DD1F14A8D7591AF2A1C4768BDFB9571D67A04C7EA67354F","journal_entries","global","Other cross-cutting systems","CONTENT_DIFFERENT","VANILLA_1_13_ADAPTATION","true","NOT_APPLICABLE_OR_PENDING","Preserve fork-specific 1776 override","P3_OPTIONAL_CLEANUP","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","Hotfix matches vanilla while fork intentionally overrides the base; last_fork_commit=b602804"
"common/journal_entries/00_nursing.txt","True","True","True","1951","1953","1953","F1FD1A5ED0C60DC41E389A6FB8E7C184AD07D2CB38695FF2CDC42EC22FE63D20","E239DD1A43C3049563DEA0B7715405F8FA7A7C766BFBEE3A7054B481A6534FCD","E239DD1A43C3049563DEA0B7715405F8FA7A7C766BFBEE3A7054B481A6534FCD","journal_entries","global","Other cross-cutting systems","CONTENT_DIFFERENT","VANILLA_1_13_ADAPTATION","true","NOT_APPLICABLE_OR_PENDING","Preserve fork-specific 1776 override","P3_OPTIONAL_CLEANUP","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","Hotfix matches vanilla while fork intentionally overrides the base; last_fork_commit=b602804"
"common/journal_entries/00_opium.txt","True","True","True","1014","1014","1014","6CCC3C10567B0E9A6A9491C17A3BB2FE5E08DF8C245A225C5BB7CF5EE31E8F46","7AA000F4E516CED02003AC08307406F191E4651B7E1CA608087F4A3A555D5E4E","6CCC3C10567B0E9A6A9491C17A3BB2FE5E08DF8C245A225C5BB7CF5EE31E8F46","journal_entries","global","Other cross-cutting systems","CONTENT_DIFFERENT","PENDING_REVIEW","false","NOT_APPLICABLE_OR_PENDING","Audit and selectively import the hotfix delta; fork currently exposes vanilla unchanged","P0_BLOCKS_FINAL_MERGE","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","Positive candidate for unmerged hotfix content; last_fork_commit=b602804"
"common/journal_entries/00_opium_wars.txt","True","True","True","3214","3211","3211","6C1CFFB4D67619F2A8EDBE4EEB6B2440650566CD85E6FA9BAAB18EE3818960EC","AFFB2F5A9E8B526CD57231ED5D1189A95A413AEAECBEE8240DF28296FA7F19E2","AFFB2F5A9E8B526CD57231ED5D1189A95A413AEAECBEE8240DF28296FA7F19E2","journal_entries","global","Other cross-cutting systems","CONTENT_DIFFERENT","VANILLA_1_13_ADAPTATION","true","NOT_APPLICABLE_OR_PENDING","Preserve fork-specific 1776 override","P3_OPTIONAL_CLEANUP","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","Hotfix matches vanilla while fork intentionally overrides the base; last_fork_commit=b602804"
"common/journal_entries/00_oregon.txt","False","True","True","","2929","2601","","4E31248EB66323F343B1C739453E0087B522625F0FE87228B92027271ABDA089","2D0228EAB51698AD131E28D0948AEB0653ABFF42F8B9E50EAA251C6554960926","journal_entries","america","American events","HOTFIX_ONLY","PENDING_REVIEW","false","NOT_APPLICABLE_OR_PENDING","Compare hotfix override with vanilla and import only the legitimate minimal delta","P0_BLOCKS_FINAL_MERGE","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","Hotfix-only non-vanilla content absent from fork; last_fork_commit=UNTRACKED_OR_ABSENT"
"common/journal_entries/00_patagonia.txt","True","True","True","1483","1508","1508","93CFC705F94FEA24EF62A0A9946E3632EEDF2676E7418151C40DB6A9EE0913EF","BEC941C9FC78786919A0B4FFE1BCF0637FF59E20968131B3583C45D27221F588","BEC941C9FC78786919A0B4FFE1BCF0637FF59E20968131B3583C45D27221F588","journal_entries","global","Other cross-cutting systems","CONTENT_DIFFERENT","VANILLA_1_13_ADAPTATION","true","NOT_APPLICABLE_OR_PENDING","Preserve fork-specific 1776 override","P3_OPTIONAL_CLEANUP","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","Hotfix matches vanilla while fork intentionally overrides the base; last_fork_commit=b602804"
"common/journal_entries/00_peoples_springtime_je.txt","True","True","True","10550","10502","10501","F4CDC7255EF7516AE76B3462100E7F5CC3841358D90985D8DFEB3E3DD40529A3","344CC4E4497C56440FE213329892E870AD30E214FDF2B1D6C452D090E6F24C6D","420A9923F3FE35B36C5B08452A2B860A7D223428379D29A1D3B21C4B1DD933AF","journal_entries","global","Other cross-cutting systems","CONTENT_DIFFERENT","UNKNOWN_REQUIRES_REVIEW","false","NOT_APPLICABLE_OR_PENDING","Perform line-by-line three-way review before deciding import or obsolescence","P0_BLOCKS_FINAL_MERGE","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","No report or later local commit proves disposition; last_fork_commit=b602804"
"common/journal_entries/00_plague.txt","True","True","True","2228","2253","2253","4073E17AFC1DE6CD56B8411C1685515B2D78028B5666E80A54FBE0231A1055DD","9DD7FBE834F071972093D9A53C5E209FF6E6B81A33E7B95913DCC8658D9F7C06","9DD7FBE834F071972093D9A53C5E209FF6E6B81A33E7B95913DCC8658D9F7C06","journal_entries","global","Other cross-cutting systems","CONTENT_DIFFERENT","VANILLA_1_13_ADAPTATION","true","NOT_APPLICABLE_OR_PENDING","Preserve fork-specific 1776 override","P3_OPTIONAL_CLEANUP","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","Hotfix matches vanilla while fork intentionally overrides the base; last_fork_commit=b602804"
"common/journal_entries/00_player_objectives_economic_dominance.txt","True","True","True","6014","6264","6264","2FBEEDFC3FEA9864DED16879ECE33578B99E3B158E1BB8A52E0EB21EECD74976","7FB15AAB732C9CE9F93C4F3A86265DE98AAEF64B1D9FDB4A4DD8174EC8E12599","7FB15AAB732C9CE9F93C4F3A86265DE98AAEF64B1D9FDB4A4DD8174EC8E12599","journal_entries","global","Other cross-cutting systems","CONTENT_DIFFERENT","VANILLA_1_13_ADAPTATION","true","NOT_APPLICABLE_OR_PENDING","Preserve fork-specific 1776 override","P3_OPTIONAL_CLEANUP","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","Hotfix matches vanilla while fork intentionally overrides the base; last_fork_commit=b602804"
"common/journal_entries/00_player_objectives_egalitarian_society.txt","True","True","True","4777","4927","4927","6DD06E14C9C7035B9A71B6024E6C5A304728EEEFF6DEE9216C4B85EAC6659F5E","DED700F2EBB489731D98B818A17A42405417CEDAE8FC4ADB8C1D54294FDEDB39","DED700F2EBB489731D98B818A17A42405417CEDAE8FC4ADB8C1D54294FDEDB39","journal_entries","global","Other cross-cutting systems","CONTENT_DIFFERENT","VANILLA_1_13_ADAPTATION","true","NOT_APPLICABLE_OR_PENDING","Preserve fork-specific 1776 override","P3_OPTIONAL_CLEANUP","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","Hotfix matches vanilla while fork intentionally overrides the base; last_fork_commit=b602804"
"common/journal_entries/00_player_objectives_great_game.txt","True","True","True","35605","34304","34304","0353354E1DC9925EA37BED22930738E2D6AF649EAAE8C47323ED3AB3ABE25677","F8F3A3E6F2D9C405E62B85138E65E20CBB1200B856A530E94F3AE4EBF9AE7B31","F8F3A3E6F2D9C405E62B85138E65E20CBB1200B856A530E94F3AE4EBF9AE7B31","journal_entries","global","Other cross-cutting systems","CONTENT_DIFFERENT","MERGED_AND_VALIDATED","false","VALIDATED","Preserve validated fork version","P3_OPTIONAL_CLEANUP","docs/reports/hotfix/india/closure/HOTFIX_5_INDIA_CLOSURE.md","India scope closed; divergence is a validated local correction; last_fork_commit=3aeb09e"
"common/journal_entries/00_player_objectives_hegemon.txt","True","True","True","4441","4721","4721","610DF305BFC1F76C654E024C11EDC4A7050A4D1F37394576DD13D71072530566","6B6300132FE74CB93190DAF1917E8A2D7F8F546638A9F177974AFBF63E200C9F","6B6300132FE74CB93190DAF1917E8A2D7F8F546638A9F177974AFBF63E200C9F","journal_entries","global","Other cross-cutting systems","CONTENT_DIFFERENT","VANILLA_1_13_ADAPTATION","true","NOT_APPLICABLE_OR_PENDING","Preserve fork-specific 1776 override","P3_OPTIONAL_CLEANUP","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","Hotfix matches vanilla while fork intentionally overrides the base; last_fork_commit=b602804"
"common/journal_entries/00_poland.txt","True","True","True","2972","2978","3125","DD2696FACF3D7988A933E7541D00D989E3E4B813574493D28A2BCA7AA1DACFD0","9B01C5DBFA033492753278F044DC20BF3C1F1AC8701C95E6AEA51C82B65B930F","8BF208D5A89595E76131B69D30BD3DE26ECC92A76F623D3040CBC11349B76A78","journal_entries","global","Other cross-cutting systems","CONTENT_DIFFERENT","UNKNOWN_REQUIRES_REVIEW","false","NOT_APPLICABLE_OR_PENDING","Perform line-by-line three-way review before deciding import or obsolescence","P0_BLOCKS_FINAL_MERGE","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","No report or later local commit proves disposition; last_fork_commit=b602804"
"common/journal_entries/00_prohibition_laws.txt","True","True","True","2183","2207","2207","42E51BEBA8A66C3CDAA46EC93EC55555152B1B2FD9B8A4CCF4DD6668CB3D9531","4755A3642961FCF1324E298552E24FFCE7F7785F7E0E197F6D0B67E69BD38066","4755A3642961FCF1324E298552E24FFCE7F7785F7E0E197F6D0B67E69BD38066","journal_entries","global","Other cross-cutting systems","CONTENT_DIFFERENT","VANILLA_1_13_ADAPTATION","true","NOT_APPLICABLE_OR_PENDING","Preserve fork-specific 1776 override","P3_OPTIONAL_CLEANUP","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","Hotfix matches vanilla while fork intentionally overrides the base; last_fork_commit=b602804"
"common/journal_entries/00_red_scare.txt","True","True","True","2362","2387","2387","7531EDFB51621B5A9AF7DDAC312C329AF2DB0BF0F96BDA546B0C4B28B3DE3B1C","56A1E1153B44196F58B9F8E3E0E6FF59D494B17C27D0FB228F6A94A35E3BD7FE","56A1E1153B44196F58B9F8E3E0E6FF59D494B17C27D0FB228F6A94A35E3BD7FE","journal_entries","global","Other cross-cutting systems","CONTENT_DIFFERENT","VANILLA_1_13_ADAPTATION","true","NOT_APPLICABLE_OR_PENDING","Preserve fork-specific 1776 override","P3_OPTIONAL_CLEANUP","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","Hotfix matches vanilla while fork intentionally overrides the base; last_fork_commit=b602804"
"common/journal_entries/00_request_recognition.txt","True","True","True","1451","1540","1540","4633C26CABD8774865837C67258E4E6466F9149E2EA7C42B55A6E23F36AC8BE8","7EF4D78D42264DA727BDEAF4A9027FB7D829828936288D8A035ABB8D04CFD939","7EF4D78D42264DA727BDEAF4A9027FB7D829828936288D8A035ABB8D04CFD939","journal_entries","global","Other cross-cutting systems","CONTENT_DIFFERENT","VANILLA_1_13_ADAPTATION","true","NOT_APPLICABLE_OR_PENDING","Preserve fork-specific 1776 override","P3_OPTIONAL_CLEANUP","docs/reports/hotfix/shared/HOTFIX_DLC_UPSTREAM_CHANGE_AUDIT.md","Hotfix matches vanilla while fork intentionally overrides the base; last_fork_commit=b602804"
