"old_path","new_path","category","reason","references_updated","sha256_before","sha256_after","content_changed"
"docs/reports/hotfix/_index/HOTFIX_6A29_FINAL_GLOBAL_RUNTIME_RESULTS.csv","docs/reports/hotfix/global_script/6A20_6A29/HOTFIX_6A29_FINAL_GLOBAL_RUNTIME_RESULTS.csv","docs/reports/hotfix/global_script/6A20_6A29","Chronological 6A phase family","false","28D35849AE0A606EB300B0241A0B3642E252EE8157A6CA21334D4001ED5E34B6","28D35849AE0A606EB300B0241A0B3642E252EE8157A6CA21334D4001ED5E34B6","false"
"docs/reports/hotfix/_index/HOTFIX_6A29_FINAL_LOG_MANIFEST.csv","docs/reports/hotfix/global_script/6A20_6A29/HOTFIX_6A29_FINAL_LOG_MANIFEST.csv","docs/reports/hotfix/global_script/6A20_6A29","Chronological 6A phase family","false","A1D842DF90EAF4A5A2F01E554617D56919FF5FE5DDD3E927AC417D0FEFA06F11","A1D842DF90EAF4A5A2F01E554617D56919FF5FE5DDD3E927AC417D0FEFA06F11","false"
"docs/reports/hotfix/_index/HOTFIX_6A29_FINAL_RUNTIME_TEST_MATRIX.csv","docs/reports/hotfix/global_script/6A20_6A29/HOTFIX_6A29_FINAL_RUNTIME_TEST_MATRIX.csv","docs/reports/hotfix/global_script/6A20_6A29","Chronological 6A phase family","true","C1CB7D92D31A1A6B7F7EAA3D313843CD1ACE9371E086DAF46BEB634BA49AF226","27E3D00E96A2D1564348C9610E2FF924C01717945200D4232B8A458D0C996F62","true"
"docs/reports/hotfix/_index/HOTFIX_6A2F2_SWISS_POP_NAVAL_BASE_RUNTIME_CORRECTION.md","docs/reports/hotfix/global_script/6A01_6A09/HOTFIX_6A2F2_SWISS_POP_NAVAL_BASE_RUNTIME_CORRECTION.md","docs/reports/hotfix/global_script/6A01_6A09","Chronological 6A phase family","false","4EEFFEFDEF1DA6F493751A6D2EE0438EB0D6CD791FA988F4946043374FD994BE","4EEFFEFDEF1DA6F493751A6D2EE0438EB0D6CD791FA988F4946043374FD994BE","false"
"docs/reports/hotfix/_index/HOTFIX_6A2F_AUSTRIA_CROATIA_WEST_SWITZERLAND_TARGETED_FIX.md","docs/reports/hotfix/global_script/6A01_6A09/HOTFIX_6A2F_AUSTRIA_CROATIA_WEST_SWITZERLAND_TARGETED_FIX.md","docs/reports/hotfix/global_script/6A01_6A09","Chronological 6A phase family","false","4DB29D7B5A5B7A9FFC8220CC14773ABB1CF05D70C7FD81907DF4933FB1675118","4DB29D7B5A5B7A9FFC8220CC14773ABB1CF05D70C7FD81907DF4933FB1675118","false"
"docs/reports/hotfix/_index/HOTFIX_6A2R_TARGET_HUNK_RESOLUTION.md","docs/reports/hotfix/global_script/6A01_6A09/HOTFIX_6A2R_TARGET_HUNK_RESOLUTION.md","docs/reports/hotfix/global_script/6A01_6A09","Chronological 6A phase family","false","4CF073056FABB4F95375347099A4EB839276807495231EA925D0E42C924BFD7C","4CF073056FABB4F95375347099A4EB839276807495231EA925D0E42C924BFD7C","false"
"docs/reports/hotfix/_index/HOTFIX_6A2_AUSTRIA_CROATIA_WEST_SWITZERLAND_AUDIT.md","docs/reports/hotfix/global_script/6A01_6A09/HOTFIX_6A2_AUSTRIA_CROATIA_WEST_SWITZERLAND_AUDIT.md","docs/reports/hotfix/global_script/6A01_6A09","Chronological 6A phase family","false","7E9BC0541C20187476563580777F48AA54E1859A7ECDE78A042A52F12BFA1694","7E9BC0541C20187476563580777F48AA54E1859A7ECDE78A042A52F12BFA1694","false"
"docs/reports/hotfix/_index/HOTFIX_6A2_AUSTRIA_CROATIA_WEST_SWITZERLAND_DELTA_MAP.csv","docs/reports/hotfix/global_script/6A01_6A09/HOTFIX_6A2_AUSTRIA_CROATIA_WEST_SWITZERLAND_DELTA_MAP.csv","docs/reports/hotfix/global_script/6A01_6A09","Chronological 6A phase family","true","0896D26A2893E8912E1517623EA76FA658A585171781973D9F772521DA0502E0","00CD7BA97AF93AD2D789581132F68B38C75C7630F75D4D4F31C8008479A198B0","true"
"docs/reports/hotfix/_index/HOTFIX_6A3F_DEI_TARGETED_FIX.md","docs/reports/hotfix/global_script/6A01_6A09/HOTFIX_6A3F_DEI_TARGETED_FIX.md","docs/reports/hotfix/global_script/6A01_6A09","Chronological 6A phase family","false","29983F4B469E4CDF3E59C676E59FB8B2E7C4AC80FB6585311B3579BF06578D75","29983F4B469E4CDF3E59C676E59FB8B2E7C4AC80FB6585311B3579BF06578D75","false"
"docs/reports/hotfix/_index/HOTFIX_6A3R_DEI_BREAKUP_HUNK_RESOLUTION.md","docs/reports/hotfix/global_script/6A01_6A09/HOTFIX_6A3R_DEI_BREAKUP_HUNK_RESOLUTION.md","docs/reports/hotfix/global_script/6A01_6A09","Chronological 6A phase family","false","2DF96960B1592688D9352DEA88AF2561514B0AB84583E0F2700E581F1D8E0F4E","2DF96960B1592688D9352DEA88AF2561514B0AB84583E0F2700E581F1D8E0F4E","false"
"docs/reports/hotfix/_index/HOTFIX_6A3_DEI_TARGETED_AUDIT.md","docs/reports/hotfix/global_script/6A01_6A09/HOTFIX_6A3_DEI_TARGETED_AUDIT.md","docs/reports/hotfix/global_script/6A01_6A09","Chronological 6A phase family","false","D9114EF5F506461B1CB63E1490DE23BA7223BEBBF19FB376D76BC59549F47179","D9114EF5F506461B1CB63E1490DE23BA7223BEBBF19FB376D76BC59549F47179","false"
"docs/reports/hotfix/_index/HOTFIX_6A3_DEI_TARGETED_AUDIT_DELTA_MAP.csv","docs/reports/hotfix/global_script/6A01_6A09/HOTFIX_6A3_DEI_TARGETED_AUDIT_DELTA_MAP.csv","docs/reports/hotfix/global_script/6A01_6A09","Chronological 6A phase family","false","4ACB410136A24319C803875AE2F98936FEE43984050BAA9C7D13244535CB3236","4ACB410136A24319C803875AE2F98936FEE43984050BAA9C7D13244535CB3236","false"
"docs/reports/hotfix/_index/HOTFIX_6A4F_BALKAN_NATIONAL_AWAKENING_1_13_ALIGNMENT.md","docs/reports/hotfix/global_script/6A01_6A09/HOTFIX_6A4F_BALKAN_NATIONAL_AWAKENING_1_13_ALIGNMENT.md","docs/reports/hotfix/global_script/6A01_6A09","Chronological 6A phase family","true","1FF122341F046BB66D86C2563B9736464B8DF6BFB33B23E2E03B73E5752E15C2","77C22D50E784BE47CA4E4B425DBAB7D0E2A283B891B2B55E0A846E2806A7C633","true"
"docs/reports/hotfix/_index/HOTFIX_6A4_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","docs/reports/hotfix/global_script/6A01_6A09/HOTFIX_6A4_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","docs/reports/hotfix/global_script/6A01_6A09","Chronological 6A phase family","false","0BECBACFBEF79B79363FCCA181F6B696987AAA5451B6C07A7FF9E3C72A05EC3B","0BECBACFBEF79B79363FCCA181F6B696987AAA5451B6C07A7FF9E3C72A05EC3B","false"
"docs/reports/hotfix/_index/HOTFIX_6A5F_YUGOSLAVIA_JE_PINNING_1_13_ALIGNMENT.md","docs/reports/hotfix/global_script/6A01_6A09/HOTFIX_6A5F_YUGOSLAVIA_JE_PINNING_1_13_ALIGNMENT.md","docs/reports/hotfix/global_script/6A01_6A09","Chronological 6A phase family","true","0DD121353CFE1B91C896F62B9FB3B3D1EB92939B6778779B82E76D40B438C2FD","E6B34B912AEF3B5D7F4C695EC557E3A32B38C0941406BBB4CE7FF7FE15A09CCD","true"
"docs/reports/hotfix/_index/HOTFIX_6A5_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","docs/reports/hotfix/global_script/6A01_6A09/HOTFIX_6A5_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","docs/reports/hotfix/global_script/6A01_6A09","Chronological 6A phase family","false","64800F2AAA5BE6A69160EEC62A5E74C345E9136EA5DEE47C1051876648A83B41","64800F2AAA5BE6A69160EEC62A5E74C345E9136EA5DEE47C1051876648A83B41","false"
"docs/reports/hotfix/_index/HOTFIX_6A6F_ITALIAN_UNIFICATION_JE_PINNING_1_13_ALIGNMENT.md","docs/reports/hotfix/global_script/6A01_6A09/HOTFIX_6A6F_ITALIAN_UNIFICATION_JE_PINNING_1_13_ALIGNMENT.md","docs/reports/hotfix/global_script/6A01_6A09","Chronological 6A phase family","true","6A8D3F2CC5BA9D400BCD8AC85C66C3D8B4FDA7CFC425B722690A93DEEF995C71","A4B6B809B632E7EB236EEFCB4226EDE1C9E673BE9FE2EFF49617760BCC05C0CA","true"
"docs/reports/hotfix/_index/HOTFIX_6A6_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","docs/reports/hotfix/global_script/6A01_6A09/HOTFIX_6A6_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","docs/reports/hotfix/global_script/6A01_6A09","Chronological 6A phase family","true","A5124AE116C28BF030DBD56BF1B87E0176F06994898EE89B26CADC132597D851","41851717FA824C2C131E02527F7F586F1F774647AC747477749D3AC79D88190A","true"
"docs/reports/hotfix/_index/HOTFIX_6A7F_GREEK_NATIONALISM_1_13_API_ALIGNMENT.md","docs/reports/hotfix/global_script/6A01_6A09/HOTFIX_6A7F_GREEK_NATIONALISM_1_13_API_ALIGNMENT.md","docs/reports/hotfix/global_script/6A01_6A09","Chronological 6A phase family","true","9D36CD6B991003B6C5A30C5615110FA16AA599118FF2632301835BBCA6F3ADB0","F2E1F9C960F02DDC1F12D8A5BC3418014A99CBDE73C1E532E4AEB932CA9BA249","true"
"docs/reports/hotfix/_index/HOTFIX_6A7_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","docs/reports/hotfix/global_script/6A01_6A09/HOTFIX_6A7_RESIDUAL_GLOBAL_SCRIPT_SELECTION.md","docs/reports/hotfix/global_script/6A01_6A09","Chronological 6A phase family","true","9BAB3B85C430E3AEDC387FA4B1685101D2E9A209D7C64F9E4D51EB4D05E41FE2","4E0B04EF075D61A18438F7ED7E964DE5AA88EE3D75CB33FDCB1993C90929EFB4","true"
"docs/reports/hotfix/_index/HOTFIX_6A8F_GREAT_EASTERN_CRISIS_1_13_ALIGNMENT.md","docs/reports/hotfix/global_script/6A01_6A09/HOTFIX_6A8F_GREAT_EASTERN_CRISIS_1_13_ALIGNMENT.md","docs/reports/hotfix/global_script/6A01_6A09","Chronological 6A phase family","true","1D2B00EEE3A11FF1E72469A448ED47091299F7717C00CE1EA2971DEDDA28BA8F","88AD4AB0DDF223A441AEC4094CD7CD5995C7FDED0A9FD289E586858F7CBB8ABE","true"
"docs/reports/hotfix/_index/HOTFIX_6A8R_GREAT_EASTERN_CRISIS_1_13_AUDIT.md","docs/reports/hotfix/global_script/6A01_6A09/HOTFIX_6A8R_GREAT_EASTERN_CRISIS_1_13_AUDIT.md","docs/reports/hotfix/global_script/6A01_6A09","Chronological 6A phase family","true","5322B28CABC1B4A86DFF43047A6BB2B0C1EBCCBC6041CCAB5AE11C429E0B9E52","DF3434B56CBCB6B17984B21484C8490DCE87DDE9CA96D26EFA36DAD0FCC7058C","true"
"docs/reports/hotfix/_index/HOTFIX_6A9F_SICK_MAN_EIGHT_JE_PINNING_1_13_ALIGNMENT.md","docs/reports/hotfix/global_script/6A01_6A09/HOTFIX_6A9F_SICK_MAN_EIGHT_JE_PINNING_1_13_ALIGNMENT.md","docs/reports/hotfix/global_script/6A01_6A09","Chronological 6A phase family","true","03B75DBDCF12540C14169D33D54087175C7C0FD0647199475022A3C833EC458B","F9F0B5BE570BA27B43E6655AFC3047ADD7756BB011D52967588F521607032597","true"
"docs/reports/hotfix/_index/HOTFIX_6A9R_OTTOMAN_TANZIMAT_1776_ENTRY_CHAIN_AUDIT.md","docs/reports/hotfix/global_script/6A01_6A09/HOTFIX_6A9R_OTTOMAN_TANZIMAT_1776_ENTRY_CHAIN_AUDIT.md","docs/reports/hotfix/global_script/6A01_6A09","Chronological 6A phase family","true","85CF8C38035906CEACB00EB8B3E49D493F7763AEF2F8E2DA7BB749500F762ADF","2BF061CE3E872E16911AE35A118EA20238013069F3DD6FED27CC1638D06AE590","true"
"docs/reports/hotfix/_index/HOTFIX_6A_RUSSIA_SUBJECTHOOD_ALIGNMENT.md","docs/reports/hotfix/global_script/6A01_6A09/HOTFIX_6A_RUSSIA_SUBJECTHOOD_ALIGNMENT.md","docs/reports/hotfix/global_script/6A01_6A09","Chronological 6A phase family","true","6F5BD3171890EBDE5384B3DE4F87602E5D05EA08F96C7F31F0E7C3B5A3E6E771","F5B25154597D33CFA1A5808AFE71B89FC631B100B4D582D96614F48302FDEDB2","true"
"docs/reports/hotfix/_index/HOTFIX_C1AI_CONCURRENT_WORK_RECONCILIATION.md","docs/reports/hotfix/archive/merge_reconciliation/HOTFIX_C1AI_CONCURRENT_WORK_RECONCILIATION.md","docs/reports/hotfix/archive/merge_reconciliation","Historical documentation archive","false","8B815B65ECC6DB67D6D9DEE1495D40354EAA6D41F54842FE1FF3D55001221441","8B815B65ECC6DB67D6D9DEE1495D40354EAA6D41F54842FE1FF3D55001221441","false"
"docs/reports/hotfix/_index/HOTFIX_DISPOSABLE_TEST_MOD_FINAL_MANIFEST.csv","docs/reports/hotfix/archive/disposable_test_mod/HOTFIX_DISPOSABLE_TEST_MOD_FINAL_MANIFEST.csv","docs/reports/hotfix/archive/disposable_test_mod","Historical documentation archive","false","0E8DA271F33E5A7C0AF4558162AB1E5550341C29CD3137367FD4041657DB010E","0E8DA271F33E5A7C0AF4558162AB1E5550341C29CD3137367FD4041657DB010E","false"
"docs/reports/hotfix/_index/HOTFIX_DISPOSABLE_TEST_MOD_RETIREMENT.md","docs/reports/hotfix/archive/disposable_test_mod/HOTFIX_DISPOSABLE_TEST_MOD_RETIREMENT.md","docs/reports/hotfix/archive/disposable_test_mod","Historical documentation archive","false","8ADCB612D8167855B1BE0CFC7CF6E957459576E3B2B4DB801B575889A892CC28","8ADCB612D8167855B1BE0CFC7CF6E957459576E3B2B4DB801B575889A892CC28","false"
"docs/reports/hotfix/_index/HOTFIX_GLOBAL_DIFFERENCE_INVENTORY.csv","docs/reports/hotfix/global_script/inventories/HOTFIX_GLOBAL_DIFFERENCE_INVENTORY.csv","docs/reports/hotfix/global_script/inventories","Cross-phase global inventory","false","577594C370C43A4C685AC90C30F8BB3600C71E75893F4CCC9282C660F3EDF113","577594C370C43A4C685AC90C30F8BB3600C71E75893F4CCC9282C660F3EDF113","false"
"docs/reports/hotfix/_index/HOTFIX_MERGE_THREE_WAY_INVENTORY.csv","docs/reports/hotfix/global_script/inventories/HOTFIX_MERGE_THREE_WAY_INVENTORY.csv","docs/reports/hotfix/global_script/inventories","Cross-phase global inventory","false","75E626E7DCA657D4677705AB36B985EB4B92CA8BCF0E34701C8D889D14365929","75E626E7DCA657D4677705AB36B985EB4B92CA8BCF0E34701C8D889D14365929","false"
"docs/reports/hotfix/_index/HOTFIX_MILITARY_FORMATIONS_1_13_RUNTIME_QA.md","docs/reports/hotfix/runtime/military/HOTFIX_MILITARY_FORMATIONS_1_13_RUNTIME_QA.md","docs/reports/hotfix/runtime/military","Runtime evidence family","true","B5D315B51274643473D6C945EFCF2BF0727E60AD2433C14DB3B705AE05EC9419","8C653EA0DA54C8A84104C51D94FD419F0EC24FC84D933967DE96F3EDCB732F57","true"
"docs/reports/hotfix/_index/HOTFIX_MINI_VOC_COMPANY_ICON.md","docs/reports/hotfix/shared/HOTFIX_MINI_VOC_COMPANY_ICON.md","docs/reports/hotfix/shared","Cross-cutting company identity report","false","C737FE348C0499473EE2B6775AA7FE6A5CF3FA1A01C72944C3026F0CCC104718","C737FE348C0499473EE2B6775AA7FE6A5CF3FA1A01C72944C3026F0CCC104718","false"
"docs/reports/hotfix/_index/HOTFIX_REPORT_LIBRARY_REORGANIZATION.md","docs/reports/hotfix/archive/library_reorganization/HOTFIX_REPORT_LIBRARY_REORGANIZATION.md","docs/reports/hotfix/archive/library_reorganization","Historical documentation archive","false","5BB6E9D5A7343270E24B4030AFD8CC4202EF1F422A1E86410E084DA749DDC10E","5BB6E9D5A7343270E24B4030AFD8CC4202EF1F422A1E86410E084DA749DDC10E","false"
"docs/reports/hotfix/_index/HOTFIX_REPORT_MOVE_MAP.csv","docs/reports/hotfix/archive/library_reorganization/HOTFIX_REPORT_MOVE_MAP.csv","docs/reports/hotfix/archive/library_reorganization","Historical documentation archive","false","340F9C578F67F306066545DE64A598B1203A60D6410B10A5052F4950A4BFF26B","340F9C578F67F306066545DE64A598B1203A60D6410B10A5052F4950A4BFF26B","false"
"docs/reports/workshop/WORKSHOP_PREP_1B_LOADING_SCREEN_OBJECTIVE_ART_AND_REMEDIATION_RUNTIME_QA.md","docs/reports/workshop/frontend/PREP1B/WORKSHOP_PREP_1B_LOADING_SCREEN_OBJECTIVE_ART_AND_REMEDIATION_RUNTIME_QA.md","workshop/frontend/PREP1B","Workshop frontend phase bundle PREP1B","false","6AC6D67BBE7D4959583652C1D4CF5387BB1D658FCA464F6E2CAE84C8ADD8995A","6AC6D67BBE7D4959583652C1D4CF5387BB1D658FCA464F6E2CAE84C8ADD8995A","false"
"docs/reports/workshop/WORKSHOP_PREP_1B_LOG_MANIFEST.csv","docs/reports/workshop/frontend/PREP1B/WORKSHOP_PREP_1B_LOG_MANIFEST.csv","workshop/frontend/PREP1B","Workshop frontend phase bundle PREP1B","false","24C6CCA266A15111B256915C0941C13DC68AADDDF1495E0766739454472174DD","24C6CCA266A15111B256915C0941C13DC68AADDDF1495E0766739454472174DD","false"
"docs/reports/workshop/WORKSHOP_PREP_1B_RUNTIME_RESULTS.csv","docs/reports/workshop/frontend/PREP1B/WORKSHOP_PREP_1B_RUNTIME_RESULTS.csv","workshop/frontend/PREP1B","Workshop frontend phase bundle PREP1B","false","EC1EFFDCB613FCD6BFE150DBD50FEEA89EA1A654C2E4CF9B3A1FA8B0C1FEC7AA","EC1EFFDCB613FCD6BFE150DBD50FEEA89EA1A654C2E4CF9B3A1FA8B0C1FEC7AA","false"
"docs/reports/workshop/WORKSHOP_PREP_1B_RUNTIME_TEST_MATRIX.csv","docs/reports/workshop/frontend/PREP1B/WORKSHOP_PREP_1B_RUNTIME_TEST_MATRIX.csv","workshop/frontend/PREP1B","Workshop frontend phase bundle PREP1B","false","7815EC151218F18B147930FB20B3F6664792B00AA8AC83535D4576EE91DDEAFC","7815EC151218F18B147930FB20B3F6664792B00AA8AC83535D4576EE91DDEAFC","false"
"docs/reports/workshop/WORKSHOP_PREP_1C_LOG_MANIFEST.csv","docs/reports/workshop/frontend/PREP1C/WORKSHOP_PREP_1C_LOG_MANIFEST.csv","workshop/frontend/PREP1C","Workshop frontend phase bundle PREP1C","false","92A26AC3574854CC5416F7CFFC35BDA794A79E4D728353F9E876D603F52CAC2D","92A26AC3574854CC5416F7CFFC35BDA794A79E4D728353F9E876D603F52CAC2D","false"
"docs/reports/workshop/WORKSHOP_PREP_1C_OBJECTIVE_NARRATIVE_ENRICHMENT_AND_SECOND_RUNTIME_QA.md","docs/reports/workshop/frontend/PREP1C/WORKSHOP_PREP_1C_OBJECTIVE_NARRATIVE_ENRICHMENT_AND_SECOND_RUNTIME_QA.md","workshop/frontend/PREP1C","Workshop frontend phase bundle PREP1C","false","EA7167543223FA359282BD146F18CD9366AB600EE24BB79D3F6B68FC373CD4B9","EA7167543223FA359282BD146F18CD9366AB600EE24BB79D3F6B68FC373CD4B9","false"
"docs/reports/workshop/WORKSHOP_PREP_1C_OBJECTIVE_TEXT_INVENTORY.csv","docs/reports/workshop/frontend/PREP1C/WORKSHOP_PREP_1C_OBJECTIVE_TEXT_INVENTORY.csv","workshop/frontend/PREP1C","Workshop frontend phase bundle PREP1C","false","F2AB88DE6864BCB4E8484D34937C9D751985DB06F6303E10C0A766DF1F23F70E","F2AB88DE6864BCB4E8484D34937C9D751985DB06F6303E10C0A766DF1F23F70E","false"
"docs/reports/workshop/WORKSHOP_PREP_1C_RUNTIME_RESULTS.csv","docs/reports/workshop/frontend/PREP1C/WORKSHOP_PREP_1C_RUNTIME_RESULTS.csv","workshop/frontend/PREP1C","Workshop frontend phase bundle PREP1C","false","3D2F15A10EB68CDED63111DBD11F955C2404075F1CC8C3C885D18FDBE4553F2D","3D2F15A10EB68CDED63111DBD11F955C2404075F1CC8C3C885D18FDBE4553F2D","false"
"docs/reports/workshop/WORKSHOP_PREP_1C_RUNTIME_TEST_MATRIX.csv","docs/reports/workshop/frontend/PREP1C/WORKSHOP_PREP_1C_RUNTIME_TEST_MATRIX.csv","workshop/frontend/PREP1C","Workshop frontend phase bundle PREP1C","false","3F2762D621D76D6B744E5E930A0F2ABDD185A2317F9DCC09F295DE6B2E3F03E7","3F2762D621D76D6B744E5E930A0F2ABDD185A2317F9DCC09F295DE6B2E3F03E7","false"
"docs/reports/workshop/WORKSHOP_PREP_1D_FINAL_FRONTEND_OBJECTIVE_RUNTIME_CONFIRMATION.md","docs/reports/workshop/frontend/PREP1D/WORKSHOP_PREP_1D_FINAL_FRONTEND_OBJECTIVE_RUNTIME_CONFIRMATION.md","workshop/frontend/PREP1D","Workshop frontend phase bundle PREP1D","false","58997EA0C9EB81946E38A580A218575708759664B31CE4DEE333FC26180DB0B3","58997EA0C9EB81946E38A580A218575708759664B31CE4DEE333FC26180DB0B3","false"
"docs/reports/workshop/WORKSHOP_PREP_1D_LOG_MANIFEST.csv","docs/reports/workshop/frontend/PREP1D/WORKSHOP_PREP_1D_LOG_MANIFEST.csv","workshop/frontend/PREP1D","Workshop frontend phase bundle PREP1D","false","2D046ED29F2117091F0561368B232E326373E5DE466C49DFA2B8FE70689F9068","2D046ED29F2117091F0561368B232E326373E5DE466C49DFA2B8FE70689F9068","false"
"docs/reports/workshop/WORKSHOP_PREP_1D_OPERATOR_RUNTIME_CHECKLIST.md","docs/reports/workshop/frontend/PREP1D/WORKSHOP_PREP_1D_OPERATOR_RUNTIME_CHECKLIST.md","workshop/frontend/PREP1D","Workshop frontend phase bundle PREP1D","false","480B152B9CC30B663F181E52BF452CD1CC83758C6D8C0AA57A0FC5155F72ABBF","480B152B9CC30B663F181E52BF452CD1CC83758C6D8C0AA57A0FC5155F72ABBF","false"
"docs/reports/workshop/WORKSHOP_PREP_1D_RUNTIME_RESULTS.csv","docs/reports/workshop/frontend/PREP1D/WORKSHOP_PREP_1D_RUNTIME_RESULTS.csv","workshop/frontend/PREP1D","Workshop frontend phase bundle PREP1D","false","537DEF43CF0D74CB8B2E1174A3FD6917054CD337DEC60D25B0772043E871E62C","537DEF43CF0D74CB8B2E1174A3FD6917054CD337DEC60D25B0772043E871E62C","false"
"docs/reports/workshop/WORKSHOP_PREP_1D_RUNTIME_TEST_MATRIX.csv","docs/reports/workshop/frontend/PREP1D/WORKSHOP_PREP_1D_RUNTIME_TEST_MATRIX.csv","workshop/frontend/PREP1D","Workshop frontend phase bundle PREP1D","false","FBCEA89AFCBC42A8F1C3B7AEACAF66496C1BDBF022FE127681562E3809879063","FBCEA89AFCBC42A8F1C3B7AEACAF66496C1BDBF022FE127681562E3809879063","false"
"docs/reports/workshop/WORKSHOP_PREP_1_FRONTEND_MUSIC_AND_OBJECTIVES.md","docs/reports/workshop/frontend/PREP1/WORKSHOP_PREP_1_FRONTEND_MUSIC_AND_OBJECTIVES.md","workshop/frontend/PREP1","Workshop frontend phase bundle PREP1","false","9AF5D0A8E719C312FD2232F9085E7994989FB5A4FC9A2D832CCD561633291052","9AF5D0A8E719C312FD2232F9085E7994989FB5A4FC9A2D832CCD561633291052","false"
