TAG,Country,Region,Category,Technology_ID,Classification,Current_Status,Decision,Confidence,Historical_Status,Prerequisite_Status,Tree_Issue,Classification_Issue,Reason,Source_1,Source_2
DEN,Denmark,Northern Europe,society,national_sovereignty,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,La monarchie est absolutiste en 1776.,https://www.nationalbanken.dk/en/what-we-do/notes-and-coins/history-of-money,https://www.nationalbanken.dk/media/yseh4aws/wp-43.pdf
DEN,Denmark,Northern Europe,society,systematic_cadastral_surveying,B,ABSENT,ADD,MEDIUM,SECTORAL,CLOSED,,,Capacité attestée dans des institutions/sites précis mais non homogène nationalement: levé cadastral systématique.,https://www.dst.dk/en/OmDS/danmarks-statistiks-rolle-og-opgave,https://royalacademy.dk/tidslinje/
DEN,Denmark,Northern Europe,society,systematic_legal_codification,B,ABSENT,ADD,HIGH,ESTABLISHED,CLOSED,,CLASSIFICATION_TOO_LATE,Capacité établie avant le 1er janvier 1776: codification juridique générale et systématique.,https://danmarkshistorien.dk/vis/materiale/danske-lov-1683,https://www.regjeringen.no/no/dokumenter/nou-2002-11/id380707/?ch=4
DEN,Denmark,Northern Europe,military,field_works,E,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,Le PM barbed-wire fences est nettement postérieur à 1776; garder l’absence.,https://www.nationalbanken.dk/en/what-we-do/notes-and-coins/history-of-money,https://www.nationalbanken.dk/media/yseh4aws/wp-43.pdf
DEN,Denmark,Northern Europe,society,colonization,E,ABSENT,ADD,HIGH,ESTABLISHED,CLOSED,,,Capacité établie avant le 1er janvier 1776: colonization.,https://en.natmus.dk/historical-knowledge/historical-themes/danish-colonies/,https://en.natmus.dk/historical-knowledge/historical-themes/danish-colonies/the-danish-west-indies/
DEN,Denmark,Northern Europe,society,urbanization,E,PRESENT,REVIEW,HIGH,ABSTRACT,NOT_APPLICABLE,,,Alias de compatibilité qui débloque des bâtiments fondamentaux; ne pas le traiter comme un indicateur historique autonome.,https://lex.dk/S%C3%B8v%C3%A6rnets_historie,https://royalacademy.dk/tidslinje/
DEN,Denmark,Northern Europe,society,multilateral_alliances,E,ABSENT,REVIEW,MEDIUM,ABSTRACT,NOT_APPLICABLE,,,Nœud E abstrait/compatibilité: ne pas le convertir automatiquement en capacité historique.,https://www.nationalbanken.dk/en/what-we-do/notes-and-coins/history-of-money,https://www.nationalbanken.dk/media/yseh4aws/wp-43.pdf
DEN,Denmark,Northern Europe,society,political_agitation,E,ABSENT,REVIEW,MEDIUM,ABSTRACT,NOT_APPLICABLE,,,Nœud E abstrait/compatibilité: ne pas le convertir automatiquement en capacité historique.,https://www.nationalbanken.dk/en/what-we-do/notes-and-coins/history-of-money,https://www.nationalbanken.dk/media/yseh4aws/wp-43.pdf
DEN,Denmark,Northern Europe,military,standing_army,E,ABSENT,KEEP,MEDIUM,ESTABLISHED,NOT_APPLICABLE,,,"Capacité historique lisible, mais ce nœud est un alias de compatibilité sans déblocage direct; conserver son absence et modéliser via les A/B.",https://www.nationalbanken.dk/en/what-we-do/notes-and-coins/history-of-money,https://www.nationalbanken.dk/media/yseh4aws/wp-43.pdf
DEN,Denmark,Northern Europe,military,artillery,E,ABSENT,KEEP,MEDIUM,ESTABLISHED,NOT_APPLICABLE,,,"Capacité historique lisible, mais ce nœud est un alias de compatibilité sans déblocage direct; conserver son absence et modéliser via les A/B.",https://www.nationalbanken.dk/en/what-we-do/notes-and-coins/history-of-money,https://www.nationalbanken.dk/media/yseh4aws/wp-43.pdf
DEN,Denmark,Northern Europe,military,navigation,E,ABSENT,KEEP,MEDIUM,ESTABLISHED,NOT_APPLICABLE,,,"Capacité historique lisible, mais ce nœud est un alias de compatibilité sans déblocage direct; conserver son absence et modéliser via les A/B.",https://www.nationalbanken.dk/en/what-we-do/notes-and-coins/history-of-money,https://www.nationalbanken.dk/media/yseh4aws/wp-43.pdf
DEN,Denmark,Northern Europe,military,admiralty,E,ABSENT,KEEP,MEDIUM,ESTABLISHED,NOT_APPLICABLE,,,"Capacité historique lisible, mais ce nœud est un alias de compatibilité sans déblocage direct; conserver son absence et modéliser via les A/B.",https://www.nationalbanken.dk/en/what-we-do/notes-and-coins/history-of-money,https://www.nationalbanken.dk/media/yseh4aws/wp-43.pdf
DEN,Denmark,Northern Europe,military,drydocks,E,ABSENT,KEEP,MEDIUM,ESTABLISHED,NOT_APPLICABLE,,,"Capacité historique lisible, mais ce nœud est un alias de compatibilité sans déblocage direct; conserver son absence et modéliser via les A/B.",https://www.nationalbanken.dk/en/what-we-do/notes-and-coins/history-of-money,https://www.nationalbanken.dk/media/yseh4aws/wp-43.pdf
DEN,Denmark,Northern Europe,production,manufacturies,E,ABSENT,KEEP,MEDIUM,ESTABLISHED,NOT_APPLICABLE,,,"Capacité historique lisible, mais ce nœud est un alias de compatibilité sans déblocage direct; conserver son absence et modéliser via les A/B.",https://www.nationalbanken.dk/en/what-we-do/notes-and-coins/history-of-money,https://www.nationalbanken.dk/media/yseh4aws/wp-43.pdf
DEN,Denmark,Northern Europe,society,banking,E,ABSENT,KEEP,MEDIUM,ESTABLISHED,NOT_APPLICABLE,,,"Capacité historique lisible, mais ce nœud est un alias de compatibilité sans déblocage direct; conserver son absence et modéliser via les A/B.",https://www.nationalbanken.dk/en/what-we-do/notes-and-coins/history-of-money,https://www.nationalbanken.dk/media/yseh4aws/wp-43.pdf
DEN,Denmark,Northern Europe,society,central_banking,E,ABSENT,KEEP,MEDIUM,ESTABLISHED,NOT_APPLICABLE,,,"Capacité historique lisible, mais ce nœud est un alias de compatibilité sans déblocage direct; conserver son absence et modéliser via les A/B.",https://www.nationalbanken.dk/en/what-we-do/notes-and-coins/history-of-money,https://www.nationalbanken.dk/media/yseh4aws/wp-43.pdf
DENNOR,Denmark-Norway,Northern Europe,military,enclosed_dock_systems,A,ABSENT,ADD,HIGH,ESTABLISHED,CLOSED,,,Capacité établie avant le 1er janvier 1776: bassins/docks fermés capables de soutenir un port militaire ou commercial permanent.,https://lex.dk/S%C3%B8v%C3%A6rnets_historie,https://royalacademy.dk/tidslinje/
DENNOR,Denmark-Norway,Northern Europe,military,scientific_fortification_siegecraft,A,ABSENT,ADD,HIGH,ESTABLISHED,CLOSED,,,"Capacité établie avant le 1er janvier 1776: fortification et siège institutionnalisés, avec ingénieurs et ouvrages permanents.",https://lex.dk/S%C3%B8v%C3%A6rnets_historie,https://royalacademy.dk/tidslinje/
DENNOR,Denmark-Norway,Northern Europe,military,state_dockyard_systems,A,ABSENT,ADD,HIGH,ESTABLISHED,CLOSED,,,Capacité établie avant le 1er janvier 1776: arsenaux/chantiers navals organisés par l’État.,https://lex.dk/S%C3%B8v%C3%A6rnets_historie,https://royalacademy.dk/tidslinje/
DENNOR,Denmark-Norway,Northern Europe,military,regulated_small_arms,A,PRESENT,KEEP,HIGH,ESTABLISHED,ADD_WITH_PREREQUISITES,Historically plausible prerequisite(s) also require addition/closure: scientific_fortification_siegecraft.,,Capacité établie avant le 1er janvier 1776: armes réglementaires et capacité institutionnelle d’armement.,https://lex.dk/S%C3%B8v%C3%A6rnets_historie,https://royalacademy.dk/tidslinje/
DENNOR,Denmark-Norway,Northern Europe,military,scientific_naval_architecture,A,ABSENT,ADD,HIGH,ESTABLISHED,ADD_WITH_PREREQUISITES,Historically plausible prerequisite(s) also require addition/closure: state_dockyard_systems.,,Capacité établie avant le 1er janvier 1776: architecture navale scientifique et conception standardisée.,https://lex.dk/S%C3%B8v%C3%A6rnets_historie,https://royalacademy.dk/tidslinje/
DENNOR,Denmark-Norway,Northern Europe,production,coke_smelting,A,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,"Pas de preuve suffisante au 1er janvier 1776 d’une capacité locale correspondant à fonte au coke, distincte de la sidérurgie au charbon de bois.",https://www.nationalbanken.dk/en/what-we-do/notes-and-coins/history-of-money,https://lex.dk/S%C3%B8v%C3%A6rnets_historie
DENNOR,Denmark-Norway,Northern Europe,production,distillation,A,PRESENT,KEEP,HIGH,ESTABLISHED,CLOSED,,,Capacité établie avant le 1er janvier 1776: distillation artisanale ou manufacturière organisée.,https://trap5.lex.dk/kapitel/koebenhavns-historie-iii-statsforvaltning-arkitektur-og-historie/,https://cas.au.dk/en/danish-history/modules/module-5-absolute-monarchy-1660-1814/5-economic-development-colonies-and-agrarian-reforms
DENNOR,Denmark-Norway,Northern Europe,production,improved_husbandry,A,PRESENT,KEEP,HIGH,ESTABLISHED,CLOSED,,,Capacité établie avant le 1er janvier 1776: élevage/agriculture améliorée au-delà de la simple subsistance.,https://trap5.lex.dk/kapitel/koebenhavns-historie-iii-statsforvaltning-arkitektur-og-historie/,https://cas.au.dk/en/danish-history/modules/module-5-absolute-monarchy-1660-1814/5-economic-development-colonies-and-agrarian-reforms
DENNOR,Denmark-Norway,Northern Europe,production,organized_forestry,A,ABSENT,ADD,HIGH,SECTORAL,CLOSED,,,"Capacité attestée dans des institutions/sites précis mais non homogène nationalement: exploitation forestière organisée/rationalisée, et non simple coupe de bois.",https://naturenidanmark.lex.dk/Skoven_i_de_seneste_6.000_%C3%A5r,https://www.nationalbanken.dk/en/what-we-do/notes-and-coins/history-of-money
DENNOR,Denmark-Norway,Northern Europe,production,organized_textile_production,A,PRESENT,KEEP,HIGH,ESTABLISHED,CLOSED,,,Capacité établie avant le 1er janvier 1776: production textile proto-industrielle organisée.,https://trap5.lex.dk/kapitel/koebenhavns-historie-iii-statsforvaltning-arkitektur-og-historie/,https://cas.au.dk/en/danish-history/modules/module-5-absolute-monarchy-1660-1814/5-economic-development-colonies-and-agrarian-reforms
DENNOR,Denmark-Norway,Northern Europe,production,shaft_mining,A,PRESENT,KEEP,HIGH,ESTABLISHED,CLOSED,,,Capacité établie avant le 1er janvier 1776: mines par puits et techniques minières structurées.,https://www.kongsberg.no/studere/historisk-hoyskole/,https://lex.dk/S%C3%B8v%C3%A6rnets_historie
DENNOR,Denmark-Norway,Northern Europe,production,traditional_food_processing,A,ABSENT,ADD,HIGH,ESTABLISHED,CLOSED,,,Capacité établie avant le 1er janvier 1776: transformation alimentaire organisée correspondant au bâtiment du jeu.,https://trap5.lex.dk/kapitel/koebenhavns-historie-iii-statsforvaltning-arkitektur-og-historie/,https://cas.au.dk/en/danish-history/modules/module-5-absolute-monarchy-1660-1814/5-economic-development-colonies-and-agrarian-reforms
DENNOR,Denmark-Norway,Northern Europe,production,traditional_papermaking,A,ABSENT,ADD,HIGH,ESTABLISHED,ADD_WITH_PREREQUISITES,Historically plausible prerequisite(s) also require addition/closure: organized_forestry.,,Capacité établie avant le 1er janvier 1776: papeteries traditionnelles organisées.,https://trap5.lex.dk/kapitel/koebenhavns-historie-iii-statsforvaltning-arkitektur-og-historie/,https://cas.au.dk/en/danish-history/modules/module-5-absolute-monarchy-1660-1814/5-economic-development-colonies-and-agrarian-reforms
DENNOR,Denmark-Norway,Northern Europe,production,industrial_acids,A,ABSENT,KEEP,MEDIUM,ABSENT,NOT_APPLICABLE,,,Pas de preuve suffisante au 1er janvier 1776 d’une capacité locale correspondant à production industrielle d’acides à une échelle correspondant à une industrie chimique.,https://edu.rsc.org/download?ac=509455,https://www.nationalbanken.dk/en/what-we-do/notes-and-coins/history-of-money
DENNOR,Denmark-Norway,Northern Europe,production,sugar_refining,A,ABSENT,REVIEW,MEDIUM,ABSTRACT,NOT_APPLICABLE,,CLASSIFICATION_TOO_EARLY,"Copenhague possède des raffineries de sucre, mais le nœud du jeu regroupe aussi vide, vapeur et centrifugation postérieures.",https://trap5.lex.dk/kapitel/koebenhavns-historie-iii-statsforvaltning-arkitektur-og-historie/,https://www.gutenberg.org/files/41538/41538-h/41538-h.htm
DENNOR,Denmark-Norway,Northern Europe,production,traditional_furniture_making,A,ABSENT,ADD,HIGH,ESTABLISHED,ADD_WITH_PREREQUISITES,Historically plausible prerequisite(s) also require addition/closure: organized_forestry.,,Capacité établie avant le 1er janvier 1776: manufacture organisée de meubles.,https://trap5.lex.dk/kapitel/koebenhavns-historie-iii-statsforvaltning-arkitektur-og-historie/,https://cas.au.dk/en/danish-history/modules/module-5-absolute-monarchy-1660-1814/5-economic-development-colonies-and-agrarian-reforms
DENNOR,Denmark-Norway,Northern Europe,production,traditional_glassmaking,A,ABSENT,ADD,HIGH,ESTABLISHED,ADD_WITH_PREREQUISITES,Historically plausible prerequisite(s) also require addition/closure: organized_forestry.,,Capacité établie avant le 1er janvier 1776: verrerie organisée.,https://trap5.lex.dk/kapitel/koebenhavns-historie-iii-statsforvaltning-arkitektur-og-historie/,https://cas.au.dk/en/danish-history/modules/module-5-absolute-monarchy-1660-1814/5-economic-development-colonies-and-agrarian-reforms
DENNOR,Denmark-Norway,Northern Europe,society,institutionalized_public_credit,A,ABSENT,ADD,HIGH,ESTABLISHED,CLOSED,,,"Capacité établie avant le 1er janvier 1776: dette/crédit public institutionnalisé, banque d’émission ou mécanismes publics de crédit.",https://www.nationalbanken.dk/en/what-we-do/notes-and-coins/history-of-money,https://www.nationalbanken.dk/media/yseh4aws/wp-43.pdf
DENNOR,Denmark-Norway,Northern Europe,society,institutionalized_scientific_exchange,A,ABSENT,ADD,HIGH,ESTABLISHED,CLOSED,,,"Capacité établie avant le 1er janvier 1776: académies, sociétés savantes et échanges scientifiques institutionnalisés.",https://www.nationalbanken.dk/en/what-we-do/notes-and-coins/history-of-money,https://www.nationalbanken.dk/media/yseh4aws/wp-43.pdf
DENNOR,Denmark-Norway,Northern Europe,society,international_relations,A,PRESENT,KEEP,HIGH,ESTABLISHED,CLOSED,,,Capacité établie avant le 1er janvier 1776: administration/diplomatie extérieure institutionnalisée.,https://www.nationalbanken.dk/en/what-we-do/notes-and-coins/history-of-money,https://www.nationalbanken.dk/media/yseh4aws/wp-43.pdf
DENNOR,Denmark-Norway,Northern Europe,society,periodical_print_networks,A,ABSENT,ADD,HIGH,ESTABLISHED,CLOSED,,,Capacité établie avant le 1er janvier 1776: réseau de presse périodique suffisamment durable.,https://www.nationalbanken.dk/en/what-we-do/notes-and-coins/history-of-money,https://www.nationalbanken.dk/media/yseh4aws/wp-43.pdf
DENNOR,Denmark-Norway,Northern Europe,society,codified_practical_knowledge,A,PRESENT,KEEP,HIGH,ESTABLISHED,ADD_WITH_PREREQUISITES,"Historically plausible prerequisite(s) also require addition/closure: institutionalized_scientific_exchange, periodical_print_networks.",,Capacité établie avant le 1er janvier 1776: mise en forme et circulation institutionnelle de savoirs pratiques.,https://www.nationalbanken.dk/en/what-we-do/notes-and-coins/history-of-money,https://www.nationalbanken.dk/media/yseh4aws/wp-43.pdf
DENNOR,Denmark-Norway,Northern Europe,society,commercial_insurance_markets,A,ABSENT,ADD,MEDIUM,SECTORAL,ADD_WITH_PREREQUISITES,"Historically plausible prerequisite(s) also require addition/closure: institutionalized_public_credit, international_relations.",,Capacité attestée dans des institutions/sites précis mais non homogène nationalement: marchés organisés d’assurance commerciale ou maritime.,https://www.nationalbanken.dk/media/yseh4aws/wp-43.pdf,https://trap5.lex.dk/kapitel/koebenhavns-historie-iii-statsforvaltning-arkitektur-og-historie/
DENNOR,Denmark-Norway,Northern Europe,society,stock_exchange,A,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,Le marché de titres organisé à la Bourse de Copenhague est postérieur; le négoce hors cote ne suffit pas.,https://www.nationalbanken.dk/media/yseh4aws/wp-43.pdf,https://www.nationalbanken.dk/en/what-we-do/notes-and-coins/history-of-money
DENNOR,Denmark-Norway,Northern Europe,society,systematic_administrative_statistics,A,PRESENT,KEEP,HIGH,ESTABLISHED,CLOSED,,,Capacité établie avant le 1er janvier 1776: collecte administrative régulière de statistiques d’État.,https://www.nationalbanken.dk/en/what-we-do/notes-and-coins/history-of-money,https://www.nationalbanken.dk/media/yseh4aws/wp-43.pdf
DENNOR,Denmark-Norway,Northern Europe,military,light_infantry_tactics,B,PRESENT,KEEP,MEDIUM,SECTORAL,CLOSED,,,Capacité attestée dans des institutions/sites précis mais non homogène nationalement: tactiques d’infanterie légère intégrées à l’armée.,https://lex.dk/S%C3%B8v%C3%A6rnets_historie,https://royalacademy.dk/tidslinje/
DENNOR,Denmark-Norway,Northern Europe,military,marine_chronometry,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,Pas de preuve suffisante au 1er janvier 1776 d’une capacité locale correspondant à chronométrie marine opérationnelle et diffusée.,https://www.rmg.co.uk/stories/time/harrisons-clocks-longitude-problem,https://www.nationalbanken.dk/en/what-we-do/notes-and-coins/history-of-money
DENNOR,Denmark-Norway,Northern Europe,military,permanent_military_hospitals,B,ABSENT,ADD,MEDIUM,SECTORAL,ADD_WITH_PREREQUISITES,Historically plausible prerequisite(s) also require addition/closure: scientific_fortification_siegecraft.,,Capacité attestée dans des institutions/sites précis mais non homogène nationalement: hôpitaux militaires permanents.,https://lex.dk/S%C3%B8v%C3%A6rnets_historie,https://royalacademy.dk/tidslinje/
DENNOR,Denmark-Norway,Northern Europe,military,ship_classification_surveying,B,ABSENT,ADD,MEDIUM,SECTORAL,ADD_WITH_PREREQUISITES,Historically plausible prerequisite(s) also require addition/closure: enclosed_dock_systems.,,Capacité attestée dans des institutions/sites précis mais non homogène nationalement: inspection/classification systématique des navires.,https://lex.dk/S%C3%B8v%C3%A6rnets_historie,https://royalacademy.dk/tidslinje/
DENNOR,Denmark-Norway,Northern Europe,military,standardized_field_artillery,B,PRESENT,KEEP,MEDIUM,SECTORAL,CLOSED,,,Capacité attestée dans des institutions/sites précis mais non homogène nationalement: artillerie de campagne standardisée.,https://lex.dk/S%C3%B8v%C3%A6rnets_historie,https://royalacademy.dk/tidslinje/
DENNOR,Denmark-Norway,Northern Europe,military,armament_standardization_inspection,B,ABSENT,ADD,MEDIUM,SECTORAL,CLOSED,,,Capacité attestée dans des institutions/sites précis mais non homogène nationalement: inspection et standardisation institutionnelles des armements.,https://lex.dk/S%C3%B8v%C3%A6rnets_historie,https://royalacademy.dk/tidslinje/
DENNOR,Denmark-Norway,Northern Europe,military,copper_sheathing,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,Pas de preuve suffisante au 1er janvier 1776 d’une capacité locale correspondant à doublage en cuivre des coques comme pratique navale.,https://www.usni.org/magazines/naval-history-magazine/2019/june/copper-bottoming-royal-navy,https://www.nationalbanken.dk/en/what-we-do/notes-and-coins/history-of-money
DENNOR,Denmark-Norway,Northern Europe,military,horse_artillery,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,Pas de preuve suffisante au 1er janvier 1776 d’une capacité locale correspondant à artillerie à cheval organisée.,https://www.bundeswehr.de/en/organization/army/organization/branches/artillery,https://www.nationalbanken.dk/en/what-we-do/notes-and-coins/history-of-money
DENNOR,Denmark-Norway,Northern Europe,military,military_topographic_surveying,B,ABSENT,ADD,MEDIUM,SECTORAL,ADD_WITH_PREREQUISITES,Historically plausible prerequisite(s) also require addition/closure: permanent_engineer_services.,,Capacité attestée dans des institutions/sites précis mais non homogène nationalement: topographie/cartographie militaire institutionnalisée.,https://lex.dk/S%C3%B8v%C3%A6rnets_historie,https://royalacademy.dk/tidslinje/
DENNOR,Denmark-Norway,Northern Europe,military,permanent_engineer_services,B,ABSENT,ADD,MEDIUM,SECTORAL,ADD_WITH_PREREQUISITES,Historically plausible prerequisite(s) also require addition/closure: scientific_fortification_siegecraft.,,Capacité attestée dans des institutions/sites précis mais non homogène nationalement: corps permanents d’ingénieurs militaires.,https://lex.dk/S%C3%B8v%C3%A6rnets_historie,https://royalacademy.dk/tidslinje/
DENNOR,Denmark-Norway,Northern Europe,production,atmospheric_engine,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,"Pas de preuve suffisante au 1er janvier 1776 d’une capacité locale correspondant à moteur atmosphérique employé comme capacité pratique, notamment au pompage minier.",https://blog.sciencemuseum.org.uk/a-new-age/,https://www.nationalbanken.dk/en/what-we-do/notes-and-coins/history-of-money
DENNOR,Denmark-Norway,Northern Europe,production,improved_agricultural_implements,B,ABSENT,ADD,HIGH,FRONTIER,CLOSED,,,Capacité très récente ou rare en 1776: outillage agricole amélioré et diffusé au-delà de prototypes isolés.,https://detgroennemuseum.dk/en/knowledge/agricultural-history/the-plough-trial-1770/,https://cas.au.dk/en/danish-history/modules/module-5-absolute-monarchy-1660-1814/5-economic-development-colonies-and-agrarian-reforms
DENNOR,Denmark-Norway,Northern Europe,production,turnpike_road_networks,B,ABSENT,REVIEW,MEDIUM,SECTORAL,NOT_APPLICABLE,,,"Réformes routières réelles, mais pas de preuve d’un réseau de turnpikes au sens du nœud.",https://cas.au.dk/en/danish-history/modules/module-5-absolute-monarchy-1660-1814/5-economic-development-colonies-and-agrarian-reforms,https://www.nationalbanken.dk/en/what-we-do/notes-and-coins/history-of-money
DENNOR,Denmark-Norway,Northern Europe,production,advanced_crop_rotations,B,ABSENT,ADD,MEDIUM,SECTORAL,ADD_WITH_PREREQUISITES,"Historically plausible prerequisite(s) also require addition/closure: improved_husbandry, selective_breeding.",,Capacité attestée dans des institutions/sites précis mais non homogène nationalement: rotations culturales avancées.,https://cas.au.dk/en/danish-history/modules/module-5-absolute-monarchy-1660-1814/5-economic-development-colonies-and-agrarian-reforms,https://www.nationalbanken.dk/en/what-we-do/notes-and-coins/history-of-money
DENNOR,Denmark-Norway,Northern Europe,production,applied_mineralogy,B,ABSENT,ADD,HIGH,ESTABLISHED,CLOSED,,,Capacité établie avant le 1er janvier 1776: minéralogie appliquée aux mines et à la métallurgie.,https://www.kongsberg.no/studere/historisk-hoyskole/,https://snl.no/Bergseminaret_p%C3%A5_Kongsberg
DENNOR,Denmark-Norway,Northern Europe,production,industrial_canals,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,Pas de preuve suffisante au 1er janvier 1776 d’une capacité locale correspondant à canaux d’infrastructure à usage économique organisé.,https://www.nationalbanken.dk/en/what-we-do/notes-and-coins/history-of-money,https://lex.dk/S%C3%B8v%C3%A6rnets_historie
DENNOR,Denmark-Norway,Northern Europe,production,industrial_ceramics,B,ABSENT,ADD,HIGH,FRONTIER,ADD_WITH_PREREQUISITES,Historically plausible prerequisite(s) also require addition/closure: traditional_glassmaking.,,Capacité très récente ou rare en 1776: production organisée de céramique/porcelaine à échelle manufacturière.,https://www.royalcopenhagen.com/en-mc/our-legacy/our-history/timeline-of-the-factory-history,https://www.nationalbanken.dk/en/what-we-do/notes-and-coins/history-of-money
DENNOR,Denmark-Norway,Northern Europe,production,mechanized_spinning,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,Pas de preuve suffisante au 1er janvier 1776 d’une capacité locale correspondant à filature mécanisée précoce.,https://www.sciencehistory.org/stories/magazine/mule-power/,https://www.nationalbanken.dk/en/what-we-do/notes-and-coins/history-of-money
DENNOR,Denmark-Norway,Northern Europe,production,mechanized_weaving,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,CLASSIFICATION_TOO_EARLY,Pas de preuve suffisante au 1er janvier 1776 d’une capacité locale correspondant à tissage mécanisé par force motrice.,https://www.metmuseum.org/pt/essays/nineteenth-century-european-textile-production,https://www.nationalbanken.dk/en/what-we-do/notes-and-coins/history-of-money
DENNOR,Denmark-Norway,Northern Europe,production,selective_breeding,B,ABSENT,ADD,MEDIUM,SECTORAL,CLOSED,,,Capacité attestée dans des institutions/sites précis mais non homogène nationalement: sélection animale systématique.,https://cas.au.dk/en/danish-history/modules/module-5-absolute-monarchy-1660-1814/5-economic-development-colonies-and-agrarian-reforms,https://www.nationalbanken.dk/en/what-we-do/notes-and-coins/history-of-money
DENNOR,Denmark-Norway,Northern Europe,production,advanced_spinning,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,CLASSIFICATION_TOO_EARLY,Pas de preuve suffisante au 1er janvier 1776 d’une capacité locale correspondant à filature avancée; le nœud débloque en outre des machines à coudre postérieures.,https://www.sciencehistory.org/stories/magazine/mule-power/,https://www.nationalbanken.dk/en/what-we-do/notes-and-coins/history-of-money
DENNOR,Denmark-Norway,Northern Europe,production,condensing_steam_engines,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,CLASSIFICATION_TOO_EARLY,Pas de preuve suffisante au 1er janvier 1776 d’une capacité locale correspondant à moteurs à condensation séparée de type Watt.,https://blog.sciencemuseum.org.uk/james-watt-and-the-separate-condenser/,https://www.nationalbanken.dk/en/what-we-do/notes-and-coins/history-of-money
DENNOR,Denmark-Norway,Northern Europe,production,precision_boring,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,Pas de preuve suffisante au 1er janvier 1776 d’une capacité locale correspondant à alésage de précision de cylindres/métaux.,https://collection.sciencemuseumgroup.org.uk/objects/co46448,https://www.nationalbanken.dk/en/what-we-do/notes-and-coins/history-of-money
DENNOR,Denmark-Norway,Northern Europe,society,variolation_networks,B,ABSENT,ADD,MEDIUM,SECTORAL,CLOSED,,,"Capacité attestée dans des institutions/sites précis mais non homogène nationalement: pratique organisée de variolisation, pas un cas isolé.",https://universitetshistorie.ku.dk/leksikon/v/veterinaerskolen/,https://www.nationalbanken.dk/en/what-we-do/notes-and-coins/history-of-money
DENNOR,Denmark-Norway,Northern Europe,society,medical_degrees,B,ABSENT,ADD,HIGH,ESTABLISHED,ADD_WITH_PREREQUISITES,Historically plausible prerequisite(s) also require addition/closure: institutionalized_scientific_exchange.,CLASSIFICATION_TOO_LATE,"Capacité établie avant le 1er janvier 1776: facultés/collèges médicaux, titres et certification institutionnalisée.",https://universitetshistorie.ku.dk/organisation/fakulteter/sundhedsvidenskab/,https://universitetshistorie.ku.dk/leksikon/v/veterinaerskolen/
DENNOR,Denmark-Norway,Northern Europe,society,organized_elementary_schooling,B,ABSENT,ADD,MEDIUM,SECTORAL,ADD_WITH_PREREQUISITES,Historically plausible prerequisite(s) also require addition/closure: periodical_print_networks.,,"Les ordonnances scolaires de la monarchie organisent un enseignement élémentaire, mais l’application reste inégale.",https://www.nationalbanken.dk/en/what-we-do/notes-and-coins/history-of-money,https://lex.dk/S%C3%B8v%C3%A6rnets_historie
DENNOR,Denmark-Norway,Northern Europe,society,political_economy,B,ABSENT,ADD,MEDIUM,SECTORAL,ADD_WITH_PREREQUISITES,"Historically plausible prerequisite(s) also require addition/closure: systematic_administrative_statistics, codified_practical_knowledge, commercial_insurance_markets.",,Capacité attestée dans des institutions/sites précis mais non homogène nationalement: économie politique institutionnalisée dans l’administration ou le monde savant.,https://trap5.lex.dk/kapitel/koebenhavns-historie-iii-statsforvaltning-arkitektur-og-historie/,https://www.nationalbanken.dk/media/yseh4aws/wp-43.pdf
DENNOR,Denmark-Norway,Northern Europe,society,specialized_technical_academies,B,PRESENT,KEEP,HIGH,ESTABLISHED,ADD_WITH_PREREQUISITES,Historically plausible prerequisite(s) also require addition/closure: institutionalized_scientific_exchange.,,Capacité établie avant le 1er janvier 1776: académies/écoles techniques spécialisées.,https://royalacademy.dk/tidslinje/,https://lex.dk/S%C3%B8v%C3%A6rnets_historie
DENNOR,Denmark-Norway,Northern Europe,society,systematic_population_registration,B,ABSENT,ADD,HIGH,ESTABLISHED,CLOSED,,,Capacité établie avant le 1er janvier 1776: enregistrement systématique de la population.,https://www.dst.dk/en/OmDS/danmarks-statistiks-rolle-og-opgave,https://www.dst.dk/pubfile/3854/history
