TAG,Country,Region,Category,Technology_ID,Classification,Current_Status,Decision,Confidence,Historical_Status,Prerequisite_Status,Tree_Issue,Classification_Issue,Reason,Source_1,Source_2
AIN,Ainu Mosir,Northeast Asia,military,admiralty,E,ABSENT,KEEP,MEDIUM,ABSTRACT,NOT_APPLICABLE,,,Technologie E examinée: nœud de compatibilité/abstraction. Ne pas l’ajouter uniquement parce qu’un analogue historique existe; les capacités concrètes sont évaluées via les nœuds A/B.,https://www.cambridge.org/core/journals/international-journal-of-asian-studies/article/river-of-fire-and-ice-infrastructure-territoriality-and-the-colonization-of-eastern-hokkaido-japan-1600s1900s/7529A9AC3A37E5E2DBF449B87B1F2553,https://escholarship.org/uc/item/0bk7n662
AIN,Ainu Mosir,Northeast Asia,military,artillery,E,ABSENT,KEEP,MEDIUM,ABSTRACT,NOT_APPLICABLE,,,Technologie E examinée: nœud de compatibilité/abstraction. Ne pas l’ajouter uniquement parce qu’un analogue historique existe; les capacités concrètes sont évaluées via les nœuds A/B.,https://www.cambridge.org/core/journals/international-journal-of-asian-studies/article/river-of-fire-and-ice-infrastructure-territoriality-and-the-colonization-of-eastern-hokkaido-japan-1600s1900s/7529A9AC3A37E5E2DBF449B87B1F2553,https://escholarship.org/uc/item/0bk7n662
AIN,Ainu Mosir,Northeast Asia,military,drydocks,E,ABSENT,KEEP,MEDIUM,ABSTRACT,NOT_APPLICABLE,,,Technologie E examinée: nœud de compatibilité/abstraction. Ne pas l’ajouter uniquement parce qu’un analogue historique existe; les capacités concrètes sont évaluées via les nœuds A/B.,https://www.cambridge.org/core/journals/international-journal-of-asian-studies/article/river-of-fire-and-ice-infrastructure-territoriality-and-the-colonization-of-eastern-hokkaido-japan-1600s1900s/7529A9AC3A37E5E2DBF449B87B1F2553,https://escholarship.org/uc/item/0bk7n662
AIN,Ainu Mosir,Northeast Asia,military,field_works,E,ABSENT,KEEP,HIGH,ABSTRACT,NOT_APPLICABLE,,,"Le nom peut évoquer des ouvrages de campagne anciens, mais le nœud débloque notamment les barbed-wire fences et porte un modificateur militaire: ne pas le distribuer comme simple retranchement de 1776.",https://www.cambridge.org/core/journals/international-journal-of-asian-studies/article/river-of-fire-and-ice-infrastructure-territoriality-and-the-colonization-of-eastern-hokkaido-japan-1600s1900s/7529A9AC3A37E5E2DBF449B87B1F2553,https://escholarship.org/uc/item/0bk7n662
AIN,Ainu Mosir,Northeast Asia,military,gunsmithing,E,ABSENT,KEEP,MEDIUM,ABSTRACT,NOT_APPLICABLE,,,Technologie E examinée: nœud de compatibilité/abstraction. Ne pas l’ajouter uniquement parce qu’un analogue historique existe; les capacités concrètes sont évaluées via les nœuds A/B.,https://www.cambridge.org/core/journals/international-journal-of-asian-studies/article/river-of-fire-and-ice-infrastructure-territoriality-and-the-colonization-of-eastern-hokkaido-japan-1600s1900s/7529A9AC3A37E5E2DBF449B87B1F2553,https://escholarship.org/uc/item/0bk7n662
AIN,Ainu Mosir,Northeast Asia,military,military_drill,E,ABSENT,KEEP,MEDIUM,ABSTRACT,NOT_APPLICABLE,,,Technologie E examinée: nœud de compatibilité/abstraction. Ne pas l’ajouter uniquement parce qu’un analogue historique existe; les capacités concrètes sont évaluées via les nœuds A/B.,https://www.cambridge.org/core/journals/international-journal-of-asian-studies/article/river-of-fire-and-ice-infrastructure-territoriality-and-the-colonization-of-eastern-hokkaido-japan-1600s1900s/7529A9AC3A37E5E2DBF449B87B1F2553,https://escholarship.org/uc/item/0bk7n662
AIN,Ainu Mosir,Northeast Asia,military,navigation,E,ABSENT,KEEP,MEDIUM,ABSTRACT,NOT_APPLICABLE,,,Technologie E examinée: nœud de compatibilité/abstraction. Ne pas l’ajouter uniquement parce qu’un analogue historique existe; les capacités concrètes sont évaluées via les nœuds A/B.,https://www.cambridge.org/core/journals/international-journal-of-asian-studies/article/river-of-fire-and-ice-infrastructure-territoriality-and-the-colonization-of-eastern-hokkaido-japan-1600s1900s/7529A9AC3A37E5E2DBF449B87B1F2553,https://escholarship.org/uc/item/0bk7n662
AIN,Ainu Mosir,Northeast Asia,military,standing_army,E,ABSENT,KEEP,MEDIUM,ABSTRACT,NOT_APPLICABLE,,,Technologie E examinée: nœud de compatibilité/abstraction. Ne pas l’ajouter uniquement parce qu’un analogue historique existe; les capacités concrètes sont évaluées via les nœuds A/B.,https://www.cambridge.org/core/journals/international-journal-of-asian-studies/article/river-of-fire-and-ice-infrastructure-territoriality-and-the-colonization-of-eastern-hokkaido-japan-1600s1900s/7529A9AC3A37E5E2DBF449B87B1F2553,https://escholarship.org/uc/item/0bk7n662
AIN,Ainu Mosir,Northeast Asia,production,intensive_agriculture,E,ABSENT,KEEP,MEDIUM,ABSTRACT,NOT_APPLICABLE,,,Technologie E examinée: nœud de compatibilité/abstraction. Ne pas l’ajouter uniquement parce qu’un analogue historique existe; les capacités concrètes sont évaluées via les nœuds A/B.,https://www.cambridge.org/core/journals/international-journal-of-asian-studies/article/river-of-fire-and-ice-infrastructure-territoriality-and-the-colonization-of-eastern-hokkaido-japan-1600s1900s/7529A9AC3A37E5E2DBF449B87B1F2553,https://escholarship.org/uc/item/0bk7n662
AIN,Ainu Mosir,Northeast Asia,production,manufacturies,E,ABSENT,KEEP,MEDIUM,ABSTRACT,NOT_APPLICABLE,,,Technologie E examinée: nœud de compatibilité/abstraction. Ne pas l’ajouter uniquement parce qu’un analogue historique existe; les capacités concrètes sont évaluées via les nœuds A/B.,https://www.cambridge.org/core/journals/international-journal-of-asian-studies/article/river-of-fire-and-ice-infrastructure-territoriality-and-the-colonization-of-eastern-hokkaido-japan-1600s1900s/7529A9AC3A37E5E2DBF449B87B1F2553,https://escholarship.org/uc/item/0bk7n662
AIN,Ainu Mosir,Northeast Asia,production,sericulture,E,ABSENT,KEEP,MEDIUM,ABSTRACT,NOT_APPLICABLE,,,Technologie E examinée: nœud de compatibilité/abstraction. Ne pas l’ajouter uniquement parce qu’un analogue historique existe; les capacités concrètes sont évaluées via les nœuds A/B.,https://www.cambridge.org/core/journals/international-journal-of-asian-studies/article/river-of-fire-and-ice-infrastructure-territoriality-and-the-colonization-of-eastern-hokkaido-japan-1600s1900s/7529A9AC3A37E5E2DBF449B87B1F2553,https://escholarship.org/uc/item/0bk7n662
AIN,Ainu Mosir,Northeast Asia,society,academia,E,ABSENT,KEEP,MEDIUM,ABSTRACT,NOT_APPLICABLE,,,Technologie E examinée: nœud de compatibilité/abstraction. Ne pas l’ajouter uniquement parce qu’un analogue historique existe; les capacités concrètes sont évaluées via les nœuds A/B.,https://www.cambridge.org/core/journals/international-journal-of-asian-studies/article/river-of-fire-and-ice-infrastructure-territoriality-and-the-colonization-of-eastern-hokkaido-japan-1600s1900s/7529A9AC3A37E5E2DBF449B87B1F2553,https://escholarship.org/uc/item/0bk7n662
AIN,Ainu Mosir,Northeast Asia,society,banking,E,ABSENT,KEEP,MEDIUM,ABSTRACT,NOT_APPLICABLE,,,Technologie E examinée: nœud de compatibilité/abstraction. Ne pas l’ajouter uniquement parce qu’un analogue historique existe; les capacités concrètes sont évaluées via les nœuds A/B.,https://www.cambridge.org/core/journals/international-journal-of-asian-studies/article/river-of-fire-and-ice-infrastructure-territoriality-and-the-colonization-of-eastern-hokkaido-japan-1600s1900s/7529A9AC3A37E5E2DBF449B87B1F2553,https://escholarship.org/uc/item/0bk7n662
AIN,Ainu Mosir,Northeast Asia,society,central_archives,E,ABSENT,KEEP,MEDIUM,ABSTRACT,NOT_APPLICABLE,,,Technologie E examinée: nœud de compatibilité/abstraction. Ne pas l’ajouter uniquement parce qu’un analogue historique existe; les capacités concrètes sont évaluées via les nœuds A/B.,https://www.cambridge.org/core/journals/international-journal-of-asian-studies/article/river-of-fire-and-ice-infrastructure-territoriality-and-the-colonization-of-eastern-hokkaido-japan-1600s1900s/7529A9AC3A37E5E2DBF449B87B1F2553,https://escholarship.org/uc/item/0bk7n662
AIN,Ainu Mosir,Northeast Asia,society,centralization,E,ABSENT,KEEP,MEDIUM,ABSTRACT,NOT_APPLICABLE,,,Technologie E examinée: nœud de compatibilité/abstraction. Ne pas l’ajouter uniquement parce qu’un analogue historique existe; les capacités concrètes sont évaluées via les nœuds A/B.,https://www.cambridge.org/core/journals/international-journal-of-asian-studies/article/river-of-fire-and-ice-infrastructure-territoriality-and-the-colonization-of-eastern-hokkaido-japan-1600s1900s/7529A9AC3A37E5E2DBF449B87B1F2553,https://escholarship.org/uc/item/0bk7n662
AIN,Ainu Mosir,Northeast Asia,society,colonization,E,ABSENT,KEEP,MEDIUM,ABSTRACT,NOT_APPLICABLE,,,Technologie E examinée: nœud de compatibilité/abstraction. Ne pas l’ajouter uniquement parce qu’un analogue historique existe; les capacités concrètes sont évaluées via les nœuds A/B.,https://www.cambridge.org/core/journals/international-journal-of-asian-studies/article/river-of-fire-and-ice-infrastructure-territoriality-and-the-colonization-of-eastern-hokkaido-japan-1600s1900s/7529A9AC3A37E5E2DBF449B87B1F2553,https://escholarship.org/uc/item/0bk7n662
AIN,Ainu Mosir,Northeast Asia,society,currency_standards,E,ABSENT,KEEP,MEDIUM,ABSTRACT,NOT_APPLICABLE,,,Technologie E examinée: nœud de compatibilité/abstraction. Ne pas l’ajouter uniquement parce qu’un analogue historique existe; les capacités concrètes sont évaluées via les nœuds A/B.,https://www.cambridge.org/core/journals/international-journal-of-asian-studies/article/river-of-fire-and-ice-infrastructure-territoriality-and-the-colonization-of-eastern-hokkaido-japan-1600s1900s/7529A9AC3A37E5E2DBF449B87B1F2553,https://escholarship.org/uc/item/0bk7n662
AIN,Ainu Mosir,Northeast Asia,society,international_trade,E,ABSENT,KEEP,MEDIUM,ABSTRACT,NOT_APPLICABLE,,,Technologie E examinée: nœud de compatibilité/abstraction. Ne pas l’ajouter uniquement parce qu’un analogue historique existe; les capacités concrètes sont évaluées via les nœuds A/B.,https://www.cambridge.org/core/journals/international-journal-of-asian-studies/article/river-of-fire-and-ice-infrastructure-territoriality-and-the-colonization-of-eastern-hokkaido-japan-1600s1900s/7529A9AC3A37E5E2DBF449B87B1F2553,https://escholarship.org/uc/item/0bk7n662
AIN,Ainu Mosir,Northeast Asia,society,law_enforcement,E,ABSENT,KEEP,MEDIUM,ABSTRACT,NOT_APPLICABLE,,,Technologie E examinée: nœud de compatibilité/abstraction. Ne pas l’ajouter uniquement parce qu’un analogue historique existe; les capacités concrètes sont évaluées via les nœuds A/B.,https://www.cambridge.org/core/journals/international-journal-of-asian-studies/article/river-of-fire-and-ice-infrastructure-territoriality-and-the-colonization-of-eastern-hokkaido-japan-1600s1900s/7529A9AC3A37E5E2DBF449B87B1F2553,https://escholarship.org/uc/item/0bk7n662
AIN,Ainu Mosir,Northeast Asia,society,multilateral_alliances,E,ABSENT,KEEP,MEDIUM,ABSTRACT,NOT_APPLICABLE,,,"Alliances multilatérales existent historiquement, mais le nœud E est une abstraction de diplomatie moderne; aucune attribution nouvelle sur cette seule base.",https://www.cambridge.org/core/journals/international-journal-of-asian-studies/article/river-of-fire-and-ice-infrastructure-territoriality-and-the-colonization-of-eastern-hokkaido-japan-1600s1900s/7529A9AC3A37E5E2DBF449B87B1F2553,https://escholarship.org/uc/item/0bk7n662
AIN,Ainu Mosir,Northeast Asia,society,political_agitation,E,ABSENT,KEEP,HIGH,ABSTRACT,NOT_APPLICABLE,,,Le nœud débloque outlawed dissent/single-party state et un modificateur: paquet institutionnel non pertinent pour une attribution 1776 dans la région.,https://www.cambridge.org/core/journals/international-journal-of-asian-studies/article/river-of-fire-and-ice-infrastructure-territoriality-and-the-colonization-of-eastern-hokkaido-japan-1600s1900s/7529A9AC3A37E5E2DBF449B87B1F2553,https://escholarship.org/uc/item/0bk7n662
AIN,Ainu Mosir,Northeast Asia,society,urbanization,E,ABSENT,KEEP,HIGH,ABSTRACT,NOT_APPLICABLE,,,Alias E avec déblocage construction sector/urban center. Conserver l’état actuellement implémenté pour compatibilité; ne pas l’utiliser comme mesure de « civilisation » ni l’ajouter aux TAG manquants par analogie.,https://www.cambridge.org/core/journals/international-journal-of-asian-studies/article/river-of-fire-and-ice-infrastructure-territoriality-and-the-colonization-of-eastern-hokkaido-japan-1600s1900s/7529A9AC3A37E5E2DBF449B87B1F2553,https://escholarship.org/uc/item/0bk7n662
BAL,Bali,Indonesia,military,enclosed_dock_systems,A,ABSENT,KEEP,MEDIUM,ABSENT,NOT_APPLICABLE,,,Aucune preuve suffisante d’une capacité correspondant à ce nœud au 1er janvier 1776; conserver l’absence actuelle.,https://www.cambridge.org/core/journals/modern-asian-studies/article/abs/civilization-on-loan-the-making-of-an-upstart-polity-mataram-and-its-successors-16001830/85009FD66852BA85AC132F193587B886,https://www.jstor.org/stable/jj.33506918.18
BAL,Bali,Indonesia,military,regulated_small_arms,A,ABSENT,KEEP,MEDIUM,ABSENT,NOT_APPLICABLE,,,Aucune preuve suffisante d’une capacité correspondant à ce nœud au 1er janvier 1776; conserver l’absence actuelle.,https://www.cambridge.org/core/journals/modern-asian-studies/article/abs/civilization-on-loan-the-making-of-an-upstart-polity-mataram-and-its-successors-16001830/85009FD66852BA85AC132F193587B886,https://www.jstor.org/stable/jj.33506918.18
BAL,Bali,Indonesia,military,scientific_fortification_siegecraft,A,ABSENT,KEEP,MEDIUM,ABSENT,NOT_APPLICABLE,,,Aucune preuve suffisante d’une capacité correspondant à ce nœud au 1er janvier 1776; conserver l’absence actuelle.,https://www.cambridge.org/core/journals/modern-asian-studies/article/abs/civilization-on-loan-the-making-of-an-upstart-polity-mataram-and-its-successors-16001830/85009FD66852BA85AC132F193587B886,https://www.jstor.org/stable/jj.33506918.18
BAL,Bali,Indonesia,military,scientific_naval_architecture,A,ABSENT,KEEP,MEDIUM,ABSENT,NOT_APPLICABLE,,,Aucune preuve suffisante d’une capacité correspondant à ce nœud au 1er janvier 1776; conserver l’absence actuelle.,https://www.cambridge.org/core/journals/modern-asian-studies/article/abs/civilization-on-loan-the-making-of-an-upstart-polity-mataram-and-its-successors-16001830/85009FD66852BA85AC132F193587B886,https://www.jstor.org/stable/jj.33506918.18
BAL,Bali,Indonesia,military,state_dockyard_systems,A,ABSENT,KEEP,MEDIUM,ABSENT,NOT_APPLICABLE,,,Aucune preuve suffisante d’une capacité correspondant à ce nœud au 1er janvier 1776; conserver l’absence actuelle.,https://www.cambridge.org/core/journals/modern-asian-studies/article/abs/civilization-on-loan-the-making-of-an-upstart-polity-mataram-and-its-successors-16001830/85009FD66852BA85AC132F193587B886,https://www.jstor.org/stable/jj.33506918.18
BAL,Bali,Indonesia,production,coke_smelting,A,ABSENT,KEEP,MEDIUM,ABSENT,NOT_APPLICABLE,,,Aucune preuve suffisante d’une capacité correspondant à ce nœud au 1er janvier 1776; conserver l’absence actuelle.,https://www.cambridge.org/core/journals/modern-asian-studies/article/abs/civilization-on-loan-the-making-of-an-upstart-polity-mataram-and-its-successors-16001830/85009FD66852BA85AC132F193587B886,https://www.jstor.org/stable/jj.33506918.18
BAL,Bali,Indonesia,production,distillation,A,ABSENT,ADD,MEDIUM,ESTABLISHED,CLOSED,,,La distillation traditionnelle d’alcools/produits aromatiques est une technique préindustrielle établie; l’ancien tier ne doit pas réserver ce nœud aux seuls tier 4.,https://www.cambridge.org/core/journals/modern-asian-studies/article/abs/civilization-on-loan-the-making-of-an-upstart-polity-mataram-and-its-successors-16001830/85009FD66852BA85AC132F193587B886,https://www.jstor.org/stable/jj.33506918.18
BAL,Bali,Indonesia,production,improved_husbandry,A,PRESENT,KEEP,MEDIUM,ESTABLISHED,CLOSED,,,Les systèmes agricoles/élevages locaux sont pleinement établis. Le nœud sert ici de socle agricole abstrait et ne doit pas être interprété comme adoption des techniques européennes du XVIIIe siècle.,https://www.cambridge.org/core/journals/modern-asian-studies/article/abs/civilization-on-loan-the-making-of-an-upstart-polity-mataram-and-its-successors-16001830/85009FD66852BA85AC132F193587B886,https://www.jstor.org/stable/jj.33506918.18
BAL,Bali,Indonesia,production,industrial_acids,A,ABSENT,KEEP,HIGH,ABSTRACT,NOT_APPLICABLE,,CLASSIFICATION_TOO_EARLY,Le nœud débloque chemical plant/chemical works/explosives factory: la fabrication préindustrielle d’acides ne justifie pas ce paquet industriel en 1776. Conserver absent et revoir la classification/nœud.,https://www.cambridge.org/core/journals/modern-asian-studies/article/abs/civilization-on-loan-the-making-of-an-upstart-polity-mataram-and-its-successors-16001830/85009FD66852BA85AC132F193587B886,https://www.jstor.org/stable/jj.33506918.18
BAL,Bali,Indonesia,production,organized_forestry,A,ABSENT,KEEP,MEDIUM,ABSENT,NOT_APPLICABLE,,,Aucune preuve suffisante d’une capacité correspondant à ce nœud au 1er janvier 1776; conserver l’absence actuelle.,https://www.cambridge.org/core/journals/modern-asian-studies/article/abs/civilization-on-loan-the-making-of-an-upstart-polity-mataram-and-its-successors-16001830/85009FD66852BA85AC132F193587B886,https://www.jstor.org/stable/jj.33506918.18
BAL,Bali,Indonesia,production,organized_textile_production,A,PRESENT,KEEP,MEDIUM,ESTABLISHED,CLOSED,,,Le tissage et la production textile artisanale/proto-industrielle sont établis dans la région; le nœud n'implique pas la mécanisation britannique.,https://www.cambridge.org/core/journals/modern-asian-studies/article/abs/civilization-on-loan-the-making-of-an-upstart-polity-mataram-and-its-successors-16001830/85009FD66852BA85AC132F193587B886,https://www.jstor.org/stable/jj.33506918.18
BAL,Bali,Indonesia,production,shaft_mining,A,PRESENT,REVIEW,MEDIUM,SECTORAL,CLOSED,,,"Des mines sont attestées, mais l’existence de puits/galeries correspondant précisément au nœud reste insuffisamment documentée à l’échelle du TAG.",https://www.cambridge.org/core/journals/modern-asian-studies/article/abs/civilization-on-loan-the-making-of-an-upstart-polity-mataram-and-its-successors-16001830/85009FD66852BA85AC132F193587B886,https://www.jstor.org/stable/jj.33506918.18
BAL,Bali,Indonesia,production,sugar_refining,A,ABSENT,REVIEW,HIGH,ABSTRACT,NOT_APPLICABLE,,CLASSIFICATION_TOO_EARLY,"Le raffinage traditionnel du sucre existe, mais le nœud débloque centrifugeuse, évaporation à vapeur et vacuum pan, technologies largement postérieures. Ne pas convertir l’existence du sucre en ADD.",https://www.cambridge.org/core/journals/modern-asian-studies/article/abs/civilization-on-loan-the-making-of-an-upstart-polity-mataram-and-its-successors-16001830/85009FD66852BA85AC132F193587B886,https://www.jstor.org/stable/jj.33506918.18
BAL,Bali,Indonesia,production,traditional_food_processing,A,ABSENT,ADD,MEDIUM,ESTABLISHED,CLOSED,,,Ateliers urbains et artisanats alimentaires préindustriels sont suffisamment structurés pour le bâtiment de transformation traditionnelle; attribution limitée aux États/centres où l’organisation manufacturière est plausible.,https://www.cambridge.org/core/journals/modern-asian-studies/article/abs/civilization-on-loan-the-making-of-an-upstart-polity-mataram-and-its-successors-16001830/85009FD66852BA85AC132F193587B886,https://www.jstor.org/stable/jj.33506918.18
BAL,Bali,Indonesia,production,traditional_furniture_making,A,ABSENT,KEEP,MEDIUM,ABSENT,NOT_APPLICABLE,,,Aucune preuve suffisante d’une capacité correspondant à ce nœud au 1er janvier 1776; conserver l’absence actuelle.,https://www.cambridge.org/core/journals/modern-asian-studies/article/abs/civilization-on-loan-the-making-of-an-upstart-polity-mataram-and-its-successors-16001830/85009FD66852BA85AC132F193587B886,https://www.jstor.org/stable/jj.33506918.18
BAL,Bali,Indonesia,production,traditional_glassmaking,A,ABSENT,KEEP,MEDIUM,ABSENT,NOT_APPLICABLE,,,Aucune preuve suffisante d’une capacité correspondant à ce nœud au 1er janvier 1776; conserver l’absence actuelle.,https://www.cambridge.org/core/journals/modern-asian-studies/article/abs/civilization-on-loan-the-making-of-an-upstart-polity-mataram-and-its-successors-16001830/85009FD66852BA85AC132F193587B886,https://www.jstor.org/stable/jj.33506918.18
BAL,Bali,Indonesia,production,traditional_papermaking,A,ABSENT,KEEP,MEDIUM,ABSENT,NOT_APPLICABLE,,,Aucune preuve suffisante d’une capacité correspondant à ce nœud au 1er janvier 1776; conserver l’absence actuelle.,https://www.cambridge.org/core/journals/modern-asian-studies/article/abs/civilization-on-loan-the-making-of-an-upstart-polity-mataram-and-its-successors-16001830/85009FD66852BA85AC132F193587B886,https://www.jstor.org/stable/jj.33506918.18
BAL,Bali,Indonesia,society,codified_practical_knowledge,A,PRESENT,KEEP,MEDIUM,ABSTRACT,NOT_APPLICABLE,,,"Des corpus administratifs, juridiques, techniques ou savants codifiés existent. Le nœud est une abstraction; ses prérequis de l'arbre ne décrivent pas littéralement les voies locales de transmission du savoir.",https://www.cambridge.org/core/journals/modern-asian-studies/article/abs/civilization-on-loan-the-making-of-an-upstart-polity-mataram-and-its-successors-16001830/85009FD66852BA85AC132F193587B886,https://www.jstor.org/stable/jj.33506918.18
BAL,Bali,Indonesia,society,commercial_insurance_markets,A,ABSENT,KEEP,MEDIUM,ABSENT,NOT_APPLICABLE,,,Aucune preuve suffisante d’une capacité correspondant à ce nœud au 1er janvier 1776; conserver l’absence actuelle.,https://www.cambridge.org/core/journals/modern-asian-studies/article/abs/civilization-on-loan-the-making-of-an-upstart-polity-mataram-and-its-successors-16001830/85009FD66852BA85AC132F193587B886,https://www.jstor.org/stable/jj.33506918.18
BAL,Bali,Indonesia,society,institutionalized_public_credit,A,ABSENT,KEEP,MEDIUM,ABSENT,NOT_APPLICABLE,,,Aucune preuve suffisante d’une capacité correspondant à ce nœud au 1er janvier 1776; conserver l’absence actuelle.,https://www.cambridge.org/core/journals/modern-asian-studies/article/abs/civilization-on-loan-the-making-of-an-upstart-polity-mataram-and-its-successors-16001830/85009FD66852BA85AC132F193587B886,https://www.jstor.org/stable/jj.33506918.18
BAL,Bali,Indonesia,society,institutionalized_scientific_exchange,A,ABSENT,KEEP,MEDIUM,ABSENT,NOT_APPLICABLE,,,Aucune preuve suffisante d’une capacité correspondant à ce nœud au 1er janvier 1776; conserver l’absence actuelle.,https://www.cambridge.org/core/journals/modern-asian-studies/article/abs/civilization-on-loan-the-making-of-an-upstart-polity-mataram-and-its-successors-16001830/85009FD66852BA85AC132F193587B886,https://www.jstor.org/stable/jj.33506918.18
BAL,Bali,Indonesia,society,international_relations,A,ABSENT,KEEP,MEDIUM,ABSENT,NOT_APPLICABLE,,,Aucune preuve suffisante d’une capacité correspondant à ce nœud au 1er janvier 1776; conserver l’absence actuelle.,https://www.cambridge.org/core/journals/modern-asian-studies/article/abs/civilization-on-loan-the-making-of-an-upstart-polity-mataram-and-its-successors-16001830/85009FD66852BA85AC132F193587B886,https://www.jstor.org/stable/jj.33506918.18
BAL,Bali,Indonesia,society,periodical_print_networks,A,ABSENT,KEEP,MEDIUM,ABSENT,NOT_APPLICABLE,,,Aucune preuve suffisante d’une capacité correspondant à ce nœud au 1er janvier 1776; conserver l’absence actuelle.,https://www.cambridge.org/core/journals/modern-asian-studies/article/abs/civilization-on-loan-the-making-of-an-upstart-polity-mataram-and-its-successors-16001830/85009FD66852BA85AC132F193587B886,https://www.jstor.org/stable/jj.33506918.18
BAL,Bali,Indonesia,society,stock_exchange,A,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,Aucune bourse institutionnelle correspondant au nœud n’est attestée localement au 1er janvier 1776; commerce actif ou compagnie à charte ne suffit pas.,https://www.jpx.co.jp/dojima/en/index.html,https://research-portal.uu.nl/en/publications/the-formative-years-of-the-modern-corporation-the-dutch-east-indi/
BAL,Bali,Indonesia,society,systematic_administrative_statistics,A,PRESENT,KEEP,MEDIUM,ESTABLISHED,CLOSED,,,"Les mécanismes fiscaux et administratifs de la cour/polité rendent le nœud plausible comme abstraction, avec une couverture souvent inégale.",https://www.cambridge.org/core/journals/modern-asian-studies/article/abs/civilization-on-loan-the-making-of-an-upstart-polity-mataram-and-its-successors-16001830/85009FD66852BA85AC132F193587B886,https://www.jstor.org/stable/jj.33506918.18
BAL,Bali,Indonesia,military,armament_standardization_inspection,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,Aucune diffusion locale correspondant à cette capacité spécialisée n’est établie au 1er janvier 1776; conserver absent.,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/beschrijving/content_and_structure,https://www.cambridge.org/core/books/asian-military-revolution/southeast-asia/223876F2B9DF02FF675FD99275E04957
BAL,Bali,Indonesia,military,copper_sheathing,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,Aucune diffusion locale correspondant à cette capacité spécialisée n’est établie au 1er janvier 1776; conserver absent.,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/beschrijving/content_and_structure,https://www.cambridge.org/core/books/asian-military-revolution/southeast-asia/223876F2B9DF02FF675FD99275E04957
BAL,Bali,Indonesia,military,horse_artillery,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,Aucune diffusion locale correspondant à cette capacité spécialisée n’est établie au 1er janvier 1776; conserver absent.,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/beschrijving/content_and_structure,https://www.cambridge.org/core/books/asian-military-revolution/southeast-asia/223876F2B9DF02FF675FD99275E04957
BAL,Bali,Indonesia,military,light_infantry_tactics,B,ABSENT,KEEP,MEDIUM,ABSENT,NOT_APPLICABLE,,,Aucune preuve suffisante d’une capacité correspondant à ce nœud au 1er janvier 1776; conserver l’absence actuelle.,https://www.cambridge.org/core/journals/modern-asian-studies/article/abs/civilization-on-loan-the-making-of-an-upstart-polity-mataram-and-its-successors-16001830/85009FD66852BA85AC132F193587B886,https://www.jstor.org/stable/jj.33506918.18
BAL,Bali,Indonesia,military,marine_chronometry,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,Aucune diffusion locale correspondant à cette capacité spécialisée n’est établie au 1er janvier 1776; conserver absent.,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/beschrijving/content_and_structure,https://www.cambridge.org/core/books/asian-military-revolution/southeast-asia/223876F2B9DF02FF675FD99275E04957
BAL,Bali,Indonesia,military,military_topographic_surveying,B,ABSENT,KEEP,MEDIUM,ABSENT,NOT_APPLICABLE,,,Aucune preuve suffisante d’une capacité correspondant à ce nœud au 1er janvier 1776; conserver l’absence actuelle.,https://www.cambridge.org/core/journals/modern-asian-studies/article/abs/civilization-on-loan-the-making-of-an-upstart-polity-mataram-and-its-successors-16001830/85009FD66852BA85AC132F193587B886,https://www.jstor.org/stable/jj.33506918.18
BAL,Bali,Indonesia,military,permanent_engineer_services,B,ABSENT,KEEP,MEDIUM,ABSENT,NOT_APPLICABLE,,,Aucune preuve suffisante d’une capacité correspondant à ce nœud au 1er janvier 1776; conserver l’absence actuelle.,https://www.cambridge.org/core/journals/modern-asian-studies/article/abs/civilization-on-loan-the-making-of-an-upstart-polity-mataram-and-its-successors-16001830/85009FD66852BA85AC132F193587B886,https://www.jstor.org/stable/jj.33506918.18
BAL,Bali,Indonesia,military,permanent_military_hospitals,B,ABSENT,KEEP,MEDIUM,ABSENT,NOT_APPLICABLE,,,Aucune preuve suffisante d’une capacité correspondant à ce nœud au 1er janvier 1776; conserver l’absence actuelle.,https://www.cambridge.org/core/journals/modern-asian-studies/article/abs/civilization-on-loan-the-making-of-an-upstart-polity-mataram-and-its-successors-16001830/85009FD66852BA85AC132F193587B886,https://www.jstor.org/stable/jj.33506918.18
BAL,Bali,Indonesia,military,ship_classification_surveying,B,ABSENT,KEEP,HIGH,ABSENT,NOT_APPLICABLE,,,Aucune diffusion locale correspondant à cette capacité spécialisée n’est établie au 1er janvier 1776; conserver absent.,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/beschrijving/content_and_structure,https://www.cambridge.org/core/books/asian-military-revolution/southeast-asia/223876F2B9DF02FF675FD99275E04957
